symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_10,above_sma_20,above_sma_50,above_sma_100,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,ma200_roc20_pct,supertrend_bullish,new_high20,within_3pct_ath,at_ath,rs_acceleration_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,trend_raw,breakout_raw,volume_raw,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
ACMESOLAR,ACME Solar Holdings Ltd.,ACMESOLAR.NS,Power,True,,NIFTY 500,^CRSLDX,2026-09-04,418.0,4.01,6.17,13.4,6203953.0,2133653.0,2.91,2593252354.0,66.61,57.39,True,True,True,True,True,7.46,9.78,4.98,False,True,True,True,19.36,0.01797529,0.01628647,10.37,15.64,True,1.0,1.0,2.91,4.94,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",395.95,2026-08-21,2.09,0.91,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.9
SPLPETRO,Supreme Petrochem Ltd.,SPLPETRO.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-09-04,771.05,6.23,10.02,9.92,1726190.0,229534.0,7.52,1330978799.5,66.84,46.83,True,True,True,True,True,8.31,7.4,0.74,False,True,False,False,17.93,0.03315752,0.03071337,7.96,12.09,True,1.0,0.5,7.52,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",741.38,2026-09-04,11.91,2.22,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
PFOCUS,Prime Focus Ltd.,PFOCUS.NS,Media Entertainment & Publication,True,,NIFTY 500,^CRSLDX,2026-09-04,307.0,5.26,4.28,6.75,1960283.0,983284.0,1.99,601806881.0,60.38,55.02,True,True,True,True,True,6.9,10.76,4.55,False,False,False,False,-1.48,0.01320194,0.01185121,11.4,8.85,True,1.0,0.0,1.99,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",293.07,2026-07-29,3.63,1.1,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
CRISIL,CRISIL Ltd.,CRISIL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-04,4802.0,0.89,1.46,4.23,184833.0,55241.0,3.35,887568066.0,65.82,68.65,True,True,True,True,True,4.61,9.5,-0.11,False,False,False,False,-4.43,0.20650078,0.18753283,10.11,6.29,True,0.6666666666666666,0.0,3.35,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",4565.07,2026-08-27,4.26,3.53,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
JMFINANCIL,JM Financial Ltd.,JMFINANCIL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-04,132.06,-1.84,2.14,3.61,4507470.0,2726096.0,1.65,595256488.2,57.2,53.72,True,True,True,True,True,2.35,4.21,-1.62,False,False,False,False,4.93,0.00567899,0.00542016,4.78,5.65,True,0.3333333333333333,0.0,1.65,4.82,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",131.77,2026-09-03,1.84,0.22,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.83
GLAND,Gland Pharma Ltd.,GLAND.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-04,2932.4,0.84,1.54,12.74,2977808.0,969220.0,3.07,8732124179.2,66.92,64.47,True,True,True,True,True,2.12,11.08,5.34,False,False,True,False,11.67,0.12610222,0.11287398,11.72,14.96,True,1.0,0.5,3.07,3.45,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",2970.2,2026-08-14,0.63,,6.99,35.83,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.71
WOCKPHARMA,Wockhardt Ltd.,WOCKPHARMA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-04,2088.7,7.08,5.64,3.35,3557646.0,851241.0,4.18,7430855200.2,64.28,58.02,True,True,True,True,True,9.54,9.4,3.78,False,True,True,False,-4.52,0.08982053,0.08165221,10.0,5.39,True,1.0,1.0,4.18,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1497.5,,,39.48,,,1497.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.57
TITAGARH,Titagarh Rail Systems Ltd.,TITAGARH.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-04,871.85,3.28,4.37,2.88,3001183.0,519302.0,5.78,2616581398.55,59.7,48.48,True,True,True,True,True,4.13,3.24,-0.3,False,True,False,False,5.07,0.03749223,0.03612291,3.79,4.91,True,0.6666666666666666,0.5,5.78,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",796.33,,,9.48,,,796.33,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.47
ANANTRAJ,Anant Raj Ltd.,ANANTRAJ.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-09-04,625.45,-0.45,3.18,1.55,4215356.0,2785048.0,1.51,2636494410.2,57.81,47.84,True,True,True,True,True,1.64,4.82,-0.01,False,False,False,False,0.03,0.02689627,0.02551416,5.42,3.55,True,0.6666666666666666,0.0,1.51,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",587.65,,,6.43,,,587.65,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening with volume,7.2
PAYTM,One 97 Communications Ltd.,PAYTM.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-04,1659.5,1.37,0.52,15.12,5191803.0,4873502.0,1.07,8615797078.5,60.65,65.23,False,True,True,True,True,1.69,15.45,2.82,False,False,False,False,11.59,0.07136361,0.06143846,16.15,17.38,True,1.0,0.0,1.07,4.13,Actionable watch,High-tight flag,"flag, continuation, uptrend, high-tight, inverse-head-and-shoulders, base, reversal",1718.0,2026-08-25,0.92,,7.77,58.01,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
OIL,Oil India Ltd.,OIL.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-09-04,488.3,-0.35,1.13,10.28,1259478.0,2912653.0,0.43,615003107.4,60.86,61.97,True,True,True,True,True,2.31,7.65,1.03,False,False,False,False,9.84,0.0209984,0.01939811,8.25,12.45,True,0.6666666666666666,0.0,0.43,4.21,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",490.81,2026-09-02,1.42,0.51,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
CAPLIPOINT,Caplin Point Laboratories Ltd.,CAPLIPOINT.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-04,2810.8,-1.2,11.66,9.2,208526.0,254777.0,0.82,586124880.8,67.0,48.69,True,True,True,True,True,9.02,9.0,3.23,False,False,True,False,13.24,0.12087305,0.1103026,9.58,11.35,True,1.0,0.5,0.82,4.08,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",2680.28,2026-09-02,1.96,2.96,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
HEG,H.E.G. Ltd.,HEG.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-04,728.25,2.94,-1.23,8.05,2565950.0,1772197.0,1.45,1868653087.5,61.54,68.41,True,True,True,True,True,2.58,13.31,3.15,False,False,True,False,-11.58,0.03131699,0.02747265,13.99,10.18,True,1.0,0.5,1.45,4.6,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",687.97,2026-08-14,1.41,1.14,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
PINELABS,Pine Labs Ltd.,PINELABS.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-04,166.37,6.31,0.79,7.72,46587163.0,19990564.0,2.33,7750706308.31,56.28,56.62,True,True,True,True,False,2.07,6.89,,False,False,False,False,5.16,0.00715442,0.00665616,7.49,9.85,True,0.3333333333333333,0.0,2.33,5.01,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend",163.68,2026-08-11,2.21,1.65,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag.,Strengthening with volume,7.1
