symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_10,above_sma_20,above_sma_50,above_sma_100,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,ma200_roc20_pct,supertrend_bullish,new_high20,within_3pct_ath,at_ath,rs_acceleration_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,trend_raw,breakout_raw,volume_raw,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
ACMESOLAR,ACME Solar Holdings Ltd.,ACMESOLAR.NS,Power,True,,NIFTY 500,^CRSLDX,2026-09-15,420.4,4.5,1.89,13.09,5262214.0,2501638.0,2.1,2212234765.6,63.87,62.76,True,True,True,True,True,4.61,9.42,5.97,False,True,True,True,14.92,0.01759342,0.01638235,7.39,10.96,True,1.0,1.0,2.1,4.94,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",395.95,2026-08-21,2.09,1.57,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.9
EMCURE,Emcure Pharmaceuticals Ltd.,EMCURE.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-15,1993.0,0.71,3.49,6.32,239137.0,131180.0,1.82,476600041.0,66.79,57.36,True,True,True,True,True,4.98,4.99,3.17,False,True,True,False,-1.5,0.08654145,0.08098085,6.87,5.67,True,1.0,1.0,1.82,4.85,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",1942.67,2026-09-15,1.9,1.61,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.83
PFOCUS,Prime Focus Ltd.,PFOCUS.NS,Media Entertainment & Publication,True,,NIFTY 500,^CRSLDX,2026-09-15,319.0,2.62,1.87,11.44,1807027.0,1099563.0,1.64,576441613.0,64.17,62.85,True,True,True,True,True,6.15,10.45,4.91,False,True,False,False,26.86,0.01359412,0.0122244,11.2,18.97,True,1.0,0.5,1.64,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",287.5,,,10.96,,,287.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
AEGISVOPAK,Aegis Vopak Terminals Ltd.,AEGISVOPAK.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-09-15,302.0,2.34,3.91,9.9,4447657.0,1172159.0,3.79,1343192414.0,65.68,61.14,True,True,True,True,True,7.8,6.77,0.77,False,True,True,False,15.03,0.01290534,0.01208733,6.77,13.16,True,1.0,1.0,3.79,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",244.72,,,23.41,,,244.72,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
ABDL,Allied Blenders and Distillers Ltd.,ABDL.NS,Fast Moving Consumer Goods,True,,NIFTY 500,^CRSLDX,2026-09-15,631.6,-0.14,6.24,3.1,522432.0,328995.0,1.59,329968051.2,57.41,42.69,True,True,True,True,True,3.29,2.05,-0.51,False,False,False,False,12.71,0.02766055,0.02659624,4.0,8.87,True,0.6666666666666666,0.0,1.59,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",572.0,,,10.42,,,572.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
PWL,Physicswallah Ltd.,PWL.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-09-15,130.72,-3.95,3.23,7.1,7983867.0,16456774.0,0.49,1043651094.24,56.31,54.6,True,True,True,True,True,5.32,2.18,,False,False,False,False,34.76,0.00595194,0.00549109,8.39,19.91,True,0.6666666666666666,0.0,0.49,4.53,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",131.38,2026-09-11,2.06,0.5,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
GRAPHITE,Graphite India Ltd.,GRAPHITE.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-15,781.5,-5.36,6.44,6.02,1871773.0,3720914.0,0.5,1462790599.5,58.22,58.57,True,True,True,True,True,5.55,11.97,2.84,False,False,False,False,7.38,0.03611397,0.02954146,22.25,18.09,True,1.0,0.0,0.5,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, high-tight, inverse-head-and-shoulders, base, reversal",757.33,2026-09-09,34.9,2.47,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: High-tight flag, Possible inverse H&S.",Strengthening,7.1
WOCKPHARMA,Wockhardt Ltd.,WOCKPHARMA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-15,2064.1,-5.29,-7.19,10.98,851928.0,1122668.0,0.76,1758464584.8,53.09,70.99,False,True,True,True,True,2.78,6.1,4.33,False,False,False,False,15.79,0.09530973,0.08286189,15.02,16.36,True,1.0,0.0,0.76,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",2056.35,2026-09-04,5.08,0.07,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
CPPLUS,Aditya Infotech Ltd.,CPPLUS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-15,3663.4,-4.24,-4.32,9.62,182895.0,228832.0,0.8,670017543.0,50.3,62.17,False,True,True,True,True,0.73,1.79,9.01,False,False,False,False,15.88,0.16729714,0.15376052,8.8,12.17,True,1.0,0.0,0.8,4.5,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",3731.6,2026-08-11,2.0,1.83,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
SYRMA,Syrma SGS Technology Ltd.,SYRMA.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-15,1507.7,-5.13,-8.02,0.51,1180574.0,1526114.0,0.77,1779951419.8,50.74,72.65,False,True,True,True,True,0.02,4.19,6.85,False,False,False,False,5.3,0.06950342,0.06163018,12.77,11.93,True,1.0,0.0,0.77,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend",1506.84,2026-09-07,12.28,0.06,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag.,Strengthening,7.1
