symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_10,above_sma_20,above_sma_50,above_sma_100,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,ma200_roc20_pct,supertrend_bullish,new_high20,within_3pct_ath,at_ath,rs_acceleration_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,trend_raw,breakout_raw,volume_raw,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
ACMESOLAR,ACME Solar Holdings Ltd.,ACMESOLAR.NS,Power,True,,NIFTY 500,^CRSLDX,2026-09-18,435.25,5.82,8.19,8.38,12038412.0,2423066.0,4.97,5239718823.0,66.98,55.31,True,True,True,True,True,7.17,12.38,6.23,False,True,True,True,15.29,0.01905602,0.01653702,15.23,17.15,True,1.0,1.0,4.97,4.14,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",395.95,2026-08-21,2.09,3.93,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.9
APARINDS,Apar Industries Ltd.,APARINDS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-18,18858.0,5.94,7.76,11.88,271798.0,132025.0,2.06,5125566684.0,65.32,57.02,True,True,True,True,True,8.08,17.22,7.37,False,True,True,True,-4.43,0.82563686,0.68444928,20.63,16.21,True,1.0,1.0,2.06,5.0,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",18224.0,2026-09-18,2.21,2.63,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.9
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-18,1734.0,2.6,3.23,6.95,1209478.0,784339.0,1.54,2097234852.0,63.54,57.03,True,True,True,True,True,4.22,7.08,3.36,False,True,True,True,4.46,0.07591761,0.06925034,9.63,9.29,True,1.0,1.0,1.54,4.69,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",1701.13,2026-09-18,1.59,1.47,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.9
EMCURE,Emcure Pharmaceuticals Ltd.,EMCURE.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-18,2003.8,4.92,1.26,7.56,1744754.0,218861.0,7.97,3496138065.2,61.98,64.81,True,True,True,True,True,4.97,5.1,3.17,False,True,True,False,9.43,0.08772994,0.0814128,7.76,8.5,True,1.0,1.0,7.97,4.05,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",1942.67,2026-09-15,1.9,1.42,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.9
JSL,Jindal Stainless Ltd.,JSL.NS,Metals & Mining,True,,NIFTY 500,^CRSLDX,2026-09-18,750.95,3.66,-0.68,7.07,2671236.0,1160819.0,2.3,2005964674.2,55.64,59.18,True,True,True,True,True,2.61,2.76,-0.41,False,False,False,False,9.16,0.03287793,0.03127695,5.12,6.2,True,0.3333333333333333,0.0,2.3,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",748.87,2026-09-09,13.41,0.28,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
ABBOTINDIA,Abbott India Ltd.,ABBOTINDIA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-18,27270.0,5.25,6.73,3.96,38339.0,9146.0,4.19,1045504530.0,63.08,36.28,True,True,True,True,True,4.79,0.98,-1.17,False,True,False,False,15.32,1.19392922,1.15921598,2.99,5.74,True,0.6666666666666666,0.5,4.19,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",26682.86,2026-09-18,5.0,2.2,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.85
JYOTICNC,Jyoti CNC Automation Ltd.,JYOTICNC.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-18,1049.7,7.02,6.57,6.16,3979254.0,1108960.0,3.59,4177022923.8,64.45,55.59,True,True,True,True,True,4.85,16.66,0.23,False,True,True,False,-5.91,0.04595774,0.03825051,20.15,13.06,True,1.0,1.0,3.59,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",865.25,,,21.32,,,865.25,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
MEESHO,Meesho Ltd.,MEESHO.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-09-18,214.44,3.44,-1.22,4.25,83376786.0,20522561.0,4.06,17879317989.84,59.64,69.94,True,True,True,True,True,1.77,8.17,,False,False,False,False,8.9,0.00938857,0.00846062,10.97,11.52,True,0.6666666666666666,0.0,4.06,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",201.75,,,6.29,,,201.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening with volume,7.69
BEML,BEML Ltd.,BEML.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-18,2135.0,6.04,5.52,10.31,1380251.0,503224.0,2.74,2946835885.0,64.8,57.23,True,True,True,True,True,6.18,12.57,1.13,False,True,False,False,-0.96,0.09347411,0.08106767,15.3,11.14,True,1.0,0.5,2.74,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1874.0,,,13.93,,,1874.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS.NS,Services,True,,NIFTY 500,^CRSLDX,2026-09-18,1824.0,4.93,3.37,7.29,4148803.0,2582681.0,1.61,7567416672.0,64.29,58.64,True,True,True,True,True,6.38,5.53,1.34,False,True,False,False,19.55,0.07985797,0.07422358,7.59,11.04,True,1.0,0.5,1.61,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1688.0,,,8.06,,,1688.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
