symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_10,above_sma_20,above_sma_50,above_sma_100,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,ma200_roc20_pct,supertrend_bullish,new_high20,within_3pct_ath,at_ath,rs_acceleration_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,trend_raw,breakout_raw,volume_raw,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
ACUTAAS,Acutaas Chemicals Ltd.,ACUTAAS.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-10,3451.4,6.47,7.82,10.96,1000453.0,298432.0,3.35,3452963484.2,61.38,47.33,True,True,True,True,True,6.71,3.77,6.09,False,True,False,False,29.13,0.1503724,0.14231532,5.66,14.37,True,1.0,0.5,3.35,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",3389.03,2026-09-10,3.78,1.84,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.9
ATHERENERG,Ather Energy Ltd.,ATHERENERG.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-09-10,1658.3,4.96,1.18,8.63,8086256.0,4927882.0,1.64,13409438324.8,64.38,65.84,True,True,True,True,True,6.72,18.4,10.18,False,False,False,False,-6.33,0.07224968,0.05989894,20.62,11.97,True,1.0,0.0,1.64,4.2,Actionable watch,High-tight flag,"flag, continuation, uptrend, high-tight",1725.6,2026-09-01,0.98,,10.55,72.78,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive.,Strengthening with volume,7.9
ABSLAMC,Aditya Birla Sun Life AMC Ltd.,ABSLAMC.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-10,1088.5,2.06,4.14,6.05,371848.0,197867.0,1.88,404756548.0,61.74,53.38,True,True,True,True,True,5.56,3.37,3.14,False,True,False,False,20.28,0.04742434,0.04505424,5.26,9.31,True,1.0,0.5,1.88,4.7,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",1104.08,2026-06-15,2.86,1.41,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.9
EMMVEE,Emmvee Photovoltaic Power Ltd.,EMMVEE.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-10,342.65,4.18,4.98,5.87,5005240.0,1810278.0,2.76,1715045486.0,63.44,51.45,True,True,True,True,True,5.19,4.41,,False,True,False,False,22.13,0.01492875,0.01404164,6.32,9.13,True,0.6666666666666666,0.5,2.76,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",338.4,2026-09-10,3.08,1.26,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
OIL,Oil India Ltd.,OIL.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-09-10,500.3,0.27,2.1,4.27,4397946.0,2314985.0,1.9,2200292383.8,66.36,62.16,True,True,True,True,True,3.67,8.8,1.24,False,True,False,False,-2.24,0.02179733,0.01967207,10.8,7.48,True,1.0,0.5,1.9,4.9,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",493.02,2026-09-10,2.0,0.96,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
IDEA,Vodafone Idea Ltd.,IDEA.NS,Telecommunication,True,,NIFTY 500,^CRSLDX,2026-09-10,14.9,-3.99,2.9,10.29,888431120.0,511574044.0,1.74,13237623688.0,56.15,56.77,True,True,True,True,True,2.12,7.38,3.75,False,False,False,False,18.16,0.00064917,0.00059374,9.34,13.68,True,1.0,0.0,1.74,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, breakout, retest, pivot, volume",10.82,,,37.77,,,10.82,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Breakout retest.,Strengthening with volume,7.69
PCBL,PCBL Chemical Ltd.,PCBL.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-09-10,334.8,-0.04,6.54,6.39,3387384.0,1700115.0,1.99,1134096163.2,61.21,45.21,True,True,True,True,True,4.2,4.13,-0.43,False,False,False,False,14.71,0.01458674,0.01375508,6.05,9.66,True,0.6666666666666666,0.0,1.99,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",321.82,,,4.03,,,321.82,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
TITAGARH,Titagarh Rail Systems Ltd.,TITAGARH.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-10,859.2,-1.96,1.78,0.99,970891.0,623620.0,1.56,834189547.2,52.85,52.31,True,True,True,True,True,1.74,1.79,-0.01,False,False,False,False,8.7,0.03743408,0.03611153,3.66,4.1,True,0.6666666666666666,0.0,1.56,3.9,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",873.63,2026-09-07,2.66,1.65,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.48
CLEAN,Clean Science and Technology Ltd.,CLEAN.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-09-10,848.45,2.76,-0.53,1.45,951510.0,353385.0,2.69,807308659.5,58.52,62.74,True,True,True,True,True,1.79,7.08,-1.12,False,False,False,False,-2.33,0.03696571,0.03389365,9.06,4.57,True,0.6666666666666666,0.0,2.69,2.8,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",843.45,,,0.59,,,843.45,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening with volume,7.19
CGCL,Capri Global Capital Ltd.,CGCL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-10,272.25,-0.06,0.2,17.8,6527437.0,7754343.0,0.84,1777094723.25,64.25,67.93,True,True,True,True,True,9.04,11.51,2.93,False,False,True,False,33.75,0.01186153,0.01044872,13.52,21.42,True,1.0,0.5,0.84,4.92,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",261.71,2026-09-03,2.04,2.46,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
