symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_10,above_sma_20,above_sma_50,above_sma_100,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,ma200_roc20_pct,supertrend_bullish,new_high20,within_3pct_ath,at_ath,rs_acceleration_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,trend_raw,breakout_raw,volume_raw,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
ANANTRAJ,Anant Raj Ltd.,ANANTRAJ.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-09-03,628.3,6.7,3.81,1.77,22186819.0,2626237.0,8.45,13939978377.7,59.3,47.28,True,True,True,True,True,2.18,5.66,-0.08,False,False,False,False,-1.61,0.02701895,0.02542839,6.26,3.85,True,0.6666666666666666,0.0,8.45,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",575.1,2026-06-04,4.69,3.98,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening with volume,7.47
APLAPOLLO,APL Apollo Tubes Ltd.,APLAPOLLO.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-03,2159.4,-2.29,-1.31,11.02,1385174.0,657254.0,2.11,2991144735.6,60.65,79.81,False,True,True,True,True,1.69,10.82,1.89,False,False,False,False,7.36,0.09286124,0.0833262,11.44,13.29,True,0.6666666666666666,0.0,2.11,2.74,Watch,Bullish flag,"flag, continuation, uptrend",2265.6,2026-08-28,1.56,,6.04,26.92,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive.,Strengthening with volume,7.46
IDFCFIRSTB,IDFC First Bank Ltd.,IDFCFIRSTB.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-03,87.5,2.83,4.42,2.52,48178595.0,13644102.0,3.53,4215627062.5,61.56,47.97,True,True,True,True,True,2.6,5.35,0.64,False,True,True,True,0.14,0.00376279,0.00355206,5.93,4.61,True,1.0,1.0,3.53,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",83.82,,,4.38,,,83.82,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.41
BRIGADE,Brigade Enterprises Ltd.,BRIGADE.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-09-03,712.3,11.3,8.46,24.54,5390980.0,839318.0,6.42,3839995054.0,74.11,70.76,True,True,True,True,True,13.73,23.26,-4.45,False,True,False,False,22.9,0.03063122,0.0247096,23.96,27.08,True,0.3333333333333333,0.5,6.42,4.3,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",692.4,2026-06-16,4.25,2.87,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.1
FINCABLES,Finolex Cables Ltd.,FINCABLES.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-03,1272.9,6.86,-1.41,23.02,1809176.0,2229626.0,0.81,2302900130.4,58.29,65.15,True,True,True,True,True,1.96,13.19,5.27,False,False,False,False,29.36,0.05473885,0.04809216,13.82,25.53,True,1.0,0.0,0.81,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend",1186.57,2026-08-11,36.41,0.9,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag.,Strengthening,7.1
MOTILALOFS,Motilal Oswal Financial Services Ltd.,MOTILALOFS.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-03,1012.8,-0.47,-2.44,15.88,456816.0,1255039.0,0.36,462663244.8,63.48,74.64,False,True,True,True,True,4.69,7.53,-0.1,False,False,False,False,28.05,0.0435537,0.04029585,8.08,18.25,True,0.6666666666666666,0.0,0.36,4.68,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",977.7,2026-08-25,1.56,2.98,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
PAYTM,One 97 Communications Ltd.,PAYTM.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-03,1637.0,1.11,-2.5,13.52,1767936.0,4766708.0,0.37,2894111232.0,58.63,69.87,False,True,True,True,True,0.98,14.74,2.73,False,False,False,False,4.78,0.07039634,0.06098446,15.43,15.84,True,1.0,0.0,0.37,4.73,Actionable watch,High-tight flag,"flag, continuation, uptrend, high-tight, inverse-head-and-shoulders, base, reversal",1718.0,2026-08-25,0.88,,7.77,58.01,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
CLEAN,Clean Science and Technology Ltd.,CLEAN.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-09-03,852.95,-1.18,2.76,10.54,582257.0,437560.0,1.33,496636108.15,62.74,60.36,True,True,True,True,True,3.17,8.58,-1.49,False,False,False,False,14.61,0.03667963,0.03359643,9.18,12.8,True,0.3333333333333333,0.0,1.33,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",848.77,2026-09-02,2.77,0.18,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
OIL,Oil India Ltd.,OIL.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-09-03,490.0,-1.64,4.29,10.36,1471365.0,3061294.0,0.48,720968850.0,62.16,55.14,True,True,True,True,True,3.16,8.42,0.96,False,False,False,False,10.53,0.0210716,0.01933014,9.01,12.62,True,0.6666666666666666,0.0,0.48,4.61,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",489.89,2026-09-02,1.42,0.02,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
CAPLIPOINT,Caplin Point Laboratories Ltd.,CAPLIPOINT.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-03,2845.0,4.58,11.98,10.02,840705.0,246572.0,3.41,2391805725.0,70.49,50.87,True,True,True,True,True,10.85,10.59,3.14,False,True,True,True,16.33,0.12234428,0.1100539,11.17,12.27,True,1.0,1.0,3.41,4.08,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",2680.28,2026-09-02,1.96,0.64,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.1
CARTRADE,Cartrade Tech Ltd.,CARTRADE.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-09-03,2992.2,2.04,-2.86,7.31,333812.0,363772.0,0.92,998832266.4,56.69,65.07,False,True,True,True,True,2.57,5.55,-0.59,False,False,False,False,10.34,0.12867436,0.12125882,6.12,9.5,True,0.6666666666666666,0.0,0.92,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",2864.35,2026-08-21,3.41,0.85,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
ACMESOLAR,ACME Solar Holdings Ltd.,ACMESOLAR.NS,Power,True,,NIFTY 500,^CRSLDX,2026-09-03,401.9,0.92,4.04,7.04,854705.0,1887389.0,0.45,343505939.5,59.85,53.69,True,True,True,True,True,3.98,5.89,4.8,False,False,True,False,9.94,0.01728301,0.01623605,6.45,9.23,True,1.0,0.5,0.45,4.94,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend",395.95,2026-08-21,2.09,0.23,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag.,Strengthening,7.1
DLF,DLF Ltd.,DLF.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-09-03,681.65,1.2,0.81,6.18,3400599.0,2888817.0,1.18,2318018308.35,56.08,55.83,True,True,True,True,True,1.55,3.04,-1.27,False,False,False,False,13.67,0.02931317,0.02829821,3.59,8.35,True,0.6666666666666666,0.0,1.18,4.66,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",678.75,2026-08-24,1.52,0.43,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
BHEL,Bharat Heavy Electricals Ltd.,BHEL.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-03,431.8,1.01,-0.5,5.79,5980404.0,8176422.0,0.73,2582338447.2,56.98,61.86,True,True,True,True,True,2.52,4.73,4.46,False,False,True,False,3.92,0.01856881,0.01763654,5.29,7.96,True,1.0,0.5,0.73,4.81,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",422.26,2026-08-17,1.81,0.42,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
LTFOODS,LT Foods Ltd.,LTFOODS.NS,Fast Moving Consumer Goods,True,,NIFTY 500,^CRSLDX,2026-09-03,442.55,0.02,1.07,5.52,442684.0,2679864.0,0.17,195909804.2,59.26,59.22,False,True,True,True,True,2.11,9.21,0.62,False,False,False,False,2.65,0.01903109,0.01732706,9.83,7.68,True,1.0,0.0,0.17,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend",436.1,2026-08-24,47.94,0.28,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag.,Strengthening,7.1
LGEINDIA,LG Electronics India Ltd.,LGEINDIA.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-09-03,1662.3,0.55,-2.24,5.32,230470.0,1071514.0,0.22,383110281.0,55.39,63.43,False,True,True,True,True,1.0,4.66,0.03,False,False,False,False,9.31,0.07148432,0.06793637,5.22,7.48,True,1.0,0.0,0.22,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1584.4,2026-08-14,37.31,3.57,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
SBFC,SBFC Finance Ltd.,SBFC.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-03,99.9,0.68,1.31,4.84,3008192.0,3253504.0,0.92,300518380.8,64.72,63.17,True,True,True,True,True,4.37,6.93,-1.58,False,False,False,False,5.16,0.00429603,0.00399627,7.5,6.98,True,0.3333333333333333,0.0,0.92,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",96.19,2026-08-26,12.92,3.17,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
CDSL,Central Depository Services (India) Ltd.,CDSL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-03,1394.0,2.11,-1.19,4.73,921968.0,1247700.0,0.74,1285223392.0,55.34,61.64,False,True,True,True,True,1.77,2.41,-1.69,False,False,False,False,10.73,0.05994655,0.05822704,2.95,6.87,True,0.6666666666666666,0.0,0.74,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1383.8,2026-08-26,3.18,0.74,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
CRISIL,CRISIL Ltd.,CRISIL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-03,4759.7,1.23,1.2,4.59,37114.0,50376.0,0.74,176651505.8,63.92,67.39,True,True,True,True,True,3.91,8.89,-0.2,False,False,False,False,-2.43,0.20468263,0.18694175,9.49,6.73,True,0.6666666666666666,0.0,0.74,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",4565.07,2026-08-27,4.26,3.24,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
PETRONET,Petronet LNG Ltd.,PETRONET.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-09-03,289.5,0.1,-0.5,4.53,1768347.0,2048458.0,0.86,511936456.5,53.12,59.21,False,True,True,True,True,0.66,2.78,0.39,False,False,False,False,9.47,0.01244944,0.01204793,3.33,6.67,True,1.0,0.0,0.86,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",283.26,2026-08-19,2.9,2.1,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
DATAPATTNS,Data Patterns (India) Ltd.,DATAPATTNS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-03,4587.3,1.56,-1.7,4.43,451510.0,750380.0,0.6,2071211823.0,51.3,53.71,False,True,True,True,True,0.01,2.44,4.98,False,False,False,False,6.83,0.19726886,0.19156378,2.98,6.57,True,1.0,0.0,0.6,4.7,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend",4722.77,2026-08-21,2.77,2.87,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag.,Strengthening,7.1
OFSS,Oracle Financial Services Software Ltd.,OFSS.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-09-03,12149.0,-0.07,2.48,3.53,217661.0,217538.0,1.0,2644363489.0,58.89,57.7,True,True,True,True,True,2.36,5.51,4.22,False,False,False,False,3.13,0.52244663,0.49246667,6.09,5.64,True,1.0,0.0,1.0,4.98,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",11900.0,2026-08-28,2.17,0.95,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.03
POLYMED,Poly Medicure Ltd.,POLYMED.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-03,1768.7,-0.85,3.28,3.48,142292.0,257968.0,0.55,251671860.4,54.87,47.88,True,True,True,True,True,0.29,3.2,-1.07,False,False,False,False,4.58,0.07605987,0.07329909,3.77,5.59,True,0.6666666666666666,0.0,0.55,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",1751.48,2026-08-11,8.05,0.19,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.02
HEG,H.E.G. Ltd.,HEG.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-03,707.45,0.15,-0.39,3.26,1656554.0,1673762.0,0.99,1171929127.3,55.83,62.03,False,True,True,True,True,0.03,10.79,3.05,False,False,False,False,-24.21,0.03042266,0.0272963,11.45,5.37,True,1.0,0.0,0.99,4.6,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",687.97,2026-08-14,1.41,1.73,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,6.97
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,FLUOROCHEM.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-09-03,4694.6,-0.7,0.48,3.22,101082.0,243264.0,0.42,474539557.2,57.07,59.17,True,True,True,True,True,0.88,6.86,3.03,False,False,True,False,-9.16,0.20188311,0.18787339,7.46,5.33,True,1.0,0.5,0.42,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",4651.1,2026-08-13,5.91,0.51,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,6.97
CHALET,Chalet Hotels Ltd.,CHALET.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-09-03,890.75,-0.8,-2.15,3.2,44753.0,224129.0,0.2,39863734.75,60.28,70.16,False,True,True,True,True,2.92,5.3,-0.49,False,False,False,False,2.81,0.03830516,0.03618288,5.87,5.31,True,0.6666666666666666,0.0,0.2,4.7,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",898.73,2026-08-26,3.38,0.89,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,6.96
GLAND,Gland Pharma Ltd.,GLAND.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-03,2907.9,1.38,1.2,11.49,189288.0,836216.0,0.23,550430575.2,65.09,63.53,True,True,True,True,True,1.85,10.67,5.22,False,False,True,False,11.03,0.12504918,0.1123549,11.3,13.77,True,1.0,0.5,0.23,3.45,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",2970.2,2026-08-14,0.43,,6.99,35.83,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.91
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-03,2937.5,-0.42,-4.29,13.88,56012.0,189326.0,0.3,164535250.0,59.23,76.18,False,True,True,True,True,2.47,11.03,1.34,False,False,False,False,13.39,0.12632208,0.1131379,11.65,16.21,True,1.0,0.0,0.3,3.42,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",3106.4,2026-08-28,0.85,,6.8,33.21,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.9
APARINDS,Apar Industries Ltd.,APARINDS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-03,17704.0,5.3,-1.09,9.79,208669.0,162053.0,1.29,3694275976.0,60.76,66.85,True,True,True,True,True,3.58,14.49,7.51,False,False,True,False,0.55,0.76132975,0.66115855,15.15,12.03,True,1.0,0.5,1.29,3.43,Actionable watch,Bullish flag,"flag, continuation, uptrend",18000.0,2026-08-12,0.75,,11.12,34.1,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive.,Strengthening,6.9
