symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
KAYNES,Kaynes Technology India Ltd.,KAYNES.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,3735.1,-3.14,-1.84,12.52,4200211.0,1426503.0,2.94,15688208516.28,60.73,70.12,True,True,False,6.42,12.21,0.15731242,0.14391213,9.31,10.64,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",3420.38,2026-07-29,5.92,3.35,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.1
CHENNPETRO,Chennai Petroleum Corporation Ltd.,CHENNPETRO.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-08-10,1240.1,-2.77,-2.36,11.77,782465.0,2244369.0,0.35,970334827.4,57.76,64.38,True,True,True,3.92,9.1,0.05222969,0.04921791,6.12,9.9,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1166.3,2026-07-16,7.93,5.89,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
INDGN,Indegene Ltd.,INDGN.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-10,568.75,2.58,4.31,11.67,1362217.0,619134.0,2.2,774760918.75,70.52,67.61,True,True,True,9.53,10.33,0.02395423,0.02232103,7.32,9.81,True,4.3,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",541.63,2026-08-04,3.3,2.69,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.1
ETERNAL,Eternal Ltd.,ETERNAL.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-10,310.25,-1.51,-0.08,8.78,16464318.0,34795007.0,0.47,5108054659.5,62.1,66.51,True,True,True,3.71,11.82,0.0130669,0.01199817,8.91,6.97,True,4.8,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",302.62,2026-07-28,1.8,2.27,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
KARURVYSYA,Karur Vysya Bank Ltd.,KARURVYSYA.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,331.2,-1.3,-4.85,8.23,1562637.0,7214389.0,0.22,517545393.48,55.8,72.46,True,True,True,0.55,8.24,0.01394926,0.01323986,5.36,6.42,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",326.3,2026-07-21,28.83,1.23,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
BAJFINANCE,Bajaj Finance Ltd.,BAJFINANCE.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,1102.2,2.24,-4.41,7.78,7299902.0,10533440.0,0.69,8045951627.96,57.3,75.37,True,True,True,2.53,9.82,0.04642171,0.04334441,7.1,5.99,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1049.8,2026-07-31,4.88,2.0,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
ENGINERSIN,Engineers India Ltd.,ENGINERSIN.NS,Construction,True,,NIFTY 500,^CRSLDX,2026-08-10,247.96,3.06,9.33,4.77,3326439.0,1821753.0,1.83,824823836.77,64.13,45.29,True,True,True,7.98,4.95,0.01044341,0.01021175,2.27,3.03,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",223.27,,,11.06,,,223.27,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.1
TECHM,Tech Mahindra Ltd.,TECHM.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-10,1640.0,0.31,-0.55,9.01,2825384.0,3201568.0,0.88,4633629760.0,67.28,71.26,True,True,True,2.74,10.02,0.06907241,0.0646325,6.87,7.19,True,3.88,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",1616.6,2026-07-30,1.55,0.88,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.06
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Ltd.,ZFCVINDIA.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-10,2609.6,-1.05,6.61,12.42,58475.0,192502.0,0.3,152596365.71,64.77,55.17,True,True,True,7.64,6.34,0.10990937,0.10609611,3.59,10.54,True,3.83,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",2584.21,2026-06-19,1.46,0.38,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.04
MINDACORP,Minda Corporation Ltd.,MINDACORP.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-10,736.1,2.0,1.17,4.51,723206.0,268093.0,2.7,532351918.94,66.37,65.99,True,True,True,5.93,8.53,0.03100256,0.02931811,5.75,2.76,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",665.33,,,10.64,,,665.33,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.04
SCHNEIDER,Schneider Electric Infrastructure Ltd.,SCHNEIDER.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,1424.9,5.17,5.85,3.38,921150.0,274197.0,3.36,1312546657.49,59.5,50.32,True,True,True,6.32,7.96,0.06001298,0.05703499,5.22,1.66,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1388.83,2026-08-10,3.82,2.6,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.03
NAVINFLUOR,Navin Fluorine International Ltd.,NAVINFLUOR.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-10,8196.5,-0.9,8.49,7.33,190589.0,343441.0,0.55,1562162738.5,59.89,49.81,True,True,True,5.87,8.84,0.34521464,0.32551273,6.05,5.54,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",7873.0,2026-08-06,30.67,3.84,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.01
NESTLEIND,Nestle India Ltd.,NESTLEIND.NS,Fast Moving Consumer Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,1528.6,-0.74,-0.09,7.12,1452575.0,2530264.0,0.57,2220406109.54,63.59,67.18,True,True,True,3.18,6.28,0.06438054,0.06227085,3.39,5.33,True,4.72,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1486.48,2026-07-30,1.64,2.26,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,6.97
HSCL,Himadri Speciality Chemical Ltd.,HSCL.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-10,772.05,2.58,2.85,16.43,3185539.0,9195898.0,0.35,2459395346.06,60.61,56.6,True,True,True,2.39,10.18,0.03251668,0.03027244,7.41,14.49,True,3.41,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",800.9,2026-07-21,0.5,,8.94,33.03,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.89
GABRIEL,Gabriel India Ltd.,GABRIEL.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-10,1469.8,-2.0,-3.77,16.19,257356.0,934668.0,0.28,378261861.37,57.4,68.45,True,True,True,2.8,15.68,0.06190404,0.05480866,12.95,14.25,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1099.3,,,33.7,,,1099.3,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,FLUOROCHEM.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-10,4484.0,-0.75,0.01,14.99,61601.0,185921.0,0.33,276218884.0,58.78,63.64,True,True,True,1.3,10.79,0.18885408,0.1748786,7.99,13.08,True,3.4,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",4612.8,2026-08-04,0.65,,3.89,32.07,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.89
ABB,ABB India Ltd.,ABB.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,7649.5,0.65,1.82,13.7,202193.0,492607.0,0.41,1546675353.5,65.68,63.38,True,True,True,3.65,7.69,0.32217647,0.30762352,4.73,11.8,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",5654.0,,,35.29,,,5654.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
ACE,Action Construction Equipment Ltd.,ACE.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,1113.6,1.76,0.74,12.98,305676.0,778673.0,0.39,340400786.14,62.26,66.29,True,True,True,6.08,12.03,0.04690185,0.04291448,9.29,11.09,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",974.75,,,14.24,,,974.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
AIIL,Authum Investment & Infrastructure Ltd.,AIIL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,586.2,-1.74,6.81,12.73,184819.0,681268.0,0.27,108340900.06,63.19,55.45,True,True,True,6.29,11.29,0.02468918,0.02274201,8.56,10.85,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",536.17,,,9.33,,,536.17,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-10,11677.0,0.13,-1.51,12.48,199081.0,469919.0,0.42,2324668837.0,67.35,78.9,True,True,True,4.88,11.38,0.49180399,0.45440829,8.23,10.61,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",10081.5,,,15.83,,,10081.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
LLOYDSME,Lloyds Metals And Energy Ltd.,LLOYDSME.NS,Metals & Mining,True,,NIFTY 500,^CRSLDX,2026-08-10,2052.8,-2.3,0.11,12.35,783301.0,621618.0,1.26,1607960331.05,61.77,67.67,True,True,True,3.94,11.13,0.08645844,0.08004244,8.02,10.48,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1361.5,,,50.77,,,1361.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
SAILIFE,Sai Life Sciences Ltd.,SAILIFE.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-10,1426.2,4.47,6.96,12.11,2550463.0,541341.0,4.71,3637470206.07,69.92,66.07,True,True,True,8.7,13.87,0.06006772,0.05415417,10.92,10.24,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",976.67,,,46.03,,,976.67,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,6.89
PVRINOX,PVR INOX Ltd.,PVRINOX.NS,Media Entertainment & Publication,True,,NIFTY 500,^CRSLDX,2026-08-10,1144.0,-1.04,0.23,12.1,325364.0,530705.0,0.61,372216416.0,64.67,73.95,True,True,True,5.47,12.26,0.04818222,0.04410844,9.24,10.23,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",1084.42,,,5.49,,,1084.42,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
BALRAMCHIN,Balrampur Chini Mills Ltd.,BALRAMCHIN.NS,Fast Moving Consumer Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,655.25,3.44,1.31,12.04,889875.0,814526.0,1.09,583090593.75,65.51,68.88,True,True,True,6.38,13.91,0.02759738,0.024898,10.84,10.17,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",460.95,,,42.15,,,460.95,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
MANAPPURAM,Manappuram Finance Ltd.,MANAPPURAM.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,369.3,0.7,1.18,11.32,2869576.0,5609325.0,0.51,1059734381.77,65.05,65.45,True,True,True,4.49,11.0,0.01555393,0.0143974,8.03,9.46,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",319.9,,,15.44,,,319.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
BERGEPAINT,Berger Paints India Ltd.,BERGEPAINT.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-10,542.1,2.18,3.73,10.8,272463.0,373760.0,0.73,147702185.65,64.06,60.69,True,True,True,6.52,6.33,0.0228318,0.0220605,3.5,8.95,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",515.9,,,5.08,,,515.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
TITAN,Titan Company Ltd.,TITAN.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-10,5090.0,3.02,1.8,10.62,3663289.0,928864.0,3.94,18646141010.0,74.97,83.51,True,True,True,6.18,12.84,0.21437718,0.19499211,9.94,8.77,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",4453.1,,,14.3,,,4453.1,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,6.89
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-10,10282.5,-1.91,-0.54,10.31,30948.0,71352.0,0.43,318222810.0,63.75,73.0,True,True,True,5.97,9.2,0.43307138,0.40725298,6.34,8.47,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",8979.0,,,14.52,,,8979.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
ASHOKLEY,Ashok Leyland Ltd.,ASHOKLEY.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-10,174.0,-1.97,-0.32,9.28,14525931.0,17317715.0,0.84,2527511994.0,65.32,72.58,True,True,True,7.67,10.51,0.00732841,0.00680288,7.73,7.46,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",166.68,,,4.39,,,166.68,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
SHRIRAMFIN,Shriram Finance Ltd.,SHRIRAMFIN.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,1137.8,2.04,4.37,8.56,3535610.0,6061791.0,0.58,4022817230.64,66.2,63.07,True,True,True,7.42,11.82,0.04792109,0.04393742,9.07,6.75,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1085.35,,,4.83,,,1085.35,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
GRASIM,Grasim Industries Ltd.,GRASIM.NS,Construction Materials,True,,NIFTY 500,^CRSLDX,2026-08-10,3380.5,1.73,4.02,7.85,2567975.0,622493.0,4.13,8681039487.5,68.06,64.94,True,True,True,7.33,7.86,0.14237761,0.13573125,4.9,6.05,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",2913.6,,,16.02,,,2913.6,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,6.89
FEDERALBNK,Federal Bank Ltd.,FEDERALBNK.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,358.35,0.59,-3.59,7.77,2840036.0,7225149.0,0.39,1017726917.93,60.4,78.14,True,True,True,1.75,7.66,0.01509274,0.01437643,4.98,5.98,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",279.5,,,28.21,,,279.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
PNB,Punjab National Bank,PNB.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-10,113.5,-1.14,0.44,6.73,11103321.0,18056168.0,0.61,1260226933.5,62.02,65.31,True,True,True,2.31,5.21,0.00478032,0.00466559,2.46,4.95,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",109.46,2026-07-20,7.47,3.42,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,6.89
TBOTEK,TBO Tek Ltd.,TBOTEK.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-10,1602.0,-0.55,-0.86,6.51,76249.0,321954.0,0.24,122150898.0,61.57,69.96,True,True,True,5.53,10.52,0.06747195,0.06250394,7.95,4.73,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1585.3,2026-08-03,4.81,0.62,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,6.85
EICHERMOT,Eicher Motors Ltd.,EICHERMOT.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-10,7975.0,-0.56,-0.93,10.44,372656.0,548698.0,0.68,2971931600.0,64.68,72.07,True,True,True,3.61,7.01,0.33588565,0.32226078,4.23,8.6,True,3.21,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",7832.75,,,1.82,,,7832.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.82
SAREGAMA,Saregama India Ltd,SAREGAMA.NS,Media Entertainment & Publication,True,,NIFTY 500,^CRSLDX,2026-08-10,530.05,2.09,3.08,6.33,408564.0,1016492.0,0.4,216559343.21,57.23,57.68,True,True,True,3.24,8.76,0.02232429,0.0210796,5.9,4.55,True,4.29,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",510.9,2026-07-28,2.38,0.32,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,6.81
