symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_10,above_sma_20,above_sma_50,above_sma_100,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,ma200_roc20_pct,supertrend_bullish,new_high20,within_3pct_ath,at_ath,rs_acceleration_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,trend_raw,breakout_raw,volume_raw,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
INDGN,Indegene Ltd.,INDGN.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-20,566.7,0.19,-0.54,16.52,1256695.0,780056.0,1.61,712169071.84,64.08,69.69,True,True,True,True,True,4.13,8.26,-0.02,False,False,True,False,20.65,0.02410161,0.02247292,7.25,13.89,True,0.6666666666666666,0.5,1.61,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",542.3,2026-08-04,3.3,2.76,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
ACMESOLAR,ACME Solar Holdings Ltd.,ACMESOLAR.NS,Power,True,,NIFTY 500,^CRSLDX,2026-08-20,397.4,4.47,6.11,9.46,9465771.0,2174935.0,4.35,3761697337.63,65.37,54.03,True,True,True,True,True,7.08,7.83,3.22,False,True,True,True,5.32,0.01690132,0.01581145,6.89,6.99,True,1.0,1.0,4.35,4.14,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",395.95,2026-08-21,2.09,0.77,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
NAM-INDIA,Nippon Life India Asset Management Ltd.,NAM-INDIA.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-20,1232.5,1.27,4.72,11.46,3152919.0,1034815.0,3.05,3885972667.5,60.56,51.79,True,True,True,True,True,4.69,5.15,3.17,False,True,True,True,11.75,0.05241792,0.05025618,4.3,8.94,True,1.0,1.0,3.05,3.85,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1218.83,2026-08-21,1.49,0.6,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.85
PETRONET,Petronet LNG Ltd.,PETRONET.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-08-20,291.4,1.13,4.33,8.15,3197045.0,1931876.0,1.65,931618893.49,64.76,51.15,True,True,True,True,True,3.76,3.93,0.37,False,True,False,False,11.51,0.01239317,0.01202747,3.04,5.71,True,1.0,0.5,1.65,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",283.26,2026-08-19,2.9,2.29,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.84
COHANCE,Cohance Lifesciences Ltd.,COHANCE.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-20,475.55,6.42,7.06,12.66,6561470.0,1288089.0,5.09,3120306978.4,64.87,53.28,True,True,True,True,True,8.33,8.09,-8.72,False,True,False,False,18.25,0.02022503,0.01887212,7.17,10.12,True,0.6666666666666666,0.5,5.09,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",329.7,,,40.43,,,329.7,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
AUBANK,AU Small Finance Bank Ltd.,AUBANK.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-20,1088.0,1.21,-0.91,11.28,3678931.0,1747290.0,2.11,4002676928.0,59.27,63.54,True,True,True,True,True,2.33,4.07,2.5,False,False,True,False,16.48,0.04627237,0.04484836,3.18,8.76,True,1.0,0.5,2.11,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1059.38,,,4.31,,,1059.38,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
360ONE,360 ONE WAM Ltd.,360ONE.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-20,1203.0,1.91,1.69,11.06,1748431.0,961560.0,1.82,2103362493.0,62.89,60.12,True,True,True,True,True,3.53,6.46,0.4,False,True,True,True,9.46,0.0511633,0.04851765,5.45,8.55,True,1.0,1.0,1.82,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1160.25,,,3.24,,,1160.25,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
PNBHOUSING,PNB Housing Finance Ltd.,PNBHOUSING.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-20,1175.5,0.13,0.92,11.05,2261483.0,1185291.0,1.91,2658373266.5,66.81,67.3,True,True,True,True,True,5.41,9.18,2.53,False,True,True,True,5.97,0.04999373,0.04615847,8.31,8.54,True,1.0,1.0,1.91,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",987.98,,,18.45,,,987.98,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
ANANTRAJ,Anant Raj Ltd.,ANANTRAJ.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-08-20,633.85,0.36,1.08,8.13,3857969.0,2271050.0,1.7,2445373556.46,64.34,62.49,True,True,True,True,True,2.43,9.59,-0.69,False,True,False,False,-6.08,0.02695748,0.02482642,8.58,5.69,True,0.6666666666666666,0.5,1.7,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",603.6,,,3.23,,,603.6,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.63
DIXON,Dixon Technologies (India) Ltd.,DIXON.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-20,14850.0,2.68,5.81,7.38,639826.0,352772.0,1.81,9501416100.0,67.86,55.76,True,True,True,True,True,5.17,10.96,-1.76,False,True,False,False,-10.18,0.63156688,0.57412204,10.01,4.96,True,0.6666666666666666,0.5,1.81,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",12835.0,,,15.7,,,12835.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.48
