symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_10,above_sma_20,above_sma_50,above_sma_100,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,ma200_roc20_pct,supertrend_bullish,new_high20,within_3pct_ath,at_ath,rs_acceleration_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,trend_raw,breakout_raw,volume_raw,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
NSLNISP,NMDC Steel Ltd.,NSLNISP.NS,Metals & Mining,True,,NIFTY 500,^CRSLDX,2026-08-28,49.02,8.96,23.2,13.95,57433613.0,11896957.0,4.83,2815395735.55,70.81,33.79,True,True,True,True,True,13.92,13.61,-0.26,False,True,False,False,17.52,0.00208343,0.0018497,12.64,13.62,True,0.6666666666666666,0.5,4.83,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",45.95,2026-08-28,6.31,2.54,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Mean reversion bounce,8.0
OFSS,Oracle Financial Services Software Ltd.,OFSS.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-28,12190.0,2.83,3.97,8.98,428145.0,204233.0,2.1,5219087550.0,63.95,55.69,True,True,True,True,True,3.85,7.36,4.21,False,True,True,True,9.89,0.51809396,0.48473033,6.88,8.66,True,1.0,1.0,2.1,4.98,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",11900.0,2026-08-28,2.17,0.2,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
RRKABEL,R R Kabel Ltd.,RRKABEL.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-28,2905.2,2.65,-0.48,11.62,629242.0,414760.0,1.52,1828073827.68,65.9,72.09,True,True,True,True,True,3.7,13.66,8.81,False,False,True,False,0.98,0.12347552,0.10920517,13.07,11.3,True,1.0,0.5,1.52,3.42,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",2919.3,2026-08-21,0.65,,4.75,33.8,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.7
ENGINERSIN,Engineers India Ltd.,ENGINERSIN.NS,Construction,True,,NIFTY 500,^CRSLDX,2026-08-28,253.72,2.74,3.6,14.09,4338720.0,2843794.0,1.53,1100820043.7,60.84,57.22,True,True,True,True,True,4.64,6.38,2.19,False,False,False,False,20.76,0.01078349,0.0102074,5.64,13.76,True,1.0,0.0,1.53,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",223.27,,,13.64,,,223.27,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
REDINGTON,Redington Ltd.,REDINGTON.NS,Services,True,,NIFTY 500,^CRSLDX,2026-08-28,366.0,2.12,4.41,13.79,16021263.0,9027983.0,1.77,5863782258.0,67.86,66.59,True,True,True,True,True,5.06,19.75,3.33,False,True,True,True,-2.71,0.01555557,0.01306455,19.07,13.46,True,1.0,1.0,1.77,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",295.24,,,23.97,,,295.24,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-28,11118.0,2.02,4.45,12.6,70817.0,37528.0,1.89,787343406.0,67.94,62.66,True,True,True,True,True,5.54,13.21,4.99,False,True,True,True,4.61,0.47253229,0.42064163,12.34,12.28,True,1.0,1.0,1.89,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",8979.0,,,23.82,,,8979.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
INDGN,Indegene Ltd.,INDGN.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-28,578.95,2.04,1.96,12.38,1891693.0,844265.0,2.24,1095195685.44,67.44,64.52,True,True,True,True,True,2.95,9.26,0.54,False,True,True,False,10.96,0.02460628,0.02268519,8.47,12.06,True,1.0,1.0,2.24,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",540.3,,,7.15,,,540.3,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
CGCL,Capri Global Capital Ltd.,CGCL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-28,257.98,5.38,15.15,11.02,29677234.0,6516091.0,4.55,7656133153.36,64.02,42.67,True,True,True,True,True,10.24,9.43,1.83,False,True,True,False,12.01,0.01096455,0.01009404,8.62,10.7,True,1.0,1.0,4.55,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",198.38,,,30.04,,,198.38,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
TEJASNET,Tejas Networks Ltd.,TEJASNET.NS,Telecommunication,True,,NIFTY 500,^CRSLDX,2026-08-28,550.15,7.63,7.78,7.24,43154849.0,3160959.0,13.65,23741641230.94,60.47,42.91,True,True,True,True,True,5.5,1.12,-0.51,False,True,False,False,21.1,0.02338223,0.02330379,0.34,6.93,True,0.6666666666666666,0.5,13.65,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",496.98,,,10.7,,,496.98,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
SUPREMEIND,Supreme Industries Ltd.,SUPREMEIND.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-28,3636.9,1.45,-0.14,4.95,269257.0,177817.0,1.51,979260757.01,60.55,64.14,True,True,True,True,True,2.58,5.68,-1.14,False,False,False,False,-1.95,0.1545739,0.14734523,4.91,4.65,True,0.3333333333333333,0.0,1.51,2.88,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",3607.0,,,0.83,,,3607.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.24
