symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
KARURVYSYA,Karur Vysya Bank Ltd.,KARURVYSYA.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-06,339.6,0.58,-0.21,15.76,676587.0,7281719.0,0.09,229768949.33,63.2,69.04,True,True,True,3.97,11.67,0.01430485,0.0131865,8.48,12.55,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",326.3,2026-07-21,28.83,3.72,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
HSCL,Himadri Speciality Chemical Ltd.,HSCL.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-06,751.2,0.3,-1.22,15.56,762967.0,9082221.0,0.08,573140819.71,56.56,59.09,True,True,True,1.03,8.2,0.03164253,0.03004282,5.32,12.35,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",706.45,2026-07-16,2.4,5.9,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
NAVINFLUOR,Navin Fluorine International Ltd.,NAVINFLUOR.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-06,8446.5,11.0,11.22,14.72,2526491.0,242271.0,10.43,21340006231.5,68.68,50.65,True,True,True,9.95,13.02,0.35578893,0.32404506,9.8,10.69,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",7873.0,2026-08-06,20.91,0.49,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.1
DEVYANI,Devyani International Ltd.,DEVYANI.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-06,125.14,0.04,5.58,11.92,2966019.0,4522559.0,0.66,371167615.85,67.91,62.1,True,True,True,9.13,10.04,0.00527123,0.00493666,6.78,8.81,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",121.01,2026-08-05,2.39,1.59,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
PNB,Punjab National Bank,PNB.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-06,114.11,0.49,2.21,10.32,6851787.0,18641309.0,0.37,781857418.75,66.99,61.91,True,True,True,3.65,6.26,0.00480662,0.00465418,3.28,7.25,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",109.46,2026-07-20,7.47,3.42,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
PCBL,PCBL Chemical Ltd.,PCBL.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-06,329.2,-0.08,1.77,9.78,954209.0,3587990.0,0.27,314125614.45,54.76,52.83,True,True,True,2.54,6.9,0.01386678,0.01332623,4.06,6.74,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",325.13,2026-07-29,25.24,0.56,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
IEX,Indian Energy Exchange Ltd.,IEX.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-06,129.34,-0.19,-1.57,9.75,1165808.0,7543484.0,0.15,150785602.45,56.23,62.0,True,True,True,2.87,4.24,0.00544814,0.00538367,1.2,6.7,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",128.43,2026-07-28,2.68,0.52,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
TBOTEK,TBO Tek Ltd.,TBOTEK.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-06,1636.5,-1.86,7.48,10.47,62671.0,338460.0,0.19,102561091.5,66.91,61.79,True,True,True,8.61,14.56,0.06893371,0.06171435,11.7,6.6,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1585.3,2026-08-03,5.44,3.01,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
TATACAP,Tata Capital Ltd.,TATACAP.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-06,383.8,3.2,6.35,8.03,3049605.0,1867061.0,1.63,1170438361.77,70.34,59.33,True,True,True,7.49,10.95,0.01616667,0.01495105,8.13,5.04,True,4.77,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",365.74,2026-08-05,1.74,1.45,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,6.91
GABRIEL,Gabriel India Ltd.,GABRIEL.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-06,1545.2,-2.68,9.22,25.52,164666.0,917677.0,0.18,254441895.16,66.11,61.26,True,True,True,10.5,23.73,0.06508791,0.05400062,20.53,21.12,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1099.3,,,40.56,,,1099.3,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
LLOYDSME,Lloyds Metals And Energy Ltd.,LLOYDSME.NS,Metals & Mining,True,,NIFTY 500,^CRSLDX,2026-08-06,2072.1,-0.72,2.83,18.74,243322.0,600695.0,0.41,504187539.96,67.85,65.16,True,True,True,6.3,12.82,0.08728234,0.07975876,9.43,15.44,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1361.5,,,52.19,,,1361.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,FLUOROCHEM.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-06,4580.0,1.82,-0.05,18.98,46810.0,186293.0,0.25,214389800.0,64.19,74.95,True,True,True,5.41,14.53,0.19292172,0.17330847,11.32,14.81,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",3655.5,,,25.29,,,3655.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
CHENNPETRO,Chennai Petroleum Corporation Ltd.,CHENNPETRO.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-08-06,1292.8,-0.85,4.41,15.25,805260.0,2307011.0,0.35,1041040167.32,59.53,56.61,True,True,True,5.02,9.86,0.05445616,0.05100249,6.77,12.05,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",978.23,,,32.16,,,978.23,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
AFFLE,Affle 3i Ltd.,AFFLE.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-06,1686.0,1.41,3.9,14.85,109370.0,563111.0,0.19,184397820.0,65.34,63.6,True,True,True,7.92,12.2,0.07101878,0.06519478,8.93,11.66,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1588.05,,,6.17,,,1588.05,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
PERSISTENT,Persistent Systems Ltd.,PERSISTENT.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-06,5495.5,-0.44,0.22,15.62,142860.0,641138.0,0.22,785087130.0,64.0,66.58,True,True,True,4.87,9.46,0.231485,0.21813759,6.12,11.57,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",5202.45,,,5.63,,,5202.45,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
ACE,Action Construction Equipment Ltd.,ACE.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-06,1118.5,-1.7,6.39,15.46,167816.0,799526.0,0.21,187702196.0,64.64,58.97,True,True,True,8.21,13.92,0.04711418,0.04249665,10.87,11.42,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",974.75,,,14.75,,,974.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
APARINDS,Apar Industries Ltd.,APARINDS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-06,16098.0,2.76,17.12,14.41,150920.0,145973.0,1.03,2429510160.0,67.8,45.77,True,True,True,13.47,10.53,0.67809035,0.62945101,7.73,11.24,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",9462.5,,,70.12,,,9462.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
NEULANDLAB,Neuland Laboratories Ltd.,NEULANDLAB.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-06,21612.0,8.3,9.72,14.63,810441.0,72267.0,11.21,17515250892.0,73.42,66.32,True,True,True,12.7,18.58,0.91035462,0.78978556,15.27,10.61,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",16318.0,,,32.44,,,16318.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,6.89
ABB,ABB India Ltd.,ABB.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-06,7733.0,0.55,5.78,14.2,103746.0,479653.0,0.22,802267818.0,66.02,54.14,True,True,True,5.15,7.97,0.32573442,0.31065714,4.85,10.2,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",5654.0,,,36.77,,,5654.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-06,11607.0,-1.64,2.37,14.2,132111.0,510657.0,0.26,1533412377.0,66.43,72.08,True,True,True,6.25,11.43,0.48891755,0.45253841,8.04,10.19,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",10081.5,,,15.13,,,10081.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
JYOTICNC,Jyoti CNC Automation Ltd.,JYOTICNC.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-06,857.8,-0.23,4.25,13.82,229161.0,726541.0,0.32,196574303.0,67.83,65.33,True,True,True,6.09,15.5,0.0361328,0.03209914,12.57,9.83,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",836.45,,,2.55,,,836.45,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
AEGISLOG,Aegis Logistics Ltd.,AEGISLOG.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-08-06,1418.2,1.6,13.52,12.79,2290416.0,1601048.0,1.43,3248267859.36,63.63,51.43,True,True,True,7.31,24.25,0.05973833,0.04901045,21.89,9.66,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",767.98,,,84.67,,,767.98,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
JUBLINGREA,Jubilant Ingrevia Ltd.,JUBLINGREA.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-06,765.5,2.6,3.71,12.82,281917.0,630357.0,0.45,215807463.5,62.39,58.39,True,True,True,3.63,12.8,0.03224489,0.02949688,9.32,8.87,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",728.1,,,5.14,,,728.1,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
BALRAMCHIN,Balrampur Chini Mills Ltd.,BALRAMCHIN.NS,Fast Moving Consumer Goods,True,,NIFTY 500,^CRSLDX,2026-08-06,627.45,-1.27,3.49,11.87,215336.0,876127.0,0.25,135112575.83,59.3,61.14,True,True,True,3.19,10.23,0.02642985,0.024689,7.05,7.95,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",460.95,,,36.12,,,460.95,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
IIFL,IIFL Finance Ltd.,IIFL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-06,604.5,-0.93,-0.55,10.98,554215.0,2339689.0,0.24,335022967.5,64.94,70.7,True,True,True,4.68,12.27,0.02546314,0.02331299,9.22,7.9,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",516.65,,,17.0,,,516.65,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
SHRIRAMFIN,Shriram Finance Ltd.,SHRIRAMFIN.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-06,1144.3,1.95,11.4,10.91,9488288.0,5866452.0,1.62,10857448421.7,70.5,50.36,True,True,True,8.84,13.33,0.04820095,0.04370631,10.28,7.83,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1085.35,,,5.43,,,1085.35,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,6.89
BIOCON,Biocon Ltd.,BIOCON.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-06,441.6,3.86,2.44,11.22,7723467.0,6931124.0,1.11,3410683074.34,60.42,53.72,True,True,True,2.61,4.6,0.01860136,0.01834261,1.41,7.32,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",423.38,,,4.3,,,423.38,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
SCI,Shipping Corporation of India Ltd.,SCI.NS,Services,True,,NIFTY 500,^CRSLDX,2026-08-06,305.6,1.63,9.75,10.07,3016977.0,2238857.0,1.35,921988189.61,63.03,42.51,True,True,True,7.28,3.58,0.01287268,0.01279478,0.61,7.01,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",297.6,,,2.69,,,297.6,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
BERGEPAINT,Berger Paints India Ltd.,BERGEPAINT.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-06,546.6,0.26,5.9,10.57,862935.0,353067.0,2.44,471680249.93,69.44,57.9,True,True,True,8.51,7.42,0.02302424,0.02206435,4.35,6.69,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",515.9,,,5.95,,,515.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,6.89
ABCAPITAL,Aditya Birla Capital Ltd.,ABCAPITAL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-06,424.65,-0.01,6.8,10.08,1233568.0,3483076.0,0.35,523834643.67,63.23,52.7,True,True,True,4.96,10.05,0.01788738,0.01671029,7.04,6.23,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",365.07,,,16.32,,,365.07,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
ANTHEM,Anthem Biosciences Ltd.,ANTHEM.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-06,823.15,-0.3,4.2,9.98,532721.0,849386.0,0.63,438509304.16,64.27,58.09,True,True,True,5.21,6.48,0.03467326,0.03355954,3.32,6.13,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",703.3,,,17.04,,,703.3,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
MEDANTA,Global Health Ltd.,MEDANTA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-06,1434.9,1.74,0.14,9.95,123647.0,211911.0,0.58,177421083.32,65.08,72.8,True,True,True,4.43,9.61,0.06044179,0.05671109,6.58,6.1,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1216.85,,,17.92,,,1216.85,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
ANANTRAJ,Anant Raj Ltd.,ANANTRAJ.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-08-06,620.2,-1.27,1.91,9.09,829807.0,2912523.0,0.28,514646311.53,61.93,61.75,True,True,True,2.92,10.29,0.02612447,0.02437244,7.19,6.06,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",586.62,,,5.72,,,586.62,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
ARE&M,Amara Raja Energy & Mobility Ltd.,ARE&M.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-06,934.8,-0.43,5.88,12.61,294226.0,961784.0,0.31,275042461.21,64.35,54.58,True,True,True,4.27,8.29,0.03937625,0.03750543,4.99,8.66,True,3.36,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",914.0,,,2.28,,,914.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.88
NUVOCO,Nuvoco Vistas Corporation Ltd.,NUVOCO.NS,Construction Materials,True,,NIFTY 500,^CRSLDX,2026-08-06,352.05,1.72,0.82,12.51,235138.0,4606026.0,0.05,82780330.03,56.56,55.85,True,True,True,0.7,6.9,0.01482928,0.01430548,3.66,9.39,True,3.31,Watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",377.25,2026-07-15,0.66,,10.24,24.48,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.86
CRISIL,CRISIL Ltd.,CRISIL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-06,4469.0,-0.15,0.46,15.69,15900.0,82397.0,0.19,71057100.0,62.36,64.6,True,True,True,3.71,8.52,0.1882461,0.17860265,5.4,11.64,True,3.23,Watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",4489.9,2026-07-28,0.56,,4.18,18.24,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.83
CONCOR,Container Corporation of India Ltd.,CONCOR.NS,Services,True,,NIFTY 500,^CRSLDX,2026-08-06,512.75,-0.7,-2.19,13.94,536693.0,2938715.0,0.18,275189335.75,60.1,68.13,True,True,True,3.53,7.69,0.02159839,0.02066167,4.53,9.94,True,3.24,Watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",524.25,2026-07-29,0.6,,2.26,19.44,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.83
MANAPPURAM,Manappuram Finance Ltd.,MANAPPURAM.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-06,364.05,0.12,-1.65,9.47,2813119.0,5273313.0,0.53,1024115937.61,63.74,72.74,True,True,True,4.52,10.34,0.01533475,0.01432187,7.07,5.64,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",319.9,,,13.8,,,319.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.82
