symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
KALYANKJIL,Kalyan Jewellers India Ltd.,KALYANKJIL.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-14,608.25,-0.84,0.32,11.28,7182419.0,23635167.0,0.3,4368706356.75,64.16,66.19,True,True,True,2.03,27.27,0.02577888,0.0205604,25.38,9.57,True,4.8,Actionable watch,High-tight flag,"flag, continuation, uptrend, high-tight, inverse-head-and-shoulders, base, reversal",634.6,2026-07-30,0.67,,13.07,91.84,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
URBANCO,Urban Company Ltd.,URBANCO.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-14,144.39,2.16,0.45,10.77,9651226.0,10059779.0,0.96,1393540516.25,62.54,64.12,True,True,True,5.72,8.53,0.00611954,0.00573273,6.75,9.56,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",139.51,2026-08-03,53.46,0.23,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
CHENNPETRO,Chennai Petroleum Corporation Ltd.,CHENNPETRO.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-08-14,1321.9,-1.48,3.65,11.18,755099.0,2726704.0,0.28,998165386.54,59.73,64.4,True,True,True,6.95,14.6,0.05602482,0.04983589,12.42,9.47,True,4.7,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1352.5,2026-08-11,7.84,2.26,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
LGEINDIA,LG Electronics India Ltd.,LGEINDIA.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-14,1729.7,9.59,9.03,9.35,9831958.0,745764.0,13.18,17006337272.52,73.98,57.88,True,True,True,11.1,10.88,0.07330821,0.06723361,9.04,8.15,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1585.36,2026-08-14,37.31,1.62,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.1
INDGN,Indegene Ltd.,INDGN.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-14,555.8,-2.46,0.24,9.27,285746.0,704648.0,0.41,158817623.31,60.75,66.47,True,True,True,4.74,7.04,0.02355594,0.02240045,5.16,8.07,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",541.63,2026-08-04,3.3,1.92,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
CONCORDBIO,Concord Biotech Ltd.,CONCORDBIO.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-14,1451.3,-0.22,6.32,8.73,115769.0,162815.0,0.71,168015555.35,67.72,57.32,True,True,True,6.77,9.54,0.06150906,0.05707155,7.78,7.54,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1382.08,2026-07-31,5.79,3.32,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
INDIANB,Indian Bank,INDIANB.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-14,894.95,-0.23,0.61,9.15,732476.0,1802174.0,0.41,655529405.14,64.93,66.65,True,True,True,4.63,6.38,0.03792981,0.03630783,4.47,7.48,True,4.64,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",872.49,2026-08-07,1.49,1.47,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
NAVINFLUOR,Navin Fluorine International Ltd.,NAVINFLUOR.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-14,8235.0,-0.71,-0.44,8.66,71115.0,361786.0,0.2,585632025.0,58.98,61.69,True,True,True,4.6,7.95,0.3490161,0.32841185,6.27,7.46,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",7873.0,2026-08-06,30.67,4.32,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
CONCOR,Container Corporation of India Ltd.,CONCOR.NS,Services,True,,NIFTY 500,^CRSLDX,2026-08-14,527.0,-1.25,4.32,8.57,2638649.0,2524169.0,1.05,1390568023.0,62.49,54.49,True,True,True,3.51,8.82,0.02233533,0.02086395,7.05,7.38,True,4.98,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",526.08,2026-08-13,2.15,0.18,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
SYRMA,Syrma SGS Technology Ltd.,SYRMA.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-14,1465.2,-0.17,2.84,7.81,810031.0,1601510.0,0.51,1186857381.65,59.21,58.39,True,True,True,4.91,6.6,0.06209816,0.0590738,5.12,6.63,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",1462.5,2026-08-10,2.8,0.18,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
SIEMENS,Siemens Ltd.,SIEMENS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-14,3940.0,-1.18,-0.0,8.25,298959.0,392350.0,0.76,1177898460.0,62.46,69.06,True,True,True,3.36,7.28,0.16698524,0.15856707,5.31,6.59,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",3886.2,2026-08-04,3.16,0.97,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
GABRIEL,Gabriel India Ltd.,GABRIEL.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-14,1459.0,0.77,-2.52,7.94,117648.0,700615.0,0.17,171648432.0,55.7,61.07,True,True,True,0.75,13.47,0.0618354,0.05529298,11.83,6.42,True,4.77,Actionable watch,High-tight flag,"flag, continuation, uptrend, high-tight, inverse-head-and-shoulders, base, reversal",1584.42,2026-08-05,0.48,,10.03,61.85,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
SCHNEIDER,Schneider Electric Infrastructure Ltd.,SCHNEIDER.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-14,1369.2,-0.72,1.06,7.09,347102.0,295649.0,1.17,475252041.45,51.05,51.54,True,True,True,1.1,2.2,0.05802949,0.05761267,0.72,5.92,True,4.7,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1388.83,2026-08-10,3.82,1.41,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.08
SAREGAMA,Saregama India Ltd,SAREGAMA.NS,Media Entertainment & Publication,True,,NIFTY 500,^CRSLDX,2026-08-14,527.3,-0.82,1.56,6.56,747795.0,1015637.0,0.74,394312294.37,55.2,54.28,True,True,True,1.27,7.07,0.02234805,0.02122851,5.27,5.39,True,5.09,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",510.9,2026-07-28,2.38,0.84,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,6.98
CLEAN,Clean Science and Technology Ltd.,CLEAN.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-14,821.5,-1.78,3.31,6.92,331761.0,568730.0,0.58,272541661.5,63.16,60.82,True,True,True,7.43,6.47,0.03481685,0.03332212,4.49,5.28,True,4.74,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",808.31,2026-08-13,1.68,1.22,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,6.96
SONATSOFTW,Sonata Software Ltd.,SONATSOFTW.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-14,325.9,0.23,2.86,6.41,599849.0,1979363.0,0.3,195490785.44,56.87,54.8,True,True,True,3.24,10.97,0.01381231,0.01263904,9.28,5.24,True,4.42,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",327.55,2026-08-03,1.85,0.5,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,6.95
SONACOMS,Sona BLW Precision Forgings Ltd.,SONACOMS.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-14,792.0,-0.99,-3.18,15.89,908556.0,3224564.0,0.28,719576352.0,65.5,78.13,True,True,True,3.64,15.98,0.03356658,0.02941531,14.11,14.11,True,3.5,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",818.05,2026-08-07,0.76,,3.95,40.22,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.92
TBOTEK,TBO Tek Ltd.,TBOTEK.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-14,1633.3,1.77,1.39,11.95,224127.0,332731.0,0.67,366066640.04,62.24,63.04,True,True,True,5.3,10.24,0.06922259,0.06364168,8.77,10.72,True,3.5,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",1667.5,2026-08-05,0.59,,4.94,40.23,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.92
POLYMED,Poly Medicure Ltd.,POLYMED.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-14,1786.2,-1.47,5.46,6.29,139098.0,178667.0,0.78,248456840.81,58.25,53.56,True,True,True,3.76,7.85,0.0757028,0.07119388,6.33,5.12,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1751.48,2026-08-11,8.05,0.77,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,6.92
TVSMOTOR,TVS Motor Company Ltd.,TVSMOTOR.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-14,4307.0,-0.81,-3.02,19.04,559975.0,1477307.0,0.38,2411812325.0,63.83,76.6,True,True,True,3.21,14.01,0.18253944,0.16261478,12.25,17.73,True,3.45,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",4466.2,2026-08-10,0.57,,3.94,35.86,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.91
PTCIL,PTC Industries Ltd.,PTCIL.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-14,19050.0,-0.61,-0.14,6.18,15593.0,16188.0,0.96,297046650.0,64.09,71.5,True,True,True,4.27,6.08,0.80737785,0.77572714,4.08,5.02,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",18417.86,2026-08-07,7.28,2.73,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,6.9
RRKABEL,R R Kabel Ltd.,RRKABEL.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-14,2785.6,-1.71,0.95,21.47,202630.0,731647.0,0.28,564446147.79,67.44,71.74,True,True,True,6.37,14.8,0.11805941,0.10434218,13.15,20.14,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1569.1,,,77.53,,,1569.1,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
APARINDS,Apar Industries Ltd.,APARINDS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-14,16691.0,-3.1,0.36,17.5,175304.0,187452.0,0.94,2925999064.0,61.12,70.39,True,True,True,10.52,11.28,0.70739862,0.64512171,9.65,15.7,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",9462.5,,,76.39,,,9462.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-14,1787.3,-3.48,-3.09,16.83,1579823.0,2213035.0,0.71,2823617725.04,61.61,79.05,True,True,True,1.78,12.87,0.07574942,0.06822576,11.03,15.55,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1092.9,,,63.54,,,1092.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
PVRINOX,PVR INOX Ltd.,PVRINOX.NS,Media Entertainment & Publication,True,,NIFTY 500,^CRSLDX,2026-08-14,1174.0,-0.18,1.56,16.58,125565.0,539622.0,0.23,147413310.0,67.45,69.54,True,True,True,5.65,13.9,0.04975651,0.04449398,11.83,14.95,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1084.42,,,8.26,,,1084.42,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
PPLPHARMA,Piramal Pharma Ltd.,PPLPHARMA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-14,206.64,-2.84,-1.39,15.17,11438770.0,8151927.0,1.4,2363707425.82,63.66,77.11,True,True,True,4.36,14.53,0.00875782,0.00777489,12.64,13.91,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",190.74,,,8.34,,,190.74,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
LALPATHLAB,Dr. Lal Path Labs Ltd.,LALPATHLAB.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-14,1916.3,-2.65,-0.79,13.87,229766.0,500792.0,0.46,440300597.02,64.09,74.98,True,True,True,3.36,10.65,0.0812167,0.07451228,9.0,12.62,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1472.75,,,30.12,,,1472.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-14,11700.0,0.33,0.33,13.34,241384.0,368274.0,0.66,2824192800.0,67.1,67.55,True,True,True,3.34,10.81,0.49586986,0.45626037,8.68,11.75,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",10081.5,,,16.05,,,10081.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-14,10251.0,-1.24,-2.21,12.59,16666.0,70713.0,0.24,170843166.0,59.42,70.29,True,True,True,3.07,7.64,0.43445829,0.41045566,5.85,11.35,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",8979.0,,,14.17,,,8979.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
EXIDEIND,Exide Industries Ltd.,EXIDEIND.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-14,476.1,-1.94,-2.84,13.01,1562096.0,6924437.0,0.23,743713915.13,63.06,75.57,True,True,True,4.18,12.78,0.02017809,0.01822199,10.73,11.27,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",360.8,,,31.96,,,360.8,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
UNITDSPR,United Spirits Ltd.,UNITDSPR.NS,Fast Moving Consumer Goods,True,,NIFTY 500,^CRSLDX,2026-08-14,1536.0,1.39,1.56,11.64,603506.0,908536.0,0.66,926985216.0,65.11,66.9,True,True,True,2.79,9.63,0.06509881,0.06027195,8.01,10.42,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1448.65,,,6.03,,,1448.65,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
ETERNAL,Eternal Ltd.,ETERNAL.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-14,318.5,0.16,1.11,11.13,30145128.0,32778361.0,0.92,9601223268.0,65.04,67.04,True,True,True,4.47,12.69,0.01349868,0.01218091,10.82,9.91,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",306.77,,,3.82,,,306.77,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
