symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_10,above_sma_20,above_sma_50,above_sma_100,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,ma200_roc20_pct,supertrend_bullish,new_high20,within_3pct_ath,at_ath,rs_acceleration_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,trend_raw,breakout_raw,volume_raw,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
CGCL,Capri Global Capital Ltd.,CGCL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-22,267.05,-0.67,4.68,11.42,2002679.0,7108116.0,0.28,534815426.95,57.33,50.83,True,True,True,True,True,1.19,8.11,3.93,False,False,False,False,31.48,0.0117157,0.01059455,10.58,23.05,True,1.0,0.0,0.28,4.92,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",261.71,2026-09-03,2.04,1.29,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
WOCKPHARMA,Wockhardt Ltd.,WOCKPHARMA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-22,2185.4,-0.09,5.88,15.05,1006397.0,1289259.0,0.78,2199380003.8,61.12,53.09,True,True,True,True,True,5.64,10.77,4.7,False,False,True,False,20.27,0.09587527,0.08418831,13.88,19.6,True,1.0,0.5,0.78,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",2093.85,2026-09-07,5.07,3.96,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
PWL,Physicswallah Ltd.,PWL.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-09-22,136.35,1.18,4.31,12.36,6126383.0,16273634.0,0.38,835332322.05,60.58,56.31,True,True,True,True,True,7.46,7.72,-0.66,False,False,False,False,24.6,0.00598178,0.00544614,9.84,16.49,True,0.6666666666666666,0.0,0.38,4.93,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",133.03,2026-09-11,2.06,0.4,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
JYOTICNC,Jyoti CNC Automation Ltd.,JYOTICNC.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-22,1084.3,-2.65,12.78,9.53,1090012.0,1364740.0,0.8,1181900011.6,65.04,51.01,True,True,True,True,True,7.09,18.84,0.41,False,False,True,False,-7.91,0.04756912,0.03882768,22.51,13.2,True,1.0,0.5,0.8,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1053.42,2026-09-21,5.16,1.79,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
PCBL,PCBL Chemical Ltd.,PCBL.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-09-22,347.75,0.99,10.73,8.3,1739256.0,1720937.0,1.01,604826274.0,64.7,43.25,True,True,True,True,True,6.68,7.22,0.19,False,True,False,False,15.78,0.01525607,0.01391002,9.68,13.05,True,1.0,0.5,1.01,4.96,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",332.37,2026-09-21,2.13,4.01,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
JSWINFRA,JSW Infrastructure Ltd.,JSWINFRA.NS,Services,True,,NIFTY 500,^CRSLDX,2026-09-22,367.6,5.15,12.81,6.88,17124150.0,4440150.0,3.86,6294837540.0,69.34,41.53,True,True,True,True,True,8.49,9.64,2.43,False,True,True,True,11.74,0.01612691,0.01440551,11.95,13.04,True,1.0,1.0,3.86,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",350.75,2026-09-22,4.63,0.16,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.1
HBLENGINE,HBL Engineering Ltd.,HBLENGINE.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-22,767.15,2.31,6.53,10.44,1613557.0,2312451.0,0.7,1237840252.55,65.27,56.54,True,True,True,True,True,8.42,8.24,-1.85,False,True,False,False,14.79,0.03365549,0.0304621,10.48,12.72,True,0.3333333333333333,0.5,0.7,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",736.02,2026-09-17,4.04,1.36,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
CAPLIPOINT,Caplin Point Laboratories Ltd.,CAPLIPOINT.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-22,2777.3,0.75,8.04,12.36,118478.0,274012.0,0.43,329048949.4,58.62,44.39,True,True,True,True,True,3.2,6.37,3.8,False,False,True,False,10.88,0.1218424,0.11197283,8.81,11.96,True,1.0,0.5,0.43,4.88,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",2680.28,2026-09-02,1.96,3.05,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
EMCURE,Emcure Pharmaceuticals Ltd.,EMCURE.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-22,1975.0,-1.71,-0.9,6.94,41985.0,217450.0,0.19,82920375.0,56.56,66.79,True,True,True,True,True,2.7,3.18,3.24,False,False,True,False,12.99,0.08664485,0.08178147,5.95,9.44,True,1.0,0.5,0.19,4.05,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",1942.67,2026-09-15,1.9,1.51,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
TATAINVEST,Tata Investment Corporation Ltd.,TATAINVEST.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-22,682.25,0.26,-5.03,5.88,729720.0,2391129.0,0.31,497851470.0,54.93,73.91,True,True,True,True,True,4.15,3.4,-1.16,False,False,False,False,8.66,0.02993086,0.02828743,5.81,8.69,True,0.3333333333333333,0.0,0.31,4.7,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",700.41,2026-09-15,41.36,2.59,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
EMMVEE,Emmvee Photovoltaic Power Ltd.,EMMVEE.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-22,339.75,-0.25,3.41,1.81,1458115.0,2335349.0,0.62,495394571.25,57.19,49.39,True,True,True,True,True,2.86,3.72,4.54,False,False,False,False,12.93,0.01490511,0.01404968,6.09,8.25,True,1.0,0.0,0.62,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",338.4,2026-09-10,3.08,0.03,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-22,1700.0,-0.78,2.41,5.08,869831.0,795007.0,1.09,1478712700.0,56.67,52.7,True,True,True,True,True,1.6,4.58,3.46,False,False,True,False,5.19,0.07458038,0.06952518,7.27,8.24,True,1.0,0.5,1.09,4.29,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",1701.13,2026-09-18,1.59,0.07,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
SUNDARMFIN,Sundaram Finance Ltd.,SUNDARMFIN.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-22,4751.9,1.55,1.21,5.17,90693.0,53706.0,1.69,430964066.7,60.6,58.31,True,True,True,True,False,2.1,3.79,-0.16,False,True,False,False,8.9,0.2084697,0.19601322,6.35,8.18,True,0.3333333333333333,0.5,1.69,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",4660.93,2026-09-18,4.18,0.23,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.1
CASTROLIND,Castrol India Ltd.,CASTROLIND.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-09-22,195.61,1.09,4.15,4.67,3487992.0,2510826.0,1.39,682286115.12,65.7,51.39,True,True,True,True,True,3.58,4.22,-0.03,False,False,False,False,8.59,0.00858157,0.00804324,6.69,7.54,True,0.6666666666666666,0.0,1.39,4.3,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",188.73,2026-09-17,2.94,2.37,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
ABBOTINDIA,Abbott India Ltd.,ABBOTINDIA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-22,27225.0,0.98,4.21,3.07,4434.0,8671.0,0.51,120715650.0,61.01,48.02,True,True,True,True,True,4.35,0.87,-1.08,False,False,False,False,15.94,1.19438278,1.16022496,2.94,7.15,True,0.6666666666666666,0.0,0.51,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",26682.86,2026-09-18,5.0,1.04,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
CGPOWER,CG Power and Industrial Solutions Ltd.,CGPOWER.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-22,896.1,-1.53,4.44,2.0,2299693.0,2694693.0,0.85,2060754897.3,51.3,41.16,True,True,True,True,True,0.29,1.15,2.82,False,False,False,False,9.39,0.03931263,0.03804451,3.33,6.69,True,1.0,0.0,0.85,4.24,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",898.69,2026-09-09,1.48,0.29,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
GRAPHITE,Graphite India Ltd.,GRAPHITE.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-22,827.75,1.84,5.92,17.49,1332319.0,4116189.0,0.32,1102827052.25,63.37,58.22,True,True,True,True,True,7.99,15.07,3.36,False,False,True,False,17.34,0.03631406,0.03055964,18.83,20.22,True,1.0,0.5,0.32,3.97,Actionable watch,High-tight flag,"flag, continuation, uptrend, high-tight, inverse-head-and-shoulders, base, reversal",844.65,2026-09-09,3.1,,9.04,45.79,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,7.09
DLF,DLF Ltd.,DLF.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-09-22,669.5,1.4,7.84,-1.97,5186082.0,3610233.0,1.44,3472081899.0,54.97,31.21,True,True,True,True,True,1.15,1.23,-0.79,False,False,False,False,-0.42,0.02937151,0.02843985,3.28,1.92,True,0.6666666666666666,0.0,1.44,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",645.7,,,3.69,,,645.7,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Mean reversion bounce,6.97
PINELABS,Pine Labs Ltd.,PINELABS.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-22,197.58,2.0,1.95,20.7,82008849.0,60708416.0,1.35,16203308385.42,65.78,66.77,True,True,True,True,True,11.48,20.66,-3.43,False,False,False,False,25.09,0.00866799,0.00695536,24.62,29.99,True,0.3333333333333333,0.0,1.35,3.39,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",192.99,,,2.38,,,192.99,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
TEGA,Tega Industries Ltd.,TEGA.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-22,2069.0,-2.82,23.81,23.55,1295775.0,810234.0,1.6,2680958475.0,73.42,52.64,True,True,True,True,True,20.74,24.75,-1.11,False,False,True,False,13.73,0.0907687,0.071143,27.59,22.52,True,0.3333333333333333,0.5,1.6,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1878.35,,,10.15,,,1878.35,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,6.89
FINCABLES,Finolex Cables Ltd.,FINCABLES.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-22,1468.1,4.89,9.57,16.53,1670261.0,1424112.0,1.17,2452110174.1,67.09,57.46,True,True,True,True,True,10.46,22.8,6.26,False,True,True,True,-2.65,0.06440674,0.05073162,26.96,20.23,True,1.0,1.0,1.17,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1225.0,,,19.84,,,1225.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-22,2006.5,-0.55,4.13,7.52,1487044.0,3613293.0,0.41,2983753786.0,66.3,59.72,True,True,True,True,True,4.22,10.26,7.43,False,False,True,False,5.35,0.08802678,0.07739243,13.74,14.94,True,1.0,0.5,0.41,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1124.2,,,78.48,,,1124.2,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
PAYTM,One 97 Communications Ltd.,PAYTM.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-09-22,1814.4,0.24,4.88,5.61,1208769.0,4580520.0,0.26,2193190473.6,62.76,59.99,True,True,True,True,True,5.16,16.17,3.48,False,False,True,False,-9.08,0.0795992,0.06635474,19.96,14.77,True,1.0,0.5,0.26,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1215.5,,,49.27,,,1215.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
URBANCO,Urban Company Ltd.,URBANCO.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-09-22,174.21,0.47,10.11,2.91,6235889.0,8047914.0,0.77,1086354222.69,61.81,46.85,True,True,True,True,True,2.82,14.66,2.83,False,False,False,False,-5.63,0.00764273,0.00646796,18.16,13.39,True,1.0,0.0,0.77,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",133.08,,,30.91,,,133.08,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-22,9352.0,-0.62,1.67,6.95,293688.0,527153.0,0.56,2746570176.0,61.28,58.9,True,True,True,True,True,0.67,9.45,4.33,False,False,True,False,-3.2,0.41027981,0.3627688,13.1,12.3,True,1.0,0.5,0.56,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",6766.25,,,38.22,,,6766.25,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
BEML,BEML Ltd.,BEML.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-09-22,2096.8,-0.05,8.12,9.04,221034.0,502201.0,0.44,463464091.2,60.26,46.53,True,True,True,True,True,3.37,10.03,1.39,False,False,False,False,1.83,0.09198831,0.08157371,12.77,11.84,True,1.0,0.0,0.44,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1874.0,,,11.89,,,1874.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
ADANIPORTS,Adani Ports and Special Economic Zone Ltd.,ADANIPORTS.NS,Services,True,,NIFTY 500,^CRSLDX,2026-09-22,1795.0,0.44,4.74,5.42,871935.0,2624080.0,0.33,1565123325.0,58.93,49.44,True,True,True,True,True,4.06,3.92,1.4,False,False,False,False,15.38,0.0787481,0.07423632,6.08,9.0,True,1.0,0.0,0.33,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1688.0,,,6.34,,,1688.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
MEDANTA,Global Health Ltd.,MEDANTA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-09-22,1487.8,-1.35,4.92,5.94,144659.0,334477.0,0.43,215223660.2,56.77,47.36,True,True,True,True,True,2.12,4.48,2.14,False,False,True,False,8.82,0.06527099,0.06089153,7.19,8.95,True,1.0,0.5,0.43,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1210.6,,,22.9,,,1210.6,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
