symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_10,above_sma_20,above_sma_50,above_sma_100,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,ma200_roc20_pct,supertrend_bullish,new_high20,within_3pct_ath,at_ath,rs_acceleration_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,trend_raw,breakout_raw,volume_raw,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
NSLNISP,NMDC Steel Ltd.,NSLNISP.NS,Metals & Mining,True,,NIFTY 500,^CRSLDX,2026-08-27,44.99,8.57,13.84,5.51,86668492.0,9106209.0,9.52,3899215600.55,60.72,31.92,True,True,True,True,True,5.29,4.37,-0.34,False,False,False,False,8.24,0.00191594,0.00184863,3.64,4.93,True,0.6666666666666666,0.0,9.52,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",45.95,2026-08-28,4.7,2.54,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Mean reversion bounce,8.59
CARTRADE,Cartrade Tech Ltd.,CARTRADE.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-27,3080.2,-1.97,6.39,10.33,669508.0,377215.0,1.77,2062218508.91,65.07,59.98,True,True,True,True,True,7.32,10.08,0.53,False,False,False,False,8.31,0.13117281,0.11969411,9.59,9.73,True,1.0,0.0,1.77,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",2895.7,2026-08-21,3.41,3.64,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
SBFC,SBFC Finance Ltd.,SBFC.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-27,98.61,-2.5,4.92,9.37,6843021.0,2440963.0,2.8,674790304.99,63.17,55.24,True,True,True,True,True,4.83,6.36,-1.91,False,False,False,False,10.2,0.00419939,0.0039704,5.77,8.77,True,0.3333333333333333,0.0,2.8,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",96.19,2026-08-26,12.92,2.01,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
BHEL,Bharat Heavy Electricals Ltd.,BHEL.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-27,433.95,4.44,4.95,7.68,19967976.0,7884701.0,2.53,8665103428.95,61.97,50.42,True,True,True,True,True,4.38,6.04,5.37,False,False,True,False,6.89,0.01848011,0.01752303,5.46,7.09,True,1.0,0.5,2.53,4.81,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",422.26,2026-08-17,1.81,1.18,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.9
CRISIL,CRISIL Ltd.,CRISIL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-27,4703.2,4.21,5.01,6.73,170325.0,47582.0,3.58,801072573.27,67.47,55.47,True,True,True,True,True,4.59,9.29,-0.62,False,True,False,False,-1.66,0.20028959,0.18423178,8.72,6.14,True,0.6666666666666666,0.5,3.58,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",4565.07,2026-08-27,4.26,2.75,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
RRKABEL,R R Kabel Ltd.,RRKABEL.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-27,2830.1,0.69,-2.21,10.46,773963.0,409660.0,1.89,2190392761.88,61.12,70.89,False,True,True,True,True,1.57,11.23,8.8,False,False,False,False,3.21,0.12052211,0.10871459,10.86,9.85,True,1.0,0.0,1.89,3.42,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",2919.3,2026-08-21,0.63,,4.75,33.8,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.7
IFCI,IFCI Ltd.,IFCI.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-27,84.27,-1.37,3.07,14.62,44599176.0,27975622.0,1.59,3758372411.8,66.37,65.36,True,True,True,True,True,7.13,10.02,3.75,False,False,False,False,18.64,0.00358871,0.00328386,9.28,13.99,True,1.0,0.0,1.59,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",66.15,,,36.46,,,66.15,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
ZYDUSLIFE,Zydus Lifesciences Ltd.,ZYDUSLIFE.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-27,1189.2,3.41,7.36,6.65,3168135.0,1710260.0,1.85,3767545987.31,62.67,44.81,True,True,True,True,True,4.84,5.47,1.58,False,False,True,False,4.97,0.05064304,0.0482528,4.95,6.06,True,1.0,0.5,1.85,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",955.23,,,23.12,,,955.23,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
MEDANTA,Global Health Ltd.,MEDANTA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-27,1508.9,3.43,7.15,6.57,1109587.0,302235.0,3.67,1674255851.39,67.61,51.83,True,True,True,True,True,5.5,9.71,0.81,False,True,True,True,1.1,0.06425773,0.05882583,9.23,5.99,True,1.0,1.0,3.67,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1216.85,,,21.14,,,1216.85,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.69
JINDALSTEL,Jindal Steel Ltd.,JINDALSTEL.NS,Metals & Mining,True,,NIFTY 500,^CRSLDX,2026-08-27,1170.0,-0.46,4.75,7.17,1533812.0,837024.0,1.83,1794560040.0,66.81,56.93,True,True,True,True,True,4.6,8.34,0.72,False,False,False,False,2.2,0.0498254,0.04628903,7.64,6.58,True,0.6666666666666666,0.0,1.83,3.3,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1148.35,,,2.09,,,1148.35,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.65
