symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
NAVINFLUOR,Navin Fluorine International Ltd.,NAVINFLUOR.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-11,8199.5,0.04,7.48,7.37,187510.0,343112.0,0.55,1537488245.0,59.68,51.97,True,True,True,5.48,8.69,0.34631606,0.32598784,6.24,5.87,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",7873.0,2026-08-06,31.89,3.91,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.07
PVRINOX,PVR INOX Ltd.,PVRINOX.NS,Media Entertainment & Publication,True,,NIFTY 500,^CRSLDX,2026-08-11,1138.0,-1.56,-0.3,13.57,104354.0,523368.0,0.2,118754852.0,63.51,74.03,True,True,True,5.48,12.01,0.04806484,0.04399199,9.26,11.99,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",1084.42,,,4.94,,,1084.42,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
ABB,ABB India Ltd.,ABB.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-11,7602.0,-0.62,-0.11,12.99,91925.0,479757.0,0.19,698813850.0,62.62,65.36,True,True,True,2.73,6.9,0.3210799,0.30790742,4.28,11.42,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",5654.0,,,34.45,,,5654.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
ASHOKLEY,Ashok Leyland Ltd.,ASHOKLEY.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-11,176.05,1.18,2.31,13.44,11056837.0,16638032.0,0.66,1946556187.59,67.28,67.98,True,True,True,8.24,11.4,0.00743569,0.00682032,9.02,11.16,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",166.68,,,5.62,,,166.68,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
HSCL,Himadri Speciality Chemical Ltd.,HSCL.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-11,761.45,-1.37,1.3,13.41,5852517.0,9211176.0,0.64,4456399141.09,57.18,56.81,True,True,True,0.38,8.19,0.03216079,0.03037782,5.87,11.13,True,3.41,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",800.9,2026-07-21,0.5,,8.94,33.03,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.89
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-11,11667.0,-0.09,0.58,12.39,208680.0,469637.0,0.44,2434669560.0,67.32,69.79,True,True,True,4.73,11.25,0.49277022,0.45444259,8.43,10.82,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",10081.5,,,15.73,,,10081.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
AIIL,Authum Investment & Infrastructure Ltd.,AIIL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-11,577.4,-3.22,5.21,12.33,147136.0,679140.0,0.22,84956329.99,59.95,55.72,True,True,True,4.96,10.0,0.02438721,0.02269883,7.44,10.78,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",536.17,,,7.69,,,536.17,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,FLUOROCHEM.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-11,4424.5,-2.07,-1.32,12.25,54372.0,188899.0,0.29,240568914.0,55.74,64.08,True,True,True,0.56,9.76,0.18687425,0.17431977,7.2,10.7,True,3.4,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",4612.8,2026-08-04,0.63,,4.79,32.07,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.89
EICHERMOT,Eicher Motors Ltd.,EICHERMOT.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-11,8024.5,0.06,-0.32,11.13,475067.0,553818.0,0.86,3812175141.5,67.59,72.07,True,True,True,4.22,7.66,0.33892471,0.32232157,5.15,9.58,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",7832.75,,,2.45,,,7832.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-11,10295.5,-1.79,-0.42,10.83,7028.0,65878.0,0.11,72356774.0,65.89,76.73,True,True,True,6.4,9.6,0.43484322,0.40687149,6.87,9.29,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",8979.0,,,14.66,,,8979.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
SHRIRAMFIN,Shriram Finance Ltd.,SHRIRAMFIN.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-11,1127.1,-0.94,3.66,11.16,2467158.0,5859304.0,0.42,2780733721.57,63.39,62.26,True,True,True,5.84,10.29,0.04760447,0.04407493,8.01,8.93,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1085.35,,,3.85,,,1085.35,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
MANAPPURAM,Manappuram Finance Ltd.,MANAPPURAM.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-11,365.9,-0.92,2.61,10.29,3538165.0,5458793.0,0.65,1294614551.9,63.01,59.74,True,True,True,3.62,10.02,0.01545424,0.01438949,7.4,8.76,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",319.9,,,14.38,,,319.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
ACE,Action Construction Equipment Ltd.,ACE.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-11,1087.0,-2.39,-1.06,10.28,154201.0,771523.0,0.2,167616487.0,56.99,64.49,True,True,True,3.47,9.32,0.04591079,0.04292027,6.97,8.74,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",974.75,,,11.52,,,974.75,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
BOSCHLTD,Bosch Ltd.,BOSCHLTD.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-11,45480.0,4.54,10.39,9.8,124814.0,33352.0,3.74,5676540720.0,74.69,55.57,True,True,True,9.2,12.69,1.92090423,1.74362581,10.17,8.27,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",38997.5,,,16.62,,,38997.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,6.89
AFFLE,Affle 3i Ltd.,AFFLE.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-11,1668.0,4.61,-0.91,9.95,140628.0,501611.0,0.28,234567504.0,59.72,66.44,True,True,True,5.51,10.26,0.07045005,0.06547694,7.6,7.74,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1588.05,,,5.03,,,1588.05,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
BALRAMCHIN,Balrampur Chini Mills Ltd.,BALRAMCHIN.NS,Fast Moving Consumer Goods,True,,NIFTY 500,^CRSLDX,2026-08-11,638.35,-2.58,-3.09,9.15,293066.0,802871.0,0.37,187078673.95,59.63,72.79,True,True,True,3.2,10.77,0.0269615,0.0249375,8.12,7.63,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",460.95,,,38.49,,,460.95,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
BERGEPAINT,Berger Paints India Ltd.,BERGEPAINT.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-11,537.3,1.27,2.81,8.87,114623.0,359401.0,0.32,61586936.5,62.29,60.7,True,True,True,5.91,5.44,0.02269353,0.02205597,2.89,7.36,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",515.9,,,4.15,,,515.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
CARBORUNIV,Carborundum Universal Ltd.,CARBORUNIV.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-11,1162.5,3.7,7.79,9.29,185124.0,164901.0,1.12,215206650.0,65.82,49.68,True,True,True,7.8,6.13,0.04909963,0.04727936,3.85,7.09,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",961.2,,,20.94,,,961.2,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,BAJAJHLDNG.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-11,11553.0,2.57,-0.4,8.44,23121.0,53789.0,0.43,267116913.0,66.89,73.82,True,True,True,6.28,9.23,0.48795529,0.45804041,6.53,6.94,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",11121.5,,,3.88,,,11121.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
MEDANTA,Global Health Ltd.,MEDANTA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-11,1433.8,-2.87,-0.09,7.96,115002.0,252478.0,0.46,164889873.22,59.67,68.31,True,True,True,2.99,8.19,0.06055832,0.05722729,5.82,6.46,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1216.85,,,17.83,,,1216.85,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
BAJAJFINSV,Bajaj Finserv Ltd.,BAJAJFINSV.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-11,2024.3,0.15,-3.83,8.3,730557.0,1525054.0,0.48,1478866570.77,61.15,77.03,True,True,True,3.6,9.36,0.08549882,0.08000456,6.87,6.12,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",1971.0,,,2.7,,,1971.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-11,2608.6,0.34,-2.02,7.77,24044.0,72792.0,0.33,62721180.75,60.9,71.68,True,True,True,1.89,8.47,0.11017746,0.10395317,5.99,6.27,True,3.33,Watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",2662.3,2026-08-03,0.5,,5.86,26.58,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.87
COHANCE,Cohance Lifesciences Ltd.,COHANCE.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-11,464.05,3.81,9.21,3.18,1761764.0,1026096.0,1.72,817546562.69,65.05,44.13,True,True,True,6.47,6.23,0.01959973,0.01889351,3.74,1.74,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",329.7,,,40.75,,,329.7,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,6.84
CONCOR,Container Corporation of India Ltd.,CONCOR.NS,Services,True,,NIFTY 500,^CRSLDX,2026-08-11,510.15,0.98,-2.53,10.34,686095.0,2856607.0,0.24,350011360.06,57.69,67.59,True,True,True,2.01,6.78,0.02154682,0.02069384,4.12,8.81,True,3.24,Watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",524.25,2026-07-29,0.54,,5.11,19.44,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.83
CPPLUS,Aditya Infotech Ltd.,CPPLUS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-11,3855.1,2.4,10.17,5.97,258508.0,175098.0,1.48,996574216.04,64.58,50.63,True,True,True,7.76,8.89,0.16282494,0.15292194,6.48,4.5,True,4.66,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",3776.85,2026-08-11,1.52,0.39,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,6.8
SAREGAMA,Saregama India Ltd,SAREGAMA.NS,Media Entertainment & Publication,True,,NIFTY 500,^CRSLDX,2026-08-11,528.3,-0.33,-2.63,5.98,313819.0,1019315.0,0.31,165790573.87,56.86,65.65,True,True,True,2.84,8.37,0.02231341,0.02108014,5.85,4.5,True,5.09,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",510.9,2026-07-28,2.38,2.76,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,6.8
SONATSOFTW,Sonata Software Ltd.,SONATSOFTW.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-11,330.35,3.2,-5.7,5.95,869996.0,2311303.0,0.38,287403183.91,59.54,71.53,True,True,True,5.77,13.92,0.01395274,0.01252855,11.37,4.48,True,4.83,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",327.55,2026-08-03,1.86,0.85,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,6.8
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-11,1906.2,-0.72,1.66,7.65,947691.0,1655301.0,0.57,1806488537.93,60.33,62.49,True,True,True,4.89,9.47,0.08051072,0.07498586,7.37,5.48,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1853.25,,,2.86,,,1853.25,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.79
