symbol,name,ticker,sector,downloaded,download_note,source_index,benchmark_ticker,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume,avg_volume_20,volume_ratio_20d,turnover_proxy,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,setup_score,setup_quality,primary_setup,setup_tags,setup_pivot_level,setup_breakout_date,setup_volume_ratio,setup_retest_gap_pct,setup_flag_depth_pct,setup_impulse_return_pct,setup_neckline_level,setup_commentary,rotation_signal,rotation_score
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,FLUOROCHEM.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-13,4714.7,3.26,3.67,14.11,1215025.0,264124.0,4.6,5728478604.81,66.48,63.11,True,True,True,5.0,15.33,0.19928482,0.17626407,13.06,12.21,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",4651.1,2026-08-13,5.27,1.37,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
CONCOR,Container Corporation of India Ltd.,CONCOR.NS,Services,True,,NIFTY 500,^CRSLDX,2026-08-13,533.65,4.22,4.23,8.6,4783085.0,2396286.0,2.0,2552493427.02,67.11,59.62,True,True,True,5.61,10.87,0.02255676,0.02077462,8.58,6.79,True,4.96,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",526.08,2026-08-13,2.12,1.44,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.9
ASHOKLEY,Ashok Leyland Ltd.,ASHOKLEY.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-13,176.23,-0.27,-0.72,13.79,28275625.0,17541542.0,1.61,4983013272.94,67.0,72.18,True,True,True,7.02,10.65,0.00744903,0.00685747,8.63,11.75,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",166.68,,,5.73,,,166.68,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening with volume,7.69
POONAWALLA,Poonawalla Fincorp Ltd.,POONAWALLA.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-13,502.7,3.84,2.41,6.47,2425984.0,1530360.0,1.59,1219542186.41,64.39,62.95,True,True,True,5.81,11.82,0.02124854,0.01935229,9.8,4.56,True,4.75,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",492.09,2026-08-13,1.7,2.12,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.61
URBANCO,Urban Company Ltd.,URBANCO.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-13,141.34,1.65,-0.93,6.34,32440537.0,9617967.0,3.37,4585145380.78,58.68,62.94,True,True,True,4.02,6.54,0.00597428,0.00572,4.45,4.43,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",139.51,2026-08-03,53.46,0.7,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening with volume,7.59
MINDACORP,Minda Corporation Ltd.,MINDACORP.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-13,712.05,-3.29,-0.68,5.44,2856174.0,405106.0,7.05,2033738661.83,54.16,61.54,True,True,True,1.6,4.33,0.03009751,0.02944297,2.22,3.69,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",665.33,,,7.02,,,665.33,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,7.23
ASTRAL,Astral Ltd.,ASTRAL.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-13,1592.0,8.74,10.4,17.08,12370793.0,1082720.0,11.43,19694302456.0,72.58,51.75,True,True,True,10.23,9.85,0.06729196,0.06270875,7.31,15.13,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1490.46,2026-08-13,25.65,0.04,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.1
JUBLFOOD,Jubilant Foodworks Ltd.,JUBLFOOD.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-13,491.55,1.41,3.92,16.49,8830069.0,3229252.0,2.73,4340420309.16,66.77,64.64,True,True,False,8.85,12.9,0.02077724,0.01879751,10.53,14.4,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",473.17,2026-08-05,5.5,0.33,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.1
CHENNPETRO,Chennai Petroleum Corporation Ltd.,CHENNPETRO.NS,Oil Gas & Consumable Fuels,True,,NIFTY 500,^CRSLDX,2026-08-13,1341.8,-2.73,8.36,12.86,1845891.0,2837237.0,0.65,2476816633.93,61.43,59.46,True,True,True,8.86,16.47,0.05671631,0.04979826,13.89,10.83,True,4.7,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",1352.5,2026-08-11,7.68,0.79,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
BALKRISIND,Balkrishna Industries Ltd.,BALKRISIND.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-13,2410.0,-3.48,-2.26,12.75,285776.0,571700.0,0.5,688720160.0,59.3,70.34,True,True,True,6.16,8.91,0.10186786,0.09545298,6.72,10.72,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",2308.14,2026-07-31,9.07,3.98,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
SIEMENS,Siemens Ltd.,SIEMENS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-13,3987.0,-0.8,0.89,12.17,233755.0,446521.0,0.52,931981185.0,67.69,70.41,True,True,True,5.01,8.72,0.16852579,0.1585157,6.31,10.3,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",3886.2,2026-08-04,3.16,1.67,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
KALYANKJIL,Kalyan Jewellers India Ltd.,KALYANKJIL.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-13,613.4,2.8,2.58,12.22,16161376.0,24915847.0,0.65,9913388432.96,64.97,63.65,True,True,True,3.0,28.41,0.0259277,0.02055992,26.11,10.2,True,4.8,Actionable watch,High-tight flag,"flag, continuation, uptrend, high-tight, inverse-head-and-shoulders, base, reversal",634.6,2026-07-30,0.71,,13.07,91.84,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
SOLARINDS,Solar Industries India Ltd.,SOLARINDS.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-13,20324.0,8.51,9.88,11.22,703297.0,114688.0,6.13,14293808228.0,72.73,52.7,True,True,True,8.87,11.38,0.85907154,0.78955443,8.8,9.36,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",18896.4,2026-08-13,8.32,0.81,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.1
KARURVYSYA,Karur Vysya Bank Ltd.,KARURVYSYA.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-13,335.95,-0.84,-0.46,11.31,1147971.0,7152601.0,0.16,385660871.46,58.22,61.94,True,True,True,0.36,8.73,0.01420021,0.01332535,6.57,9.31,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",326.3,2026-07-21,28.83,2.42,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
ETERNAL,Eternal Ltd.,ETERNAL.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-13,318.0,1.26,0.55,11.01,26220068.0,32144721.0,0.82,8337981624.0,64.76,68.37,True,True,True,4.85,13.01,0.01344149,0.01213705,10.75,9.02,True,4.8,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",301.75,2026-07-28,1.8,3.83,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
SONATSOFTW,Sonata Software Ltd.,SONATSOFTW.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-13,326.4,0.91,-1.67,10.01,623238.0,2023153.0,0.31,203424879.4,56.84,61.72,True,True,True,3.62,11.67,0.01379654,0.01260261,9.47,8.18,True,4.43,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",327.55,2026-08-03,1.86,0.35,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
PTCIL,PTC Industries Ltd.,PTCIL.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-13,19167.0,1.44,5.19,8.96,7364.0,17057.0,0.43,141145788.0,66.55,59.61,True,True,True,5.29,6.68,0.81016651,0.77792519,4.14,7.14,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",18417.86,2026-08-07,7.32,2.46,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening,7.1
NAVINFLUOR,Navin Fluorine International Ltd.,NAVINFLUOR.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-13,8294.0,-0.75,-4.12,8.87,130715.0,357442.0,0.37,1084150210.0,60.34,71.18,True,True,True,5.74,9.21,0.35057761,0.32753571,7.03,7.06,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",7873.0,2026-08-06,31.89,4.88,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
JIOFIN,Jio Financial Services Ltd.,JIOFIN.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-13,255.6,-0.18,-2.62,8.72,48651516.0,24055560.0,2.02,12435327786.55,58.27,67.8,True,True,False,2.86,5.71,0.01080391,0.01043322,3.55,6.76,True,4.94,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",248.56,2026-07-31,2.07,2.19,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening with volume,7.1
SAREGAMA,Saregama India Ltd,SAREGAMA.NS,Media Entertainment & Publication,True,,NIFTY 500,^CRSLDX,2026-08-13,531.65,3.02,0.69,8.37,646257.0,1006534.0,0.64,343582549.83,57.0,57.53,True,True,True,2.75,8.49,0.02247222,0.02114999,6.25,6.56,True,5.09,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",510.9,2026-07-28,2.38,1.39,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.1
INDIANB,Indian Bank,INDIANB.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-13,897.0,0.0,2.18,8.0,840645.0,1847038.0,0.46,754058565.0,65.88,64.02,True,True,True,5.33,6.82,0.03791513,0.03628879,4.48,6.2,True,4.64,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",872.49,2026-08-07,1.49,1.22,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,7.1
CLEAN,Clean Science and Technology Ltd.,CLEAN.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-13,836.35,3.91,8.38,8.56,882780.0,558988.0,1.58,738313031.45,68.86,54.68,True,True,True,9.75,8.49,0.03535153,0.03333263,6.06,6.75,True,3.94,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, inverse-head-and-shoulders, base, reversal",808.31,2026-08-13,1.68,0.66,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Possible inverse H&S.,Strengthening with volume,7.08
TRAVELFOOD,Travel Food Services Ltd.,TRAVELFOOD.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-13,1394.3,0.3,4.27,7.67,145697.0,98327.0,1.48,203145334.21,61.71,56.67,True,True,True,4.93,6.07,0.05893542,0.05671865,3.91,5.87,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume, flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",1356.94,2026-08-07,55.85,1.99,,,,"Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle. Secondary patterns: Bullish flag, Possible inverse H&S.",Strengthening,7.07
GABRIEL,Gabriel India Ltd.,GABRIEL.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-13,1447.9,-1.96,-5.28,7.12,195842.0,829893.0,0.24,283559636.58,54.42,64.56,True,True,True,0.12,12.68,0.06120103,0.05528475,10.7,5.33,True,4.77,Actionable watch,High-tight flag,"flag, continuation, uptrend, high-tight, inverse-head-and-shoulders, base, reversal",1584.42,2026-08-05,0.49,,9.94,61.85,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.97
VIJAYA,Vijaya Diagnostic Centre Ltd.,VIJAYA.NS,Healthcare,True,,NIFTY 500,^CRSLDX,2026-08-13,1486.5,-1.6,8.52,6.99,274725.0,279046.0,0.98,408378712.5,66.31,53.82,True,True,True,8.21,9.94,0.0628326,0.05834383,7.69,5.21,True,5.1,Actionable watch,Breakout retest,"breakout, retest, pivot, volume",1418.18,2026-08-12,6.67,3.81,,,,Prior resistance has been cleared on higher volume and price is back near that pivot. This is the kind of retest zone where follow-through can matter more than chasing a stretched candle.,Strengthening,6.94
TBOTEK,TBO Tek Ltd.,TBOTEK.NS,Consumer Services,True,,NIFTY 500,^CRSLDX,2026-08-13,1604.9,0.52,-1.12,10.11,57906.0,293722.0,0.2,92933340.81,59.33,64.86,True,True,True,4.32,9.39,0.06783723,0.06310139,7.51,8.27,True,3.5,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",1667.5,2026-08-05,0.6,,4.94,40.23,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.92
M&MFIN,Mahindra & Mahindra Financial Services Ltd.,M&MFIN.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-13,396.4,0.14,1.95,21.99,2668351.0,7255167.0,0.37,1057734320.11,62.97,65.96,True,True,True,5.02,19.07,0.01675536,0.01433189,16.91,19.96,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",371.6,,,6.67,,,371.6,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
APARINDS,Apar Industries Ltd.,APARINDS.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-13,17225.0,-4.31,6.82,21.26,177847.0,181639.0,0.98,3063414575.0,67.15,67.98,True,True,True,15.22,15.31,0.72808046,0.64275163,13.28,19.08,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",9462.5,,,82.03,,,9462.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
TVSMOTOR,TVS Motor Company Ltd.,TVSMOTOR.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-13,4342.2,-0.75,-0.75,20.21,533044.0,1401436.0,0.38,2314583760.91,67.33,75.15,True,True,True,5.88,16.09,0.18353969,0.16123099,13.84,18.2,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",3910.25,,,11.05,,,3910.25,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
PVRINOX,PVR INOX Ltd.,PVRINOX.NS,Media Entertainment & Publication,True,,NIFTY 500,^CRSLDX,2026-08-13,1176.1,-1.13,2.23,16.79,275738.0,548356.0,0.5,324295455.07,67.39,67.8,True,True,True,6.58,14.44,0.04971236,0.04437231,12.03,14.85,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1084.42,,,8.45,,,1084.42,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
AIIL,Authum Investment & Infrastructure Ltd.,AIIL.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-13,579.1,4.38,-2.87,15.37,249548.0,704016.0,0.35,144513240.71,58.2,68.1,True,True,True,3.54,8.87,0.02447787,0.0229138,6.83,13.45,True,3.4,Actionable watch,Bullish flag,"flag, continuation, uptrend, inverse-head-and-shoulders, base, reversal",596.6,2026-08-07,0.39,,9.04,32.2,,Price has made a sharp impulse move and is now consolidating near the highs. A controlled pullback with quieter volume keeps the continuation setup alive. Secondary patterns: Possible inverse H&S.,Strengthening,6.89
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-13,11661.0,-0.33,0.35,12.96,138791.0,428652.0,0.32,1618441851.0,66.18,66.8,True,True,True,3.32,10.59,0.49289673,0.45584694,8.13,11.08,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",10081.5,,,15.67,,,10081.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-13,10380.0,-1.25,-1.66,12.59,27725.0,67336.0,0.41,287785500.0,64.81,75.55,True,True,True,5.38,9.43,0.43875037,0.40941208,7.17,10.71,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",8979.0,,,15.6,,,8979.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
BERGEPAINT,Berger Paints India Ltd.,BERGEPAINT.NS,Consumer Durables,True,,NIFTY 500,^CRSLDX,2026-08-13,546.35,-2.4,1.63,11.95,513785.0,477108.0,1.08,280706422.21,60.69,63.99,True,True,True,5.79,6.62,0.02309357,0.02210505,4.47,10.09,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",515.9,,,5.9,,,515.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
HAL,Hindustan Aeronautics Ltd.,HAL.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-13,4945.0,-1.0,0.51,11.53,1594920.0,1012148.0,1.58,7886879400.0,71.26,76.29,True,True,True,5.29,9.84,0.20901932,0.19414365,7.66,9.52,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",4541.5,,,8.88,,,4541.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening with volume,6.89
SHRIRAMFIN,Shriram Finance Ltd.,SHRIRAMFIN.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-13,1132.3,1.35,-0.76,10.53,3757042.0,5802749.0,0.65,4254098840.05,63.22,70.1,True,True,True,5.37,9.87,0.04786099,0.04436444,7.88,8.55,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",1085.35,,,4.33,,,1085.35,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
UNITDSPR,United Spirits Ltd.,UNITDSPR.NS,Fast Moving Consumer Goods,True,,NIFTY 500,^CRSLDX,2026-08-13,1515.0,-1.3,-0.66,10.31,311403.0,884408.0,0.35,471775545.0,62.78,73.87,True,True,True,2.39,9.03,0.06403727,0.05989655,6.91,8.47,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1448.65,,,4.58,,,1448.65,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
BAJAJFINSV,Bajaj Finserv Ltd.,BAJAJFINSV.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-13,2025.0,0.22,-2.92,10.14,889277.0,1501253.0,0.59,1800785925.0,60.5,73.27,True,True,True,2.68,8.68,0.08559436,0.08034083,6.54,8.16,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",1971.0,,,2.74,,,1971.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
IDFCFIRSTB,IDFC First Bank Ltd.,IDFCFIRSTB.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-13,86.55,0.87,1.7,9.49,15199407.0,24388153.0,0.62,1315508722.23,66.77,65.09,True,True,True,3.31,7.9,0.00365837,0.00345533,5.88,7.52,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",84.23,,,2.75,,,84.23,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
ANANTRAJ,Anant Raj Ltd.,ANANTRAJ.NS,Realty,True,,NIFTY 500,^CRSLDX,2026-08-13,627.05,2.02,1.56,9.43,2145586.0,2808141.0,0.76,1345389675.11,62.49,60.6,True,True,True,2.57,10.22,0.02650466,0.0246089,7.7,7.46,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",586.62,,,6.89,,,586.62,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
CARBORUNIV,Carborundum Universal Ltd.,CARBORUNIV.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-13,1184.6,2.63,10.8,9.41,232692.0,182123.0,1.28,275646937.52,66.46,47.33,True,True,True,8.9,7.53,0.05007165,0.0474598,5.5,7.44,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",961.2,,,23.24,,,961.2,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
BAJAJHLDNG,Bajaj Holdings & Investment Ltd.,BAJAJHLDNG.NS,Financial Services,True,,NIFTY 500,^CRSLDX,2026-08-13,11500.0,-0.68,0.99,9.2,17500.0,50465.0,0.35,201250000.0,64.42,65.73,True,True,True,4.46,7.87,0.48609145,0.46014539,5.64,7.38,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",11121.5,,,3.4,,,11121.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
PERSISTENT,Persistent Systems Ltd.,PERSISTENT.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-13,5523.0,0.9,1.16,9.19,237279.0,549336.0,0.43,1310491917.0,62.76,62.05,True,True,True,3.18,9.45,0.2334507,0.21822988,6.97,7.37,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",5202.45,,,6.16,,,5202.45,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
PIDILITIND,Pidilite Industries Ltd.,PIDILITIND.NS,Chemicals,True,,NIFTY 500,^CRSLDX,2026-08-13,1696.1,-0.32,0.6,8.89,570432.0,1331500.0,0.43,967509701.27,66.98,69.9,True,True,True,4.37,7.25,0.07169215,0.06820628,5.11,7.08,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",1474.9,,,15.0,,,1474.9,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
TECHM,Tech Mahindra Ltd.,TECHM.NS,Information Technology,True,,NIFTY 500,^CRSLDX,2026-08-13,1639.0,0.86,0.42,8.52,3492935.0,3322367.0,1.05,5724920465.0,64.47,66.09,True,True,True,1.37,9.23,0.0692786,0.06479945,6.91,6.57,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal, flag, continuation, uptrend",1576.05,,,3.99,,,1576.05,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume. Secondary patterns: Bullish flag.,Strengthening,6.89
ABB,ABB India Ltd.,ABB.NS,Capital Goods,True,,NIFTY 500,^CRSLDX,2026-08-13,7710.0,0.0,0.85,8.28,131075.0,452765.0,0.29,1010588250.0,66.14,66.07,True,True,True,3.14,8.04,0.32589262,0.30848263,5.64,6.47,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",5654.0,,,36.36,,,5654.0,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
ENDURANCE,Endurance Technologies Ltd.,ENDURANCE.NS,Automobile and Auto Components,True,,NIFTY 500,^CRSLDX,2026-08-13,2975.3,-1.47,3.39,8.11,143773.0,141038.0,1.02,427767813.92,67.56,65.22,True,True,True,5.8,10.17,0.12576243,0.11644239,8.0,6.16,True,3.4,Actionable watch,Possible inverse H&S,"inverse-head-and-shoulders, base, reversal",2771.5,,,7.35,,,2771.5,A possible inverse head-and-shoulders base is visible. The setup improves only if price clears or holds near the neckline with better volume.,Strengthening,6.89
