symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
GRASIM,Grasim,GRASIM.NS,True,2026-09-03,3310.0,0.46,1.6,2.8,1.79,55.45,52.18,True,True,True,0.37,3.24,0.13864774,0.13244046,4.69,6.08,True,Strengthening with volume,6.5
COALINDIA,Coal India,COALINDIA.NS,True,2026-09-03,420.05,0.53,5.01,1.07,1.56,60.52,31.98,True,True,False,3.14,0.22,0.01759486,0.01731774,1.6,4.3,True,Mean reversion bounce,6.26
KOTAKBANK,Kotak Mahindra Bank,KOTAKBANK.NS,True,2026-09-03,421.15,-0.55,-0.72,6.89,0.51,66.5,74.8,True,True,True,4.26,6.81,0.01764094,0.01629007,8.29,10.31,True,Strengthening,5.7
ETERNAL,Eternal,ETERNAL.NS,True,2026-09-03,324.8,-0.76,-1.13,2.7,0.42,60.29,66.4,True,True,True,0.66,7.14,0.01360507,0.01252189,8.65,5.98,True,Strengthening,5.7
BAJAJ-AUTO,Bajaj Auto,BAJAJ-AUTO.NS,True,2026-09-03,11920.0,-1.73,1.71,2.58,1.26,57.19,59.35,True,True,True,0.95,7.36,0.49929943,0.45860598,8.87,5.86,True,Strengthening,5.67
JSWSTEEL,JSW Steel,JSWSTEEL.NS,True,2026-09-03,1308.0,0.15,-2.21,0.01,0.79,53.52,64.43,True,True,True,0.54,2.91,0.0547889,0.05250239,4.36,3.2,True,Strengthening,5.14
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-09-03,1004.8,2.74,0.19,-1.12,1.61,49.8,47.13,False,True,True,-0.53,0.02,0.0420886,0.04149989,1.42,2.04,True,Strengthening with volume,5.01
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-09-03,1430.0,0.25,-0.9,-1.89,1.15,51.54,58.55,True,True,True,0.42,0.48,0.05989918,0.05879352,1.88,1.25,True,Strengthening,4.75
TITAN,Titan,TITAN.NS,True,2026-09-03,5027.0,-0.93,-2.19,0.58,0.71,53.02,69.9,False,True,True,-1.03,4.23,0.21056864,0.19922407,5.69,3.79,True,Strengthening,4.56
BEL,Bharat Electronics,BEL.NS,True,2026-09-03,408.6,0.7,-0.58,2.35,0.82,50.61,54.36,False,True,False,-0.19,0.38,0.01711525,0.01681848,1.76,5.62,True,Strengthening,4.12
