symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-09-01,2863.9,0.17,-7.91,-6.1,2.09,35.72,60.91,False,False,True,-5.11,-6.57,0.11905236,0.12648069,-5.87,-3.86,False,Weakening,0.83
BAJFINANCE,Bajaj Finance,BAJFINANCE.NS,True,2026-09-01,1053.9,-0.29,-3.08,-8.28,0.92,42.6,52.68,False,False,True,-3.43,-0.48,0.04381064,0.04362496,0.43,-5.86,True,Neutral / watch,0.83
SHRIRAMFIN,Shriram Finance,SHRIRAMFIN.NS,True,2026-09-01,1059.1,-4.58,-6.97,-2.59,1.43,42.38,61.66,False,False,True,-5.2,-1.16,0.0440268,0.04414255,-0.26,0.05,False,Neutral / watch,0.81
M&M,Mahindra & Mahindra,M&M.NS,True,2026-09-01,3259.0,-0.7,-5.34,-5.07,1.03,40.16,60.05,False,False,False,-4.32,-0.33,0.13547668,0.13467678,0.59,-2.11,True,Neutral / watch,0.78
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-09-01,184.07,-0.15,-1.54,-3.6,1.76,43.24,49.99,False,False,False,-1.25,-1.62,0.00765179,0.0077442,-1.19,-0.75,False,Weakening,0.65
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-09-01,1171.0,1.44,-1.89,-0.14,0.34,44.45,49.74,False,False,False,-0.89,-4.15,0.04867849,0.05052708,-3.66,2.2,False,Neutral / watch,0.44
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-09-01,711.9,0.41,-2.14,-4.06,1.53,35.63,38.76,False,False,False,-1.82,-6.48,0.02959369,0.03149024,-6.02,-2.63,False,Weakening,0.27
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-09-01,1438.2,-3.9,-2.76,-5.38,1.49,42.35,49.94,False,False,True,-3.16,-1.78,0.05978599,0.06042174,-1.05,-3.19,False,Weakening,0.16
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-09-01,540.3,-0.56,-1.17,0.81,1.09,43.9,48.61,False,False,False,-0.51,-2.71,0.02246028,0.02299776,-2.34,0.6,False,Neutral / watch,0.12
ITC,ITC,ITC.NS,True,2026-09-01,266.6,4.34,-1.77,-7.75,2.31,41.72,39.29,False,False,False,-2.58,-4.87,0.01108257,0.01159896,-4.45,-4.33,False,Weakening,-0.07
COALINDIA,Coal India,COALINDIA.NS,True,2026-09-01,401.6,-0.04,-0.59,-3.83,0.78,36.9,37.83,False,False,False,-1.31,-3.66,0.01669452,0.01726594,-3.31,-0.58,False,Weakening,-0.12
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-09-01,12950.0,-4.41,-5.32,-7.68,3.0,31.53,47.12,False,False,False,-5.6,-5.64,0.53833169,0.56661057,-4.99,-4.8,False,Weakening,-0.16
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-09-01,2575.5,-2.94,-2.44,-7.19,1.51,35.01,39.62,False,False,False,-3.75,-4.23,0.10706357,0.11113732,-3.67,-5.61,False,Weakening,-0.32
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-09-01,1877.2,3.6,-3.59,-4.72,1.34,44.47,52.88,False,False,False,-2.65,-1.66,0.07803523,0.07890447,-1.1,-1.89,False,Weakening,-0.38
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-09-01,11400.0,-0.44,-1.21,-5.39,0.73,40.87,45.3,False,False,False,-2.6,-1.61,0.47389817,0.47812784,-0.88,-2.6,False,Weakening,-0.52
TRENT,Trent,TRENT.NS,True,2026-09-01,2855.0,-0.86,-2.56,-8.13,0.67,36.92,44.09,False,False,False,-3.55,-4.98,0.11868239,0.12429493,-4.52,-3.6,False,Weakening,-0.72
NTPC,NTPC,NTPC.NS,True,2026-09-01,327.5,0.03,-3.63,-4.7,0.82,31.2,44.5,False,False,False,-3.08,-5.06,0.01361418,0.01429256,-4.75,-3.88,False,Weakening,-0.78
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-09-01,1994.8,1.39,-1.45,-4.85,0.84,38.28,39.48,False,False,False,-2.35,-5.16,0.08292387,0.08701282,-4.7,-3.91,False,Weakening,-0.78
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-09-01,1030.5,-0.67,-2.83,-5.63,0.81,36.19,43.8,False,False,False,-3.31,-5.14,0.0428379,0.04491869,-4.63,-4.39,False,Weakening,-0.88
POWERGRID,Power Grid,POWERGRID.NS,True,2026-09-01,264.55,0.38,-2.38,-6.65,0.99,38.14,44.09,False,False,False,-1.39,-5.05,0.01099735,0.01153877,-4.69,-5.07,False,Weakening,-1.01
SBILIFE,SBI Life,SBILIFE.NS,True,2026-09-01,1739.3,-0.07,-0.89,-8.41,0.76,32.43,32.92,False,False,False,-3.24,-4.22,0.07230273,0.07508532,-3.71,-6.46,False,Weakening,-1.2
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-09-01,235.85,-2.28,-3.0,-10.79,0.81,38.41,44.94,False,False,False,-4.8,-3.06,0.00980429,0.01005052,-2.45,-7.43,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
