symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-09-02,1425.0,-0.92,-1.83,-6.25,0.54,40.01,42.69,False,False,True,-3.74,-2.74,0.05958741,0.0604558,-1.44,-3.5,False,Weakening,0.1
NTPC,NTPC,NTPC.NS,True,2026-09-02,330.0,1.85,-0.31,-4.67,1.38,42.5,38.06,False,False,False,-1.04,-3.17,0.01379919,0.01411449,-2.23,-0.09,False,Weakening,-0.02
M&M,Mahindra & Mahindra,M&M.NS,True,2026-09-02,3190.0,-2.12,-6.13,-7.68,1.54,34.72,54.24,False,False,False,-5.98,-2.53,0.13339216,0.13482911,-1.07,-4.36,False,Weakening,-0.07
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-09-02,183.85,-0.12,-2.21,-4.74,0.74,42.73,52.39,False,False,False,-1.12,-1.68,0.00768782,0.00773286,-0.58,-0.9,False,Weakening,-0.18
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-09-02,12849.0,-0.78,-4.96,-8.54,1.92,29.89,42.12,False,False,False,-5.93,-6.34,0.53729023,0.56633069,-5.13,-5.72,False,Weakening,-0.34
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-09-02,11393.0,-0.06,-2.77,-6.54,0.99,40.64,52.18,False,False,False,-2.33,-1.71,0.47640654,0.47838412,-0.41,-2.68,False,Weakening,-0.54
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-09-02,1862.8,-0.77,-2.07,-5.82,0.6,42.62,44.16,False,False,False,-3.11,-2.43,0.07789433,0.07889177,-1.26,-2.68,False,Weakening,-0.54
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-09-02,700.8,-1.56,-3.63,-4.65,1.33,30.98,38.57,False,False,False,-3.12,-7.72,0.02930446,0.03142379,-6.74,-2.79,False,Weakening,-0.56
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-09-02,1975.0,-0.99,-2.28,-5.29,1.34,35.45,38.98,False,False,False,-3.06,-5.94,0.08258605,0.08686982,-4.93,-3.04,False,Weakening,-0.61
POWERGRID,Power Grid,POWERGRID.NS,True,2026-09-02,266.8,0.85,0.6,-5.31,1.05,42.46,37.21,False,False,False,-0.28,-4.08,0.01115643,0.01152147,-3.17,-3.1,False,Weakening,-0.62
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-09-02,1012.0,-1.8,-3.35,-7.69,0.86,31.81,40.43,False,False,False,-4.67,-6.7,0.04231751,0.04484158,-5.63,-4.61,False,Weakening,-0.92
ITC,ITC,ITC.NS,True,2026-09-02,266.3,-0.11,-1.46,-7.2,1.07,41.44,37.85,False,False,False,-2.32,-4.82,0.01113553,0.01158,-3.84,-5.16,False,Weakening,-1.03
TRENT,Trent,TRENT.NS,True,2026-09-02,2852.3,-0.09,-1.92,-8.84,0.9,36.64,41.62,False,False,False,-3.19,-4.82,0.11927099,0.12404116,-3.85,-5.53,False,Weakening,-1.11
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-09-02,2527.5,-1.86,-3.77,-8.42,0.73,30.24,37.51,False,False,False,-5.13,-5.92,0.10568924,0.11105137,-4.83,-6.25,False,Weakening,-1.2
SBILIFE,SBI Life,SBILIFE.NS,True,2026-09-02,1719.9,-1.12,-2.73,-8.51,0.81,29.0,37.56,False,False,False,-3.89,-5.24,0.07191886,0.07502554,-4.14,-6.78,False,Weakening,-1.2
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-09-02,236.9,0.45,-1.7,-9.35,1.26,40.12,42.44,False,False,False,-3.9,-2.61,0.00990614,0.01004717,-1.4,-7.77,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
