symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-09-11,1165.5,1.97,1.26,-2.88,2.04,47.68,38.83,False,False,False,-0.18,-2.18,0.04981174,0.04933401,0.97,1.14,True,Neutral / watch,3.03
JSWSTEEL,JSW Steel,JSWSTEEL.NS,True,2026-09-11,1265.0,-2.99,-4.53,-0.39,0.95,40.61,58.34,False,False,True,-3.15,-1.16,0.05406422,0.05299451,2.02,3.73,True,Neutral / watch,2.75
HINDALCO,Hindalco,HINDALCO.NS,True,2026-09-11,981.5,-3.21,-2.92,-4.66,1.57,39.08,46.51,False,False,True,-4.32,-2.05,0.04194785,0.04148939,1.11,-0.72,True,Neutral / watch,2.66
BEL,Bharat Electronics,BEL.NS,True,2026-09-11,404.35,-0.16,-0.25,-1.57,0.8,46.4,47.05,False,False,False,-1.19,-0.45,0.01728132,0.01682004,2.74,2.5,True,Neutral / watch,2.5
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-09-11,183.0,-2.02,-3.07,-0.27,1.09,43.78,55.93,False,False,False,-1.35,-1.96,0.00782115,0.00772848,1.2,3.85,True,Neutral / watch,1.97
BAJAJFINSV,Bajaj Finserv,BAJAJFINSV.NS,True,2026-09-11,1913.5,-1.39,-2.87,-4.72,1.23,37.39,46.14,False,False,True,-3.62,-2.42,0.08178014,0.0811812,0.74,-0.78,True,Neutral / watch,1.84
BAJFINANCE,Bajaj Finance,BAJFINANCE.NS,True,2026-09-11,1034.5,-0.86,-2.45,-4.83,1.14,38.12,45.85,False,False,True,-3.2,-3.08,0.04421299,0.04418471,0.06,-0.89,True,Neutral / watch,1.82
TECHM,Tech Mahindra,TECHM.NS,True,2026-09-11,1541.0,1.0,-3.5,-5.62,1.09,41.47,49.22,False,False,True,-2.87,-2.3,0.06586005,0.06529835,0.86,-1.72,True,Neutral / watch,1.66
NTPC,NTPC,NTPC.NS,True,2026-09-11,333.4,-0.48,0.27,-1.94,0.61,44.63,41.32,False,False,False,-0.14,-2.28,0.01424902,0.01412691,0.86,2.12,True,Neutral / watch,1.62
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-09-11,978.2,-1.52,-3.0,-4.17,1.94,41.41,50.96,False,False,True,-2.48,-3.33,0.04180681,0.04189585,-0.21,-0.21,False,Weakening,1.56
LT,Larsen & Toubro,LT.NS,True,2026-09-11,3930.7,-0.61,-0.84,-3.11,0.92,41.17,42.31,False,False,False,-2.2,-0.88,0.16799227,0.16418299,2.32,0.89,True,Neutral / watch,1.38
ONGC,ONGC,ONGC.NS,True,2026-09-11,232.5,-2.01,-0.92,-1.65,2.25,41.5,42.43,False,False,False,-1.23,-3.27,0.0099367,0.00995255,-0.16,2.42,False,Neutral / watch,1.28
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-09-11,1379.3,-0.38,-3.08,-2.66,0.79,37.13,49.3,False,False,True,-2.68,-3.17,0.05894923,0.05897775,-0.05,1.37,False,Neutral / watch,1.07
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-09-11,1840.0,-1.13,-3.11,-4.66,0.95,33.96,44.6,False,False,True,-3.25,-4.62,0.07863886,0.07987355,-1.55,-0.72,False,Weakening,0.66
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-09-11,530.0,0.73,-3.0,-1.09,1.33,44.13,50.39,False,False,False,-1.82,-3.24,0.02265141,0.02267972,-0.12,3.0,False,Neutral / watch,0.6
CIPLA,Cipla,CIPLA.NS,True,2026-09-11,1366.0,-0.53,-1.37,-5.79,2.15,35.22,36.18,False,False,False,-3.01,-4.54,0.05838081,0.05924376,-1.46,-1.9,False,Weakening,0.42
TRENT,Trent,TRENT.NS,True,2026-09-11,2802.4,-0.58,-1.77,-5.9,1.09,36.38,39.65,False,False,True,-2.63,-4.44,0.11977041,0.12139306,-1.34,-2.0,False,Weakening,0.4
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-09-11,708.25,2.08,-0.54,-2.58,1.16,43.93,39.8,False,False,False,-0.82,-5.08,0.03026955,0.03089248,-2.02,1.45,False,Neutral / watch,0.29
EICHERMOT,Eicher Motors,EICHERMOT.NS,True,2026-09-11,7530.0,-2.17,-1.32,-6.65,1.04,33.16,34.72,False,False,True,-4.53,-3.31,0.321821,0.32241468,-0.18,-2.79,False,Weakening,0.24
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-09-11,229.9,-0.15,-4.01,-7.69,2.07,33.68,44.31,False,False,False,-3.8,-5.36,0.00982558,0.01005455,-2.28,-3.87,False,Weakening,0.03
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-09-11,1383.3,-0.21,-1.93,-7.72,0.91,32.91,37.43,False,False,True,-3.89,-5.47,0.05912018,0.06057459,-2.4,-3.91,False,Weakening,0.02
HEROMOTOCO,Hero MotoCorp,HEROMOTOCO.NS,True,2026-09-11,5221.5,-1.11,-1.48,-9.82,0.47,38.83,39.39,False,False,False,-5.03,-2.48,0.22315915,0.22163809,0.69,-6.09,True,Neutral / watch,0.0
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-09-11,1257.5,-1.3,-4.88,-4.01,0.82,37.1,55.14,False,False,False,-3.31,-3.36,0.05374368,0.05387486,-0.24,-0.04,False,Weakening,-0.01
SHRIRAMFIN,Shriram Finance,SHRIRAMFIN.NS,True,2026-09-11,1028.6,-0.91,-1.19,-8.32,0.9,37.88,39.17,False,False,True,-4.85,-4.0,0.04396083,0.04435469,-0.89,-4.53,False,Weakening,-0.11
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-09-11,11000.0,0.19,-3.58,-5.33,0.9,34.01,42.04,False,False,False,-3.44,-5.63,0.47012364,0.48257044,-2.58,-1.41,False,Weakening,-0.28
SBILIFE,SBI Life,SBILIFE.NS,True,2026-09-11,1684.7,-0.93,-5.09,-6.14,0.36,34.54,47.54,False,False,False,-3.54,-6.78,0.07200157,0.07481325,-3.76,-2.26,False,Weakening,-0.45
ITC,ITC,ITC.NS,True,2026-09-11,259.85,0.21,-1.61,-6.6,0.79,36.04,39.94,False,False,False,-2.31,-5.82,0.0111056,0.01142144,-2.77,-2.73,False,Weakening,-0.55
SBIN,State Bank of India,SBIN.NS,True,2026-09-11,995.7,-1.39,-2.01,-6.74,1.07,35.41,39.06,False,False,False,-3.63,-4.12,0.04255474,0.04299324,-1.02,-2.89,False,Weakening,-0.58
TCS,TCS,TCS.NS,True,2026-09-11,2200.8,-0.15,-4.48,-6.79,1.07,38.12,48.1,False,False,False,-3.9,-3.83,0.09405892,0.09473134,-0.71,-2.93,False,Weakening,-0.59
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-09-11,1927.0,-0.79,-2.35,-7.22,0.9,32.17,36.6,False,False,False,-3.35,-6.87,0.08235711,0.08566411,-3.86,-3.38,False,Weakening,-0.68
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-09-11,1831.1,-0.43,-0.48,-8.08,0.73,40.78,39.59,False,False,False,-2.86,-4.42,0.07825849,0.07931576,-1.33,-4.28,False,Weakening,-0.86
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-09-11,991.0,-0.86,-1.88,-8.2,0.85,29.2,32.9,False,False,False,-4.21,-7.41,0.04235387,0.04430922,-4.41,-4.4,False,Weakening,-0.88
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-09-11,2472.5,-1.02,-2.17,-8.3,1.16,28.65,31.63,False,False,False,-4.22,-7.08,0.10567097,0.11015155,-4.07,-4.51,False,Weakening,-0.9
WIPRO,Wipro,WIPRO.NS,True,2026-09-11,167.4,0.66,-5.1,-9.02,0.99,32.66,42.62,False,False,False,-5.37,-6.35,0.00715443,0.00739967,-3.31,-5.26,False,Weakening,-1.05
M&M,Mahindra & Mahindra,M&M.NS,True,2026-09-11,3107.0,-0.54,-1.99,-9.37,0.77,29.73,34.68,False,False,False,-5.47,-5.21,0.13278856,0.1356835,-2.13,-5.62,False,Weakening,-1.12
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-09-11,12400.0,-1.51,-2.32,-10.37,1.44,23.42,26.57,False,False,False,-6.08,-8.91,0.52995756,0.56348603,-5.95,-6.66,False,Weakening,-1.2
INFY,Infosys,INFY.NS,True,2026-09-11,1037.7,0.12,-8.17,-11.25,0.76,32.61,49.07,False,False,False,-6.7,-6.81,0.04434975,0.04609423,-3.78,-7.58,False,Weakening,-1.2
HCLTECH,HCL Technologies,HCLTECH.NS,True,2026-09-11,1206.1,-0.07,-6.75,-11.32,1.09,32.83,46.75,False,False,False,-6.91,-5.92,0.05154692,0.05307096,-2.87,-7.65,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,True,2025-10-23,405.85,1.0,2.28,-40.57,0.74,16.45,13.55,False,False,,-28.96,-37.0,0.01567509,0.02599787,-39.71,-43.75,False,Weakening,-1.2
