symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
GRASIM,Grasim,GRASIM.NS,True,2026-08-13,3246.6,-1.85,1.14,5.98,1.26,54.79,57.28,True,True,True,2.05,3.19,0.1331974,0.13072557,1.89,4.67,True,Strengthening,5.43
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-08-13,1501.5,-0.36,-2.18,5.48,0.61,54.58,66.76,True,True,True,0.58,3.9,0.06160164,0.06002991,2.62,4.17,True,Strengthening,5.33
BAJFINANCE,Bajaj Finance,BAJFINANCE.NS,True,2026-08-13,1090.8,-0.31,-4.72,5.13,0.17,54.74,70.46,True,True,True,0.48,7.27,0.04475197,0.042133,6.22,3.83,True,Strengthening,5.27
SBIN,State Bank of India,SBIN.NS,True,2026-08-13,1080.3,-0.16,-0.43,4.76,0.65,61.28,68.26,True,True,True,3.25,4.46,0.04432118,0.04291552,3.28,3.47,True,Strengthening,5.19
TITAN,Titan,TITAN.NS,True,2026-08-13,5059.8,-0.77,1.24,9.38,0.42,68.96,75.42,True,True,True,3.91,10.73,0.20758707,0.18971403,9.42,8.03,True,Strengthening,4.9
INFY,Infosys,INFY.NS,True,2026-08-13,1170.9,-0.44,0.51,8.18,0.35,59.21,60.69,True,True,False,3.59,6.28,0.04803821,0.0459023,4.65,6.84,True,Strengthening,4.9
TCS,TCS,TCS.NS,True,2026-08-13,2368.3,0.79,-0.2,7.6,0.42,53.97,57.96,True,True,False,0.47,7.12,0.09716362,0.09197384,5.64,6.27,True,Strengthening,4.9
CIPLA,Cipla,CIPLA.NS,True,2026-08-13,1459.0,-0.27,-1.22,2.06,0.21,54.17,60.98,True,True,True,0.74,2.0,0.05985801,0.0593942,0.78,0.8,True,Strengthening,4.66
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-08-13,1021.0,0.34,0.47,0.8,0.3,55.87,55.89,True,True,True,0.48,5.33,0.0418883,0.04032738,3.87,0.12,True,Strengthening,4.52
LT,Larsen & Toubro,LT.NS,True,2026-08-13,4043.3,0.58,-0.46,6.86,0.99,57.47,61.62,True,True,True,2.79,1.12,0.1658834,0.16605393,-0.1,5.56,False,Neutral / watch,4.41
WIPRO,Wipro,WIPRO.NS,True,2026-08-13,183.13,-0.44,-1.61,4.21,0.3,53.23,60.97,True,True,False,0.96,2.89,0.00751323,0.00742195,1.23,2.92,True,Strengthening,4.28
HEROMOTOCO,Hero MotoCorp,HEROMOTOCO.NS,True,2026-08-13,5861.5,-0.57,5.6,21.43,0.48,76.35,71.04,True,True,True,9.24,16.09,0.24047821,0.20971239,14.67,19.93,True,Strengthening,4.2
HCLTECH,HCL Technologies,HCLTECH.NS,True,2026-08-13,1366.9,0.11,2.39,16.29,0.19,70.08,65.93,True,True,False,3.87,13.9,0.05607945,0.04989671,12.39,14.85,True,Strengthening,4.1
JSWSTEEL,JSW Steel,JSWSTEEL.NS,True,2026-08-13,1274.2,0.4,-2.58,4.36,0.84,50.89,62.37,True,True,True,0.0,1.32,0.05227626,0.05232764,-0.1,3.07,False,Neutral / watch,3.91
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-08-13,11687.0,-1.72,-3.21,1.31,0.79,48.22,65.12,False,True,True,-1.24,2.29,0.47947946,0.47425999,1.1,0.06,True,Strengthening,3.81
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-08-13,13879.0,0.03,-0.44,1.71,0.39,52.73,56.45,True,True,False,0.72,1.83,0.56941007,0.5657381,0.65,0.45,True,Strengthening,3.79
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-08-13,1409.6,-1.54,-3.29,0.23,0.67,47.72,65.83,False,True,True,-1.68,1.84,0.05783129,0.0573865,0.78,-1.01,True,Neutral / watch,3.6
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-08-13,2736.0,-0.15,-0.69,2.29,0.42,52.89,57.05,True,True,True,0.28,1.23,0.11224915,0.1123139,-0.06,1.03,False,Neutral / watch,3.51
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-08-13,1940.9,-0.16,-0.52,-0.47,0.28,50.7,53.82,False,True,True,-0.86,2.22,0.07962879,0.07881687,1.03,-1.7,True,Neutral / watch,3.46
KOTAKBANK,Kotak Mahindra Bank,KOTAKBANK.NS,True,2026-08-13,391.15,0.17,-0.72,3.89,0.31,51.32,54.81,True,True,False,0.35,0.11,0.01604761,0.01621544,-1.04,2.61,False,Neutral / watch,3.02
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-08-13,1314.9,-1.06,-0.76,1.41,0.59,52.31,56.61,True,True,False,0.91,1.03,0.05394606,0.05407431,-0.24,0.16,False,Neutral / watch,2.53
BEL,Bharat Electronics,BEL.NS,True,2026-08-13,410.95,1.43,3.08,1.08,0.93,58.84,47.2,True,True,False,2.85,0.81,0.01685994,0.01694771,-0.52,-0.17,False,Weakening,2.47
TRENT,Trent,TRENT.NS,True,2026-08-13,3004.7,0.59,-3.3,5.05,0.53,50.44,62.02,True,False,False,0.82,-0.08,0.12327303,0.12461323,-1.08,3.75,False,Neutral / watch,2.25
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-08-13,1093.3,2.96,0.3,0.44,0.91,49.59,46.99,True,False,False,0.17,-0.74,0.04485453,0.04579945,-2.06,-0.8,False,Weakening,1.34
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-08-13,1204.9,0.41,2.89,-1.59,0.64,50.92,38.53,True,False,False,2.53,-3.21,0.04943311,0.0516869,-4.36,-2.81,False,Weakening,0.94
SBILIFE,SBI Life,SBILIFE.NS,True,2026-08-13,1818.2,-0.64,-2.33,-0.21,1.05,42.77,52.23,False,True,False,-2.15,0.15,0.07459481,0.07545511,-1.14,-1.45,False,Weakening,0.71
APOLLOHOSP,Apollo Hospitals,APOLLOHOSP.NS,True,2026-08-13,8578.5,-0.22,-4.41,-3.62,2.1,39.6,57.59,False,False,True,-3.28,-1.37,0.35194785,0.3615281,-2.65,-4.89,False,Weakening,0.62
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-08-13,2086.3,1.13,0.33,-1.6,0.42,45.95,43.65,False,False,False,-0.92,-2.14,0.08559408,0.08863055,-3.43,-2.9,False,Weakening,0.22
NTPC,NTPC,NTPC.NS,True,2026-08-13,341.25,0.53,-1.09,-0.35,0.73,42.76,44.74,False,False,False,-1.17,-2.73,0.01400037,0.01459722,-4.09,-1.58,False,Weakening,-0.32
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-08-13,184.39,-0.97,-2.59,-0.59,0.75,41.58,50.3,False,False,False,-1.52,-3.14,0.00756492,0.007929,-4.59,-1.82,False,Weakening,-0.36
ITC,ITC,ITC.NS,True,2026-08-13,277.6,0.53,-2.9,-0.63,0.53,39.76,51.81,False,False,False,-1.96,-2.53,0.01138902,0.01182968,-3.72,-1.86,False,Weakening,-0.37
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-08-13,2961.6,-0.81,-2.13,-6.02,1.07,39.39,46.49,False,False,True,-2.9,-2.97,0.12150478,0.12679078,-4.17,-7.19,False,Weakening,-0.4
ADANIPORTS,Adani Ports,ADANIPORTS.NS,True,2026-08-13,1650.8,-0.85,-2.61,-9.61,0.61,28.87,35.41,False,False,True,-4.8,-7.54,0.06772694,0.07421476,-8.74,-10.73,False,Weakening,-0.4
ONGC,ONGC,ONGC.NS,True,2026-08-13,239.46,0.17,0.7,-2.95,0.48,41.36,36.87,False,False,False,-1.42,-1.98,0.00982426,0.01018614,-3.55,-4.16,False,Weakening,-0.83
COALINDIA,Coal India,COALINDIA.NS,True,2026-08-13,408.2,-0.27,-1.78,-3.21,0.49,34.59,41.3,False,False,False,-1.82,-4.66,0.01674711,0.01784149,-6.13,-4.4,False,Weakening,-0.88
POWERGRID,Power Grid,POWERGRID.NS,True,2026-08-13,267.3,-0.8,-1.27,-4.79,0.8,30.65,31.33,False,False,False,-4.92,-5.91,0.01096645,0.01181126,-7.15,-5.97,False,Weakening,-1.19
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-08-13,538.6,0.3,-0.72,-5.11,0.33,39.83,40.78,False,False,False,-1.88,-4.27,0.022097,0.02337768,-5.48,-6.28,False,Weakening,-1.2
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-08-13,1217.6,-1.01,-3.06,-6.88,0.46,36.21,44.55,False,False,False,-2.13,-6.32,0.04995415,0.05392744,-7.37,-8.04,False,Weakening,-1.2
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-08-13,726.7,-0.32,-1.03,-10.88,0.53,32.99,35.63,False,False,False,-3.06,-5.67,0.02981413,0.03198734,-6.79,-11.97,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
