symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
BAJFINANCE,Bajaj Finance,BAJFINANCE.NS,True,2026-08-20,1095.0,1.37,0.07,2.41,0.73,55.5,55.97,True,True,True,0.36,6.66,0.04518846,0.0421545,7.2,4.84,True,Strengthening,5.47
ETERNAL,Eternal,ETERNAL.NS,True,2026-08-20,327.95,2.48,3.13,14.23,1.25,69.63,64.96,True,True,True,5.21,14.28,0.01353384,0.01182803,14.42,14.91,True,Strengthening,4.9
TITAN,Titan,TITAN.NS,True,2026-08-20,5068.0,0.0,0.08,7.89,0.64,68.31,69.7,True,True,True,2.06,9.27,0.20914623,0.19137429,9.29,9.73,True,Strengthening,4.9
KOTAKBANK,Kotak Mahindra Bank,KOTAKBANK.NS,True,2026-08-20,397.35,1.82,1.26,2.95,0.92,57.31,52.56,True,True,False,1.54,1.42,0.01639784,0.01622897,1.04,4.03,True,Strengthening,4.51
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-08-20,1941.7,1.02,0.13,1.82,0.65,52.2,54.04,False,True,True,-0.2,2.46,0.08013008,0.07835569,2.26,3.44,True,Strengthening,4.49
HCLTECH,HCL Technologies,HCLTECH.NS,True,2026-08-20,1318.4,-0.48,-3.77,5.92,0.6,54.27,70.47,False,True,False,-1.62,8.32,0.05440773,0.05024196,8.29,7.98,True,Strengthening,4.2
TECHM,Tech Mahindra,TECHM.NS,True,2026-08-20,1592.1,0.14,-2.86,2.33,0.58,51.76,64.68,False,True,True,-2.06,5.37,0.06570278,0.06249152,5.14,1.65,True,Strengthening,4.13
WIPRO,Wipro,WIPRO.NS,True,2026-08-20,181.0,0.81,-1.15,4.72,0.41,49.1,52.94,False,True,False,-1.24,1.7,0.00746951,0.00739074,1.07,3.82,True,Strengthening,3.76
INFY,Infosys,INFY.NS,True,2026-08-20,1130.0,0.91,-3.92,5.26,0.64,49.65,60.18,False,True,False,-0.9,2.63,0.04663284,0.04593372,1.52,3.49,True,Strengthening,3.7
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-08-20,11575.0,1.09,-1.12,-0.69,0.88,46.57,49.33,False,True,True,-1.89,0.72,0.47767711,0.47437339,0.7,-0.74,True,Neutral / watch,3.65
SBIN,State Bank of India,SBIN.NS,True,2026-08-20,1048.0,-0.06,-3.23,3.5,0.56,49.13,61.88,False,True,True,-0.29,0.77,0.04324887,0.04304126,0.48,-1.1,True,Neutral / watch,3.58
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-08-20,1313.2,0.17,-0.29,3.22,0.52,51.19,52.73,True,True,False,0.55,0.58,0.05419314,0.05406341,0.24,-0.72,True,Neutral / watch,3.56
INDUSINDBK,IndusInd Bank,INDUSINDBK.NS,True,2026-08-20,1008.0,-0.86,-0.93,-1.87,0.52,50.88,54.93,False,True,True,-0.83,3.05,0.04159815,0.04048621,2.75,-1.2,True,Neutral / watch,3.56
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-08-20,244.6,0.6,-4.3,5.15,0.47,46.15,58.27,False,True,False,-2.45,0.52,0.01009415,0.0100528,0.41,2.65,True,Strengthening,3.53
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-08-20,1458.0,-0.48,-3.25,0.7,0.81,43.35,57.33,False,True,True,-2.64,0.55,0.06016875,0.06005293,0.19,2.59,True,Strengthening,3.52
TCS,TCS,TCS.NS,True,2026-08-20,2298.0,0.39,-3.24,2.46,0.56,47.96,54.56,False,True,False,-3.25,3.25,0.09483387,0.09211337,2.95,2.11,True,Strengthening,3.42
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-08-20,1411.9,0.71,0.36,-0.75,0.78,49.22,47.34,False,True,True,-1.08,1.15,0.05826629,0.05752144,1.29,-2.47,True,Neutral / watch,3.31
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-08-20,13809.0,0.87,-0.69,2.58,0.51,51.06,53.62,False,True,False,-0.08,0.99,0.56986983,0.56658598,0.58,1.48,True,Strengthening,3.3
BEL,Bharat Electronics,BEL.NS,True,2026-08-20,409.4,0.05,-0.27,1.14,0.53,55.58,58.11,True,True,False,2.25,0.39,0.01689512,0.01694943,-0.32,0.47,False,Neutral / watch,2.59
CIPLA,Cipla,CIPLA.NS,True,2026-08-20,1438.0,1.13,-1.43,3.23,0.32,47.89,54.1,False,True,True,-0.96,0.19,0.05934339,0.05935971,-0.03,-0.22,False,Weakening,2.56
TRENT,Trent,TRENT.NS,True,2026-08-20,2970.0,0.58,-0.67,2.86,0.3,47.78,48.96,False,False,False,-0.7,-1.61,0.12256596,0.12470973,-1.72,4.93,False,Neutral / watch,1.79
APOLLOHOSP,Apollo Hospitals,APOLLOHOSP.NS,True,2026-08-20,8735.0,-0.17,1.69,-2.16,0.71,47.42,40.44,False,False,True,-1.18,-0.01,0.36047599,0.36167857,-0.33,-0.5,False,Weakening,1.5
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-08-20,1251.0,1.3,2.39,2.29,0.71,48.93,36.98,True,False,False,1.06,-3.45,0.05162627,0.05378868,-4.02,-0.37,False,Weakening,1.43
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-08-20,2994.9,0.15,1.01,-0.5,0.69,45.75,40.85,False,False,True,-0.75,-1.69,0.12359353,0.12631253,-2.15,-4.85,False,Weakening,0.63
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-08-20,1904.0,0.21,-1.45,-2.56,0.38,43.87,48.31,False,False,True,-2.08,-0.15,0.07857427,0.07863934,-0.08,-1.06,False,Weakening,0.59
ADANIPORTS,Adani Ports,ADANIPORTS.NS,True,2026-08-20,1696.0,0.84,1.86,-8.15,0.72,43.21,32.07,False,False,True,-0.5,-4.45,0.06999053,0.07384552,-5.22,-7.75,False,Mean reversion bounce,0.5
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-08-20,2625.2,-0.21,-4.73,-2.5,0.47,37.44,56.36,False,False,True,-3.38,-2.76,0.10833675,0.11208387,-3.34,-1.96,False,Weakening,0.41
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-08-20,1180.0,0.85,-2.16,1.17,0.55,44.05,50.26,True,False,False,0.7,-4.77,0.04869624,0.05156558,-5.56,-2.16,False,Weakening,0.27
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-08-20,542.0,1.06,0.73,-1.62,0.5,45.13,39.49,False,False,False,-0.37,-3.26,0.02236726,0.02327332,-3.89,-3.43,False,Weakening,0.11
ITC,ITC,ITC.NS,True,2026-08-20,271.65,1.72,-2.46,-3.43,1.74,37.79,41.48,False,False,False,-3.28,-4.33,0.01121045,0.01177647,-4.81,-3.88,False,Weakening,0.02
NTPC,NTPC,NTPC.NS,True,2026-08-20,337.5,0.28,-0.57,-3.71,0.46,40.72,40.18,False,False,False,-1.73,-3.36,0.01392795,0.01453606,-4.18,-0.86,False,Weakening,-0.17
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-08-20,183.5,-0.27,-1.45,-2.0,1.04,40.32,44.54,False,False,False,-1.82,-3.12,0.00757268,0.0078982,-4.12,-0.87,False,Weakening,-0.17
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-08-20,725.05,0.7,0.01,-2.97,0.66,36.13,32.36,False,False,False,-1.36,-5.78,0.02992136,0.0318381,-6.02,-6.73,False,Mean reversion bounce,-0.3
SBILIFE,SBI Life,SBILIFE.NS,True,2026-08-20,1782.0,0.09,-1.66,-1.37,0.75,37.66,42.5,False,False,False,-3.45,-1.73,0.07353958,0.07524445,-2.27,-2.18,False,Weakening,-0.44
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-08-20,1056.3,-1.1,-3.14,-4.64,1.15,41.56,48.94,False,False,False,-2.64,-3.7,0.04359139,0.04555884,-4.32,-3.23,False,Weakening,-0.65
ONGC,ONGC,ONGC.NS,True,2026-08-20,238.5,0.21,-0.58,-5.5,0.91,43.01,42.91,False,False,False,-0.6,-1.56,0.00984242,0.01009898,-2.54,-4.41,False,Weakening,-0.88
COALINDIA,Coal India,COALINDIA.NS,True,2026-08-20,402.5,0.63,-1.95,-4.49,0.72,33.62,37.82,False,False,False,-2.15,-4.98,0.01661037,0.01766614,-5.98,-4.99,False,Weakening,-1.0
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-08-20,2028.0,0.36,-3.06,-6.19,0.74,39.0,46.84,False,False,False,-2.7,-4.69,0.08369151,0.08828118,-5.2,-5.0,False,Weakening,-1.0
POWERGRID,Power Grid,POWERGRID.NS,True,2026-08-20,264.8,0.49,-0.68,-8.63,0.8,32.58,30.57,False,False,False,-3.92,-6.06,0.01092777,0.01170846,-6.67,-8.25,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
