symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
CIPLA,Cipla,CIPLA.NS,True,2026-08-24,1437.9,0.4,0.45,2.02,1.33,48.18,44.44,False,True,True,-1.13,0.04,0.05937062,0.05935846,0.02,1.08,True,Strengthening,4.02
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-08-24,1309.8,-0.47,-0.47,2.33,0.7,49.94,52.55,True,True,False,0.03,0.24,0.05408139,0.05400038,0.15,1.39,True,Strengthening,3.98
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-08-24,1471.3,-0.39,0.09,1.74,0.64,47.63,46.19,False,True,True,-1.94,1.04,0.0607497,0.06015543,0.99,0.81,True,Strengthening,3.96
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-08-24,1935.0,-0.57,-1.74,1.56,0.35,50.45,57.7,False,True,True,-0.74,1.48,0.07989578,0.07880011,1.39,0.62,True,Strengthening,3.92
INFY,Infosys,INFY.NS,True,2026-08-24,1130.0,0.8,-0.87,4.71,0.75,49.48,51.0,False,True,False,-1.99,2.7,0.04665749,0.04554532,2.44,3.74,True,Strengthening,3.75
TECHM,Tech Mahindra,TECHM.NS,True,2026-08-24,1584.0,0.0,-1.61,0.57,0.75,48.62,55.6,False,True,True,-2.66,3.94,0.06540306,0.06296139,3.88,-0.36,True,Neutral / watch,3.73
BEL,Bharat Electronics,BEL.NS,True,2026-08-24,409.0,-1.21,-0.84,0.59,0.7,53.71,60.27,True,True,False,2.0,0.23,0.01688753,0.01687072,0.1,-0.34,True,Neutral / watch,3.63
ICICIBANK,ICICI Bank,ICICIBANK.NS,True,2026-08-24,1415.0,-0.35,-0.02,-1.3,0.52,49.92,49.62,False,True,True,-0.79,0.92,0.05842508,0.05790032,0.91,-2.21,True,Neutral / watch,3.36
HCLTECH,HCL Technologies,HCLTECH.NS,True,2026-08-24,1322.0,1.5,-0.23,2.01,0.48,54.46,56.61,False,True,False,-1.56,7.63,0.05458513,0.05076217,7.53,1.07,True,Strengthening,3.21
WIPRO,Wipro,WIPRO.NS,True,2026-08-24,181.31,0.29,-0.32,1.56,0.76,49.95,50.19,False,True,False,-1.3,1.85,0.00748626,0.00736235,1.68,0.62,True,Strengthening,3.12
TCS,TCS,TCS.NS,True,2026-08-24,2284.1,-0.78,-1.26,-0.5,0.45,46.45,48.86,False,True,False,-3.9,2.29,0.09431006,0.09232437,2.15,-1.42,True,Neutral / watch,2.72
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-08-24,1190.0,1.3,-0.17,3.41,1.28,48.57,47.09,True,False,False,1.29,-3.5,0.04913487,0.05092623,-3.52,2.45,False,Neutral / watch,1.99
SBIN,State Bank of India,SBIN.NS,True,2026-08-24,1039.5,-0.88,-2.04,1.85,0.87,45.82,53.83,False,False,True,-1.34,-0.19,0.04292076,0.04302335,-0.24,0.91,False,Neutral / watch,1.78
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-08-24,1910.0,0.4,1.49,-3.23,1.06,45.72,34.87,False,False,True,-1.51,-0.23,0.07886354,0.07907595,-0.27,-4.12,False,Mean reversion bounce,1.68
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-08-24,186.3,1.8,0.16,1.11,1.68,48.55,45.79,False,False,False,-0.36,-1.18,0.00769229,0.00779972,-1.38,0.18,False,Neutral / watch,1.64
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-08-24,552.95,-0.33,1.83,0.02,0.61,53.18,44.45,True,False,False,1.64,-1.32,0.0228312,0.0231608,-1.42,-0.9,False,Weakening,1.32
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-08-24,2998.6,0.05,-0.29,-1.25,0.82,45.78,46.48,False,False,True,-0.51,-1.97,0.12381163,0.12636373,-2.02,-2.16,False,Weakening,1.17
APOLLOHOSP,Apollo Hospitals,APOLLOHOSP.NS,True,2026-08-24,8702.0,0.1,-1.4,-1.49,0.72,45.66,50.77,False,False,True,-1.48,-0.69,0.35930392,0.36206098,-0.76,-2.39,False,Weakening,1.12
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-08-24,242.0,-0.82,-3.1,2.71,0.36,43.28,51.3,False,False,False,-3.8,-0.64,0.00999213,0.01006491,-0.72,1.76,False,Neutral / watch,0.35
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-08-24,2640.8,0.03,-1.74,-2.56,0.36,39.78,44.36,False,False,True,-2.83,-2.13,0.10903813,0.11158755,-2.28,-3.46,False,Weakening,0.11
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-08-24,1236.0,-0.79,0.71,0.69,0.69,44.6,40.18,False,False,False,-0.26,-4.13,0.0510342,0.05329488,-4.24,-0.24,False,Weakening,-0.05
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-08-24,13620.0,0.41,-1.02,0.2,0.62,44.89,48.55,False,False,False,-1.84,-0.72,0.56236721,0.56708193,-0.83,-0.73,False,Weakening,-0.15
ITC,ITC,ITC.NS,True,2026-08-24,269.7,0.11,-1.23,-5.65,0.57,35.96,34.54,False,False,False,-3.46,-4.77,0.01113586,0.01170597,-4.87,-6.52,False,Mean reversion bounce,-0.3
POWERGRID,Power Grid,POWERGRID.NS,True,2026-08-24,271.4,-0.37,1.97,-6.04,0.85,44.61,29.79,False,False,False,-0.93,-3.56,0.01120605,0.01163555,-3.69,-6.91,False,Mean reversion bounce,-0.3
ONGC,ONGC,ONGC.NS,True,2026-08-24,236.55,0.06,-0.81,-0.84,0.56,39.27,41.78,False,False,False,-1.11,-2.22,0.0097671,0.01000942,-2.42,-1.76,False,Weakening,-0.35
ADANIPORTS,Adani Ports,ADANIPORTS.NS,True,2026-08-24,1672.1,-1.64,-1.12,-5.55,0.49,38.51,40.82,False,False,True,-1.2,-5.48,0.06904069,0.07314829,-5.62,-6.42,False,Weakening,-0.4
TRENT,Trent,TRENT.NS,True,2026-08-24,2905.0,-0.65,-1.39,-1.13,0.49,40.31,44.21,False,False,False,-3.09,-4.18,0.1199469,0.12505503,-4.08,-2.04,False,Weakening,-0.41
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-08-24,11504.0,-0.57,-1.52,-1.2,1.26,43.77,48.29,False,False,False,-2.51,-0.28,0.47499797,0.47677835,-0.37,-2.11,False,Weakening,-0.42
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-08-24,729.0,0.28,0.0,-1.43,0.44,39.67,35.56,False,False,False,-0.65,-5.15,0.03010027,0.03174829,-5.19,-2.33,False,Weakening,-0.47
NTPC,NTPC,NTPC.NS,True,2026-08-24,339.5,-0.15,0.74,-3.22,0.62,43.91,39.49,False,False,False,-0.75,-2.6,0.01401789,0.01440561,-2.69,-4.11,False,Weakening,-0.82
COALINDIA,Coal India,COALINDIA.NS,True,2026-08-24,406.9,0.42,-0.38,-3.55,1.08,40.96,36.82,False,False,False,-0.7,-3.58,0.01680082,0.0174528,-3.74,-4.44,False,Weakening,-0.89
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-08-24,1062.5,1.29,-0.94,-4.05,0.79,44.31,44.82,False,False,False,-1.69,-2.98,0.04387042,0.04524316,-3.03,-4.94,False,Weakening,-0.99
SBILIFE,SBI Life,SBILIFE.NS,True,2026-08-24,1761.8,-1.73,-1.6,-5.62,0.63,34.13,37.52,False,False,False,-4.17,-3.22,0.07274439,0.0752518,-3.33,-6.49,False,Weakening,-1.2
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-08-24,2030.0,0.74,-1.22,-6.65,0.48,40.35,41.59,False,False,False,-1.96,-4.41,0.08381831,0.08775756,-4.49,-7.51,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
