symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
SBILIFE,SBI Life,SBILIFE.NS,True,2026-08-05,1879.9,-1.01,-0.79,5.08,0.69,56.32,63.45,True,True,False,1.14,3.78,0.0763422,0.07573142,0.81,1.91,True,Strengthening,4.08
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-08-05,1940.0,-1.22,-2.51,2.74,0.82,51.07,69.09,False,True,True,-0.84,3.15,0.07878284,0.07847292,0.39,-0.36,True,Neutral / watch,3.73
LT,Larsen & Toubro,LT.NS,True,2026-08-05,4057.0,1.68,3.19,4.24,0.91,62.13,52.09,True,True,True,4.59,1.66,0.16475361,0.16647314,-1.03,1.09,False,Neutral / watch,3.52
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-08-05,2760.0,-0.54,0.06,3.53,0.67,57.98,62.42,True,True,True,2.02,2.6,0.11208281,0.11228515,-0.18,0.41,False,Neutral / watch,3.38
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-08-05,192.99,1.07,3.05,2.55,1.04,58.77,47.37,True,True,True,3.1,0.17,0.00783727,0.00806151,-2.78,-0.55,False,Weakening,3.19
CIPLA,Cipla,CIPLA.NS,True,2026-08-05,1458.8,-0.08,-1.05,1.89,0.71,56.46,62.58,True,True,True,1.36,2.72,0.05924145,0.0592542,-0.02,-1.19,False,Weakening,3.06
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-08-05,14190.0,0.16,2.81,-2.39,0.7,60.63,53.14,True,True,False,2.99,4.13,0.57625184,0.56831442,1.4,-3.29,True,Neutral / watch,3.04
ITC,ITC,ITC.NS,True,2026-08-05,286.95,-0.71,0.24,2.24,0.73,53.74,54.15,True,True,False,1.56,0.67,0.01165296,0.01190356,-2.11,-0.84,False,Weakening,2.33
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-08-05,3050.0,0.0,0.84,0.1,0.69,49.0,45.86,False,True,True,-1.47,0.14,0.12385963,0.12708025,-2.53,-2.92,False,Weakening,2.02
NTPC,NTPC,NTPC.NS,True,2026-08-05,349.9,1.82,1.86,0.34,1.66,49.7,39.71,True,False,False,0.93,-1.49,0.01420934,0.0148648,-4.41,-2.68,False,Weakening,1.76
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-08-05,1096.3,0.39,0.02,0.6,0.9,48.76,48.03,True,False,False,0.11,-1.29,0.04452043,0.04642507,-4.1,-2.44,False,Weakening,1.01
ADANIPORTS,Adani Ports,ADANIPORTS.NS,True,2026-08-05,1700.0,-0.39,-1.15,-5.12,1.13,36.13,33.35,False,False,True,-4.34,-5.54,0.06903651,0.07515947,-8.15,-7.98,False,Mean reversion bounce,0.5
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-08-05,1280.0,-0.84,0.32,0.32,2.07,44.95,42.92,False,False,False,-1.07,-1.55,0.05198043,0.05430961,-4.29,-2.7,False,Weakening,0.26
COALINDIA,Coal India,COALINDIA.NS,True,2026-08-05,415.5,-0.5,2.68,-1.86,0.81,41.15,23.54,False,False,False,-0.89,-4.34,0.01687334,0.01816272,-7.1,-4.82,False,Mean reversion bounce,-0.06
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-08-05,545.0,1.69,-2.1,-1.93,1.81,41.94,44.13,False,False,False,-2.06,-4.06,0.02213229,0.02374729,-6.8,-4.88,False,Weakening,-0.18
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-08-05,1253.9,-0.63,1.5,-4.17,0.53,43.87,34.94,False,False,False,-1.04,-3.82,0.05092052,0.05436925,-6.34,-7.06,False,Mean reversion bounce,-0.3
BEL,Bharat Electronics,BEL.NS,True,2026-08-05,390.0,-0.38,0.63,-4.32,1.17,36.82,31.01,False,False,False,-2.92,-4.62,0.01583779,0.01708378,-7.29,-7.2,False,Mean reversion bounce,-0.3
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-08-05,1176.0,0.29,2.95,-12.27,0.65,39.69,25.98,False,False,False,-1.31,-6.37,0.04775702,0.05243174,-8.92,-14.92,False,Mean reversion bounce,-0.3
ONGC,ONGC,ONGC.NS,True,2026-08-05,240.2,-0.74,0.79,-2.75,1.69,40.32,35.84,False,False,False,-2.03,-3.02,0.00975445,0.01039143,-6.13,-5.69,False,Weakening,-0.34
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-08-05,735.0,-0.94,-1.76,-9.29,2.01,35.82,38.49,False,False,False,-4.86,-4.74,0.02984814,0.03217955,-7.25,-12.03,False,Weakening,-0.4
POWERGRID,Power Grid,POWERGRID.NS,True,2026-08-05,281.75,-0.58,-0.39,0.73,0.9,42.96,43.35,False,False,False,-1.2,-1.6,0.01144179,0.01196296,-4.36,-2.3,False,Weakening,-0.46
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-08-05,2085.3,-0.53,-1.53,-2.36,0.54,44.09,47.22,False,False,False,-1.82,-2.43,0.08468344,0.08923686,-5.1,-5.31,False,Weakening,-1.06
TATAMOTORS,Tata Motors,TATAMOTORS.NS,False,,,,,,,,,,,,,,,,,,,,
