symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
EICHERMOT,Eicher Motors,EICHERMOT.NS,True,2026-09-15,7452.5,-1.03,-3.81,-7.06,0.82,30.22,43.13,False,False,True,-4.86,-4.3,0.321821,0.32241468,-0.18,-2.79,False,Weakening,0.24
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-09-15,1362.0,-1.54,-2.75,-6.87,1.21,28.92,36.07,False,False,True,-4.75,-6.67,0.05912018,0.06057459,-2.4,-3.91,False,Weakening,0.02
HEROMOTOCO,Hero MotoCorp,HEROMOTOCO.NS,True,2026-09-15,5166.0,-1.06,-3.14,-10.09,1.24,36.38,42.38,False,False,False,-5.09,-3.68,0.22315915,0.22163809,0.69,-6.09,True,Neutral / watch,0.0
RELIANCE,Reliance Industries,RELIANCE.NS,True,2026-09-15,1235.3,-1.77,-4.6,-6.56,1.29,32.24,46.62,False,False,False,-4.48,-4.86,0.05374368,0.05387486,-0.24,-0.04,False,Weakening,-0.01
SHRIRAMFIN,Shriram Finance,SHRIRAMFIN.NS,True,2026-09-15,979.8,-4.74,-4.78,-11.6,1.58,28.71,36.86,False,False,False,-8.42,-8.35,0.04396083,0.04435469,-0.89,-4.53,False,Weakening,-0.11
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-09-15,10697.0,-2.75,-2.83,-6.97,1.31,27.23,31.53,False,False,False,-5.48,-7.98,0.47012364,0.48257044,-2.58,-1.41,False,Weakening,-0.28
CIPLA,Cipla,CIPLA.NS,True,2026-09-15,1351.0,-1.1,-2.38,-5.6,1.42,31.8,37.41,False,False,False,-3.57,-5.32,0.05838081,0.05924376,-1.46,-1.9,False,Weakening,-0.38
TRENT,Trent,TRENT.NS,True,2026-09-15,2730.0,-2.58,-2.28,-7.21,0.81,29.2,33.68,False,False,False,-4.55,-6.43,0.11977041,0.12139306,-1.34,-2.0,False,Weakening,-0.4
INFY,Infosys,INFY.NS,True,2026-09-15,1077.0,3.79,-0.46,-3.41,1.76,44.17,39.09,False,False,False,-2.55,-3.29,0.04434975,0.04609423,-3.78,-7.58,False,Weakening,-0.4
HCLTECH,HCL Technologies,HCLTECH.NS,True,2026-09-15,1253.7,3.95,-1.82,-3.41,2.0,44.87,43.67,False,False,False,-2.63,-2.45,0.05154692,0.05307096,-2.87,-7.65,False,Weakening,-0.4
SBILIFE,SBI Life,SBILIFE.NS,True,2026-09-15,1654.1,-1.82,-2.51,-6.97,1.3,30.34,34.14,False,False,False,-4.67,-8.19,0.07200157,0.07481325,-3.76,-2.26,False,Weakening,-0.45
ITC,ITC,ITC.NS,True,2026-09-15,258.0,-0.71,-2.09,-4.44,0.88,33.92,39.34,False,False,False,-2.54,-6.08,0.0111056,0.01142144,-2.77,-2.73,False,Weakening,-0.55
SBIN,State Bank of India,SBIN.NS,True,2026-09-15,968.0,-2.78,-3.97,-8.07,1.33,28.37,37.13,False,False,False,-5.62,-6.59,0.04255474,0.04299324,-1.02,-2.89,False,Weakening,-0.58
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-09-15,1938.1,0.58,-2.12,-4.76,1.37,35.5,39.83,False,False,False,-2.24,-5.84,0.08235711,0.08566411,-3.86,-3.38,False,Weakening,-0.68
JIOFIN,Jio Financial Services,JIOFIN.NS,True,2026-09-15,225.6,-1.87,-3.24,-8.22,1.16,29.15,37.03,False,False,False,-4.8,-6.92,0.00982558,0.01005455,-2.28,-3.87,False,Weakening,-0.77
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-09-15,1830.4,-0.04,-0.74,-5.37,0.74,40.67,40.84,False,False,False,-2.27,-4.27,0.07825849,0.07931576,-1.33,-4.28,False,Weakening,-0.86
TATACONSUM,Tata Consumer,TATACONSUM.NS,True,2026-09-15,986.1,-0.49,-2.76,-7.11,1.42,27.96,35.02,False,False,False,-3.95,-7.41,0.04235387,0.04430922,-4.41,-4.4,False,Weakening,-0.88
ASIANPAINT,Asian Paints,ASIANPAINT.NS,True,2026-09-15,2402.8,-2.82,-3.18,-8.58,0.97,22.64,27.42,False,False,False,-6.11,-9.29,0.10567097,0.11015155,-4.07,-4.51,False,Weakening,-0.9
WIPRO,Wipro,WIPRO.NS,True,2026-09-15,170.0,1.55,-0.87,-4.53,1.31,39.01,35.82,False,False,False,-3.28,-4.79,0.00715443,0.00739967,-3.31,-5.26,False,Weakening,-1.05
M&M,Mahindra & Mahindra,M&M.NS,True,2026-09-15,3029.5,-2.49,-4.13,-11.46,1.27,24.28,33.94,False,False,False,-6.87,-7.43,0.13278856,0.1356835,-2.13,-5.62,False,Weakening,-1.12
MARUTI,Maruti Suzuki,MARUTI.NS,True,2026-09-15,12231.0,-1.36,-3.24,-10.66,0.76,20.93,27.33,False,False,False,-6.36,-9.57,0.52995756,0.56348603,-5.95,-6.66,False,Weakening,-1.2
TATAMOTORS,Tata Motors,TATAMOTORS.NS,True,2025-10-23,405.85,1.0,2.28,-40.57,0.74,16.45,13.55,False,False,,-28.96,-37.0,0.01567509,0.02599787,-39.71,-43.75,False,Weakening,-1.2
