symbol,name,ticker,downloaded,last_date,last,return_1d_pct,return_5d_pct,return_20d_pct,volume_ratio_20d,rsi_14,rsi_5d_ago,above_sma_20,above_sma_50,above_sma_200,distance_sma_20_pct,distance_sma_50_pct,rs_ratio,rs_ratio_sma_50,rs_distance_sma_50_pct,rs_return_20d_pct,rs_above_50dma,rotation_signal,rotation_score
ADANIPORTS,Adani Ports,ADANIPORTS.NS,True,2026-09-18,1824.0,4.93,3.37,7.29,1.61,64.29,58.64,True,True,True,6.38,5.53,0.07812768,0.07188103,8.69,11.85,True,Strengthening with volume,6.5
APOLLOHOSP,Apollo Hospitals,APOLLOHOSP.NS,True,2026-09-18,8944.5,2.01,1.23,2.89,1.3,56.97,51.55,True,True,True,1.66,1.26,0.38312117,0.36677845,4.46,5.43,True,Strengthening,5.59
ETERNAL,Eternal,ETERNAL.NS,True,2026-09-18,326.85,1.4,1.04,-0.35,0.52,59.7,57.51,True,True,True,0.79,4.54,0.01400002,0.01293227,8.26,5.34,True,Strengthening,5.57
DRREDDY,Dr Reddy's Labs,DRREDDY.NS,True,2026-09-18,1185.0,0.85,1.67,0.88,2.16,55.41,47.68,True,True,False,1.86,0.76,0.05075729,0.04898108,3.63,4.46,True,Strengthening with volume,5.39
KOTAKBANK,Kotak Mahindra Bank,KOTAKBANK.NS,True,2026-09-18,412.5,-0.96,-1.55,2.41,1.15,51.26,59.84,False,True,True,-1.14,3.01,0.01766868,0.01656536,6.66,9.02,True,Strengthening,5.0
HDFCLIFE,HDFC Life,HDFCLIFE.NS,True,2026-09-18,550.95,-1.09,3.95,-0.69,1.44,55.22,44.13,True,True,False,2.34,1.05,0.02359893,0.02269064,4.0,5.95,True,Strengthening,4.89
AXISBANK,Axis Bank,AXISBANK.NS,True,2026-09-18,1257.0,1.37,0.88,0.9,1.23,52.13,47.12,True,True,False,0.37,0.38,0.05384128,0.05210533,3.33,4.97,True,Strengthening,4.69
POWERGRID,Power Grid,POWERGRID.NS,True,2026-09-18,270.3,2.48,0.45,-0.77,1.98,52.92,48.82,True,False,False,1.37,-1.27,0.0115778,0.01139025,1.65,5.8,True,Neutral / watch,4.66
ADANIENT,Adani Enterprises,ADANIENT.NS,True,2026-09-18,3020.0,3.31,-1.31,0.77,0.73,51.8,54.39,True,False,True,0.65,-0.47,0.12935613,0.12614689,2.54,4.16,True,Neutral / watch,4.33
BHARTIARTL,Bharti Airtel,BHARTIARTL.NS,True,2026-09-18,1893.3,3.12,3.4,-2.71,2.41,54.16,40.78,True,False,False,1.75,-0.8,0.08109601,0.07936006,2.19,1.59,True,Neutral / watch,3.82
CIPLA,Cipla,CIPLA.NS,True,2026-09-18,1394.5,1.32,2.09,-2.63,1.48,48.85,35.22,True,False,True,0.11,-2.02,0.05973084,0.05919662,0.9,1.14,True,Neutral / watch,3.73
HDFCBANK,HDFC Bank,HDFCBANK.NS,True,2026-09-18,731.0,2.52,3.21,0.56,1.28,55.98,43.93,True,False,False,2.61,-0.64,0.03131104,0.03071526,1.94,4.71,True,Neutral / watch,3.64
TATASTEEL,Tata Steel,TATASTEEL.NS,True,2026-09-18,185.54,-0.93,1.39,1.39,0.91,49.64,43.78,True,False,False,0.01,-0.33,0.00794726,0.00773659,2.72,4.0,True,Neutral / watch,3.5
BAJFINANCE,Bajaj Finance,BAJFINANCE.NS,True,2026-09-18,1040.3,2.49,0.56,-5.0,1.56,46.26,38.12,False,False,True,-1.04,-2.53,0.04455933,0.04427181,0.65,-0.67,True,Neutral / watch,3.47
JSWSTEEL,JSW Steel,JSWSTEEL.NS,True,2026-09-18,1275.6,1.77,0.84,-1.4,1.45,47.57,40.61,False,False,True,-1.77,-0.47,0.05463797,0.05317962,2.74,2.32,True,Neutral / watch,3.26
TECHM,Tech Mahindra,TECHM.NS,True,2026-09-18,1537.1,-1.53,-0.25,-2.96,1.53,42.15,41.47,False,False,True,-2.52,-3.29,0.06583884,0.0657643,0.11,-0.28,True,Neutral / watch,2.74
SBILIFE,SBI Life,SBILIFE.NS,True,2026-09-18,1731.0,-2.03,2.75,-3.45,1.0,48.04,34.54,True,False,False,0.23,-3.62,0.07414419,0.07481363,-0.89,0.27,False,Mean reversion bounce,2.45
SUNPHARMA,Sun Pharma,SUNPHARMA.NS,True,2026-09-18,1837.3,-1.61,-0.15,-3.42,1.86,37.41,33.96,False,False,True,-2.8,-4.42,0.07869736,0.07994155,-1.56,-0.27,False,Mean reversion bounce,2.45
HINDALCO,Hindalco,HINDALCO.NS,True,2026-09-18,986.5,0.61,0.51,-4.59,2.47,44.16,39.08,False,False,True,-2.34,-1.61,0.04225491,0.04160405,1.56,-2.07,True,Neutral / watch,2.39
COALINDIA,Coal India,COALINDIA.NS,True,2026-09-18,409.9,-1.94,-3.87,1.16,0.71,43.21,60.8,False,False,False,-1.18,-1.54,0.01755731,0.01729461,1.52,5.69,True,Neutral / watch,2.34
TITAN,Titan,TITAN.NS,True,2026-09-18,4798.5,-0.88,-4.21,-5.65,2.05,34.1,51.15,False,False,True,-4.33,-2.66,0.2055349,0.20401253,0.75,-2.35,True,Neutral / watch,2.33
GRASIM,Grasim,GRASIM.NS,True,2026-09-18,3209.2,1.14,-2.22,-2.99,0.66,44.1,50.53,False,False,True,-2.1,-0.59,0.13746017,0.13396699,2.61,1.22,True,Neutral / watch,2.24
BAJAJ-AUTO,Bajaj Auto,BAJAJ-AUTO.NS,True,2026-09-18,11414.0,-0.75,-2.26,-2.44,1.29,42.14,48.91,False,False,True,-3.3,-0.63,0.48889765,0.47447522,3.04,1.09,True,Neutral / watch,2.22
NESTLEIND,Nestle India,NESTLEIND.NS,True,2026-09-18,1372.4,0.13,-0.79,-7.09,2.51,35.41,32.91,False,False,True,-3.1,-5.64,0.05878422,0.06049324,-2.83,-3.38,False,Mean reversion bounce,1.82
HCLTECH,HCL Technologies,HCLTECH.NS,True,2026-09-18,1249.3,-0.72,3.58,-4.08,1.23,44.16,32.83,False,False,False,-2.26,-3.24,0.05351146,0.0534565,0.1,-2.74,True,Mean reversion bounce,1.55
ULTRACEMCO,UltraTech Cement,ULTRACEMCO.NS,True,2026-09-18,11014.0,2.32,0.13,-4.81,1.7,42.07,34.01,False,False,False,-1.76,-4.91,0.47176438,0.48187128,-2.1,-0.79,False,Mean reversion bounce,1.54
HINDUNILVR,Hindustan Unilever,HINDUNILVR.NS,True,2026-09-18,1932.0,-0.53,0.26,-4.12,1.57,36.86,32.17,False,False,False,-1.99,-5.59,0.08275366,0.08527662,-2.96,-1.39,False,Mean reversion bounce,1.42
ONGC,ONGC,ONGC.NS,True,2026-09-18,232.8,0.16,0.13,-1.52,0.97,43.68,41.5,False,False,False,-0.67,-2.71,0.00997156,0.00994905,0.23,0.88,True,Neutral / watch,1.38
TRENT,Trent,TRENT.NS,True,2026-09-18,2824.0,1.25,0.77,-3.42,1.44,45.39,36.38,False,False,True,-0.46,-2.98,0.12096083,0.12100908,-0.04,-1.37,False,Weakening,1.33
