symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
ELGIEQUIP,Elgi Equipments Ltd.,ELGIEQUIP.NS,2026-09-04,642.1,,645.4,627.5,616.75,4.11,645.4,408.25,-0.51,True,True,691942,,Nifty Indices constituents + Yahoo history
RBLBANK,RBL Bank Ltd.,RBLBANK.NS,2026-09-04,414.35,,417.05,406.7,408.1,1.53,417.05,261.6,-0.65,True,True,7855103,,Nifty Indices constituents + Yahoo history
WELSPUNLIV,Welspun Living Ltd.,WELSPUNLIV.NS,2026-09-04,208.51,,209.93,199.9,200.61,3.94,209.93,107.1,-0.68,True,True,7467181,,Nifty Indices constituents + Yahoo history
SOLARINDS,Solar Industries India Ltd.,SOLARINDS.NS,2026-09-04,21445.0,,21695.0,21345.0,21500.0,-0.26,21695.0,11646.0,-1.15,True,True,127496,,Nifty Indices constituents + Yahoo history
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,2026-09-04,11398.0,,11539.0,11097.0,11220.0,1.59,11539.0,6324.0,-1.22,True,True,28594,,Nifty Indices constituents + Yahoo history
PTCIL,PTC Industries Ltd.,PTCIL.NS,2026-09-04,23830.0,,24125.0,23410.0,23820.0,0.04,24125.0,13400.0,-1.22,True,True,65344,,Nifty Indices constituents + Yahoo history
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,2026-09-04,684.9,,694.8,672.55,672.45,1.85,694.8,356.1,-1.42,True,True,10188245,,Nifty Indices constituents + Yahoo history
CGCL,Capri Global Capital Ltd.,CGCL.NS,2026-09-04,279.9,,284.8,271.5,271.7,3.02,284.8,151.1,-1.72,True,True,7593813,,Nifty Indices constituents + Yahoo history
NIACL,The New India Assurance Company Ltd.,NIACL.NS,2026-09-04,229.91,,234.39,196.49,195.33,17.7,234.39,116.97,-1.91,True,True,66918077,,Nifty Indices constituents + Yahoo history
REDINGTON,Redington Ltd.,REDINGTON.NS,2026-09-04,371.3,,378.8,367.2,372.45,-0.31,378.8,191.31,-1.98,True,True,3554723,,Nifty Indices constituents + Yahoo history
SAILIFE,Sai Life Sciences Ltd.,SAILIFE.NS,2026-09-04,1584.3,,1622.0,1561.9,1587.0,-0.17,1622.0,783.85,-2.32,True,True,561938,,Nifty Indices constituents + Yahoo history
USHAMART,Usha Martin Ltd.,USHAMART.NS,2026-09-04,514.15,,529.3,511.1,515.65,-0.29,529.3,374.0,-2.86,True,True,1631567,,Nifty Indices constituents + Yahoo history
ACMESOLAR,ACME Solar Holdings Ltd.,ACMESOLAR.NS,2026-09-04,418.0,,430.5,399.55,401.9,4.01,430.5,195.9,-2.9,True,True,6203620,,Nifty Indices constituents + Yahoo history
