symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
TVSMOTOR,TVS Motor Company Ltd.,TVSMOTOR.NS,2026-08-10,4464.7,,4474.9,4411.1,4440.9,0.54,4474.9,2955.5,-0.23,True,True,561659,,Nifty Indices constituents + Yahoo history
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,2026-08-10,581.6,,583.7,566.1,569.7,2.09,583.7,356.1,-0.36,True,True,3236483,,Nifty Indices constituents + Yahoo history
GLAND,Gland Pharma Ltd.,GLAND.NS,2026-08-10,2673.3,,2685.0,2610.1,2601.0,2.78,2685.0,1573.6,-0.44,True,True,422610,,Nifty Indices constituents + Yahoo history
PAYTM,One 97 Communications Ltd.,PAYTM.NS,2026-08-10,1584.9,,1594.7,1445.0,1441.6,9.94,1594.7,930.6,-0.61,True,True,17758885,,Nifty Indices constituents + Yahoo history
M&MFIN,Mahindra & Mahindra Financial Services Ltd.,M&MFIN.NS,2026-08-10,412.15,,415.0,395.0,408.45,0.91,415.0,251.05,-0.69,True,True,3079562,,Nifty Indices constituents + Yahoo history
GRASIM,Grasim Industries Ltd.,GRASIM.NS,2026-08-10,3381.0,,3411.1,3290.2,3323.0,1.75,3411.1,2502.5,-0.88,True,True,2361747,,Nifty Indices constituents + Yahoo history
SYRMA,Syrma SGS Technology Ltd.,SYRMA.NS,2026-08-10,1508.5,,1522.0,1427.5,1424.7,5.88,1522.0,634.5,-0.89,True,True,3392238,,Nifty Indices constituents + Yahoo history
MEDANTA,Global Health Ltd.,MEDANTA.NS,2026-08-10,1476.1,,1491.0,1457.3,1455.6,1.41,1491.0,956.0,-1.0,True,True,259136,,Nifty Indices constituents + Yahoo history
BELRISE,Belrise Industries Ltd.,BELRISE.NS,2026-08-10,253.11,,256.11,249.46,248.21,1.97,256.11,132.5,-1.17,True,True,5646928,,Nifty Indices constituents + Yahoo history
LALPATHLAB,Dr. Lal Path Labs Ltd.,LALPATHLAB.NS,2026-08-10,1950.3,,1973.5,1934.0,1931.6,0.97,1973.5,1272.6,-1.18,True,True,251707,,Nifty Indices constituents + Yahoo history
TATATECH,Tata Technologies Ltd.,TATATECH.NS,2026-08-10,877.5,,888.05,852.2,872.8,0.54,888.05,507.4,-1.19,True,True,3967432,,Nifty Indices constituents + Yahoo history
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-08-10,1847.7,,1870.8,1843.1,1844.3,0.18,1870.8,810.05,-1.23,True,True,1195921,,Nifty Indices constituents + Yahoo history
JINDALSAW,Jindal Saw Ltd.,JINDALSAW.NS,2026-08-10,276.5,,280.0,271.0,271.4,1.88,280.0,153.0,-1.25,True,True,1985828,,Nifty Indices constituents + Yahoo history
TITAN,Titan Company Ltd.,TITAN.NS,2026-08-10,5056.4,,5122.2,4886.2,4941.0,2.34,5122.2,3303.1,-1.28,True,True,3148507,,Nifty Indices constituents + Yahoo history
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,2026-08-10,1647.1,,1671.9,1635.2,1658.0,-0.66,1671.9,1016.1,-1.48,True,True,1003532,,Nifty Indices constituents + Yahoo history
ASTERDM,Aster DM Quality Care Ltd.,ASTERDM.NS,2026-08-10,878.0,,891.3,868.0,869.7,0.95,891.3,519.1,-1.49,True,True,858324,,Nifty Indices constituents + Yahoo history
RKFORGE,Ramkrishna Forgings Ltd.,RKFORGE.NS,2026-08-10,751.8,,763.5,728.45,726.55,3.48,763.5,460.15,-1.53,True,True,2602870,,Nifty Indices constituents + Yahoo history
PNBHOUSING,PNB Housing Finance Ltd.,PNBHOUSING.NS,2026-08-10,1155.7,,1174.8,1137.6,1143.0,1.11,1174.8,729.6,-1.63,True,True,1049220,,Nifty Indices constituents + Yahoo history
EXIDEIND,Exide Industries Ltd.,EXIDEIND.NS,2026-08-10,485.15,,493.3,482.95,490.0,-0.99,493.3,287.0,-1.65,True,True,2573909,,Nifty Indices constituents + Yahoo history
PPLPHARMA,Piramal Pharma Ltd.,PPLPHARMA.NS,2026-08-10,214.72,,218.5,209.55,209.55,2.47,218.5,132.3,-1.73,True,True,7225844,,Nifty Indices constituents + Yahoo history
MINDACORP,Minda Corporation Ltd.,MINDACORP.NS,2026-08-10,737.3,,750.8,717.05,721.65,2.17,750.8,445.05,-1.8,True,True,613724,,Nifty Indices constituents + Yahoo history
MOTHERSON,Samvardhana Motherson International Ltd.,MOTHERSON.NS,2026-08-10,167.98,,172.0,167.26,168.5,-0.31,172.0,89.7,-2.34,True,True,25537783,,Nifty Indices constituents + Yahoo history
SAILIFE,Sai Life Sciences Ltd.,SAILIFE.NS,2026-08-10,1436.0,,1473.5,1370.0,1365.2,5.19,1473.5,783.85,-2.54,True,True,2244612,,Nifty Indices constituents + Yahoo history
SONACOMS,Sona BLW Precision Forgings Ltd.,SONACOMS.NS,2026-08-10,813.95,,836.9,807.6,818.05,-0.5,836.9,402.3,-2.74,True,True,2153353,,Nifty Indices constituents + Yahoo history
EMCURE,Emcure Pharmaceuticals Ltd.,EMCURE.NS,2026-08-10,1988.5,,2048.0,1967.0,1978.4,0.51,2048.0,1260.0,-2.91,True,True,184627,,Nifty Indices constituents + Yahoo history
LLOYDSME,Lloyds Metals And Energy Ltd.,LLOYDSME.NS,2026-08-10,2053.3,,2125.0,2034.1,2101.2,-2.28,2125.0,1042.9,-3.37,True,False,682576,,Nifty Indices constituents + Yahoo history
ATHERENERG,Ather Energy Ltd.,ATHERENERG.NS,2026-08-10,1463.5,,1520.0,1460.0,1481.5,-1.21,1520.0,398.2,-3.72,True,False,3306094,,Nifty Indices constituents + Yahoo history
VIJAYA,Vijaya Diagnostic Centre Ltd.,VIJAYA.NS,2026-08-10,1383.0,,1440.0,1352.4,1351.1,2.36,1440.0,848.0,-3.96,True,False,472753,,Nifty Indices constituents + Yahoo history
BHARATFORG,Bharat Forge Ltd.,BHARATFORG.NS,2026-08-10,2091.9,,2295.0,2077.2,2265.2,-7.65,2295.0,1100.5,-8.85,True,False,2848771,,Nifty Indices constituents + Yahoo history
RBLBANK,RBL Bank Ltd.,RBLBANK.NS,2026-08-10,390.3,,392.0,386.7,389.8,0.13,392.7,243.25,-0.61,False,True,1517142,,Nifty Indices constituents + Yahoo history
RADICO,Radico Khaitan Ltd,RADICO.NS,2026-08-10,4556.6,,4582.0,4470.1,4499.0,1.28,4590.3,2500.0,-0.73,False,True,323700,,Nifty Indices constituents + Yahoo history
PIDILITIND,Pidilite Industries Ltd.,PIDILITIND.NS,2026-08-10,1674.0,,1685.4,1652.8,1660.0,0.84,1686.4,1259.0,-0.74,False,True,692578,,Nifty Indices constituents + Yahoo history
HAL,Hindustan Aeronautics Ltd.,HAL.NS,2026-08-10,4938.7,,4960.0,4895.4,4910.0,0.58,4978.0,3479.1,-0.79,False,True,458906,,Nifty Indices constituents + Yahoo history
WELCORP,Welspun Corp Ltd.,WELCORP.NS,2026-08-10,1848.9,,1860.0,1815.2,1839.8,0.49,1865.0,710.0,-0.86,False,True,368261,,Nifty Indices constituents + Yahoo history
KEI,KEI Industries Ltd.,KEI.NS,2026-08-10,5642.4,,5672.2,5566.2,5600.0,0.76,5708.0,3712.2,-1.15,False,True,304974,,Nifty Indices constituents + Yahoo history
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,2026-08-10,11712.0,,11786.0,11615.0,11662.0,0.43,11856.0,8132.5,-1.21,False,True,160034,,Nifty Indices constituents + Yahoo history
UNITDSPR,United Spirits Ltd.,UNITDSPR.NS,2026-08-10,1529.0,,1533.7,1503.0,1512.4,1.1,1548.0,1210.8,-1.23,False,True,338654,,Nifty Indices constituents + Yahoo history
OFSS,Oracle Financial Services Software Ltd.,OFSS.NS,2026-08-10,11806.0,,11912.0,11653.0,11805.0,0.01,11979.0,6234.5,-1.44,False,True,95730,,Nifty Indices constituents + Yahoo history
BOSCHLTD,Bosch Ltd.,BOSCHLTD.NS,2026-08-10,43000.0,,43400.0,42620.0,42950.0,0.12,43650.0,28610.0,-1.49,False,True,30628,,Nifty Indices constituents + Yahoo history
NESTLEIND,Nestle India Ltd.,NESTLEIND.NS,2026-08-10,1528.0,,1547.5,1526.3,1540.0,-0.78,1553.0,1084.7,-1.61,False,True,970104,,Nifty Indices constituents + Yahoo history
SHRIRAMFIN,Shriram Finance Ltd.,SHRIRAMFIN.NS,2026-08-10,1134.6,,1139.2,1106.1,1115.0,1.76,1153.7,566.5,-1.66,False,True,2941380,,Nifty Indices constituents + Yahoo history
REDINGTON,Redington Ltd.,REDINGTON.NS,2026-08-10,354.0,,357.8,348.3,354.85,-0.24,360.55,191.31,-1.82,False,True,1636438,,Nifty Indices constituents + Yahoo history
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP.NS,2026-08-10,8885.0,,8971.0,8880.0,8945.0,-0.67,9050.0,6696.5,-1.82,False,True,339847,,Nifty Indices constituents + Yahoo history
USHAMART,Usha Martin Ltd.,USHAMART.NS,2026-08-10,517.25,,524.4,516.1,515.05,0.43,527.5,333.6,-1.94,False,True,314378,,Nifty Indices constituents + Yahoo history
ANTHEM,Anthem Biosciences Ltd.,ANTHEM.NS,2026-08-10,856.1,,865.9,843.05,841.0,1.8,873.5,579.15,-1.99,False,True,977074,,Nifty Indices constituents + Yahoo history
CHOICEIN,Choice International Ltd.,CHOICEIN.NS,2026-08-10,842.7,,850.0,837.55,841.15,0.18,860.5,568.7,-2.07,False,True,373288,,Nifty Indices constituents + Yahoo history
BALRAMCHIN,Balrampur Chini Mills Ltd.,BALRAMCHIN.NS,2026-08-10,651.5,,653.0,634.55,633.45,2.85,665.5,393.55,-2.1,False,True,652357,,Nifty Indices constituents + Yahoo history
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN.NS,2026-08-10,1910.5,,1915.7,1862.0,1866.2,2.37,1952.5,1299.4,-2.15,False,True,1052034,,Nifty Indices constituents + Yahoo history
HEG,H.E.G. Ltd.,HEG.NS,2026-08-10,682.5,,690.05,668.0,674.0,1.26,698.0,459.8,-2.22,False,True,763024,,Nifty Indices constituents + Yahoo history
RRKABEL,R R Kabel Ltd.,RRKABEL.NS,2026-08-10,2751.8,,2795.0,2727.0,2759.5,-0.28,2815.0,1165.0,-2.25,False,True,175009,,Nifty Indices constituents + Yahoo history
ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI.NS,2026-08-10,2126.7,,2141.5,2090.0,2101.5,1.2,2176.2,1295.15,-2.27,False,True,197581,,Nifty Indices constituents + Yahoo history
CPPLUS,Aditya Infotech Ltd.,CPPLUS.NS,2026-08-10,3777.4,,3820.0,3725.2,3708.7,1.85,3866.0,1045.55,-2.29,False,True,157423,,Nifty Indices constituents + Yahoo history
HONASA,Honasa Consumer Ltd.,HONASA.NS,2026-08-10,480.1,,486.8,473.35,477.6,0.52,491.35,248.4,-2.29,False,True,658559,,Nifty Indices constituents + Yahoo history
SOLARINDS,Solar Industries India Ltd.,SOLARINDS.NS,2026-08-10,18715.0,,18792.0,18469.0,18650.0,0.35,19187.0,11646.0,-2.46,False,True,32904,,Nifty Indices constituents + Yahoo history
PTCIL,PTC Industries Ltd.,PTCIL.NS,2026-08-10,19351.0,,19498.0,18944.0,19076.0,1.44,19851.0,13251.0,-2.52,False,True,14871,,Nifty Indices constituents + Yahoo history
JSWSTEEL,JSW Steel Ltd.,JSWSTEEL.NS,2026-08-10,1301.3,,1312.0,1295.0,1299.5,0.14,1335.0,1022.3,-2.52,False,True,1147375,,Nifty Indices constituents + Yahoo history
CAPLIPOINT,Caplin Point Laboratories Ltd.,CAPLIPOINT.NS,2026-08-10,2627.4,,2664.0,2555.0,2574.1,2.07,2699.0,1500.3,-2.65,False,True,112836,,Nifty Indices constituents + Yahoo history
EICHERMOT,Eicher Motors Ltd.,EICHERMOT.NS,2026-08-10,8011.5,,8024.0,7938.0,8020.0,-0.11,8230.0,5643.0,-2.65,False,True,292402,,Nifty Indices constituents + Yahoo history
AJANTPHARM,Ajanta Pharmaceuticals Ltd.,AJANTPHARM.NS,2026-08-10,3495.0,,3529.9,3468.1,3489.2,0.17,3598.8,2329.9,-2.88,False,True,33827,,Nifty Indices constituents + Yahoo history
ABB,ABB India Ltd.,ABB.NS,2026-08-10,7674.5,,7723.5,7535.0,7600.0,0.98,7924.5,4637.5,-3.15,False,False,165163,,Nifty Indices constituents + Yahoo history
SIEMENS,Siemens Ltd.,SIEMENS.NS,2026-08-10,3938.6,,3992.6,3908.7,3940.1,-0.04,4073.8,2826.0,-3.32,False,False,211780,,Nifty Indices constituents + Yahoo history
AUBANK,AU Small Finance Bank Ltd.,AUBANK.NS,2026-08-10,1067.6,,1071.9,1061.0,1067.0,0.06,1105.9,682.15,-3.46,False,False,462673,,Nifty Indices constituents + Yahoo history
THELEELA,Leela Palaces Hotels & Resorts Ltd.,THELEELA.NS,2026-08-10,508.65,,524.5,508.35,518.0,-1.81,527.0,384.5,-3.48,False,False,221535,,Nifty Indices constituents + Yahoo history
ICICIBANK,ICICI Bank Ltd.,ICICIBANK.NS,2026-08-10,1427.6,,1441.9,1415.5,1421.0,0.46,1480.0,1187.6,-3.54,False,False,11065774,,Nifty Indices constituents + Yahoo history
AARTIIND,Aarti Industries Ltd.,AARTIIND.NS,2026-08-10,504.5,,504.95,496.05,502.1,0.48,523.1,338.05,-3.56,False,False,473832,,Nifty Indices constituents + Yahoo history
