symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,2026-09-08,11529.0,,11542.0,11297.0,11398.0,1.15,11542.0,6324.0,-0.11,True,True,12529,,Nifty Indices constituents + Yahoo history
RBLBANK,RBL Bank Ltd.,RBLBANK.NS,2026-09-08,418.15,,418.75,413.0,414.35,0.92,418.75,261.6,-0.14,True,True,1179756,,Nifty Indices constituents + Yahoo history
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,2026-09-08,9506.0,,9544.5,9253.0,9315.0,2.05,9544.5,5636.5,-0.4,True,True,655638,,Nifty Indices constituents + Yahoo history
SOLARINDS,Solar Industries India Ltd.,SOLARINDS.NS,2026-09-08,22370.0,,22485.0,21925.0,21950.0,1.91,22485.0,11646.0,-0.51,True,True,165831,,Nifty Indices constituents + Yahoo history
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,2026-09-08,692.05,,695.6,682.85,684.9,1.04,695.6,356.1,-0.51,True,True,2611942,,Nifty Indices constituents + Yahoo history
SAILIFE,Sai Life Sciences Ltd.,SAILIFE.NS,2026-09-08,1643.2,,1657.2,1574.0,1584.3,3.72,1657.2,783.85,-0.84,True,True,1056337,,Nifty Indices constituents + Yahoo history
NEULANDLAB,Neuland Laboratories Ltd.,NEULANDLAB.NS,2026-09-08,23725.0,,23940.0,23010.0,22660.0,4.7,23940.0,11500.0,-0.9,True,True,57544,,Nifty Indices constituents + Yahoo history
ELGIEQUIP,Elgi Equipments Ltd.,ELGIEQUIP.NS,2026-09-08,638.85,,645.5,635.1,642.1,-0.51,645.5,408.25,-1.03,True,True,203471,,Nifty Indices constituents + Yahoo history
SYRMA,Syrma SGS Technology Ltd.,SYRMA.NS,2026-09-08,1640.4,,1660.0,1592.2,1457.3,12.56,1660.0,634.5,-1.18,True,True,2501625,,Nifty Indices constituents + Yahoo history
JYOTICNC,Jyoti CNC Automation Ltd.,JYOTICNC.NS,2026-09-08,1044.0,,1058.85,1012.45,1003.9,3.99,1058.85,580.1,-1.4,True,True,1024619,,Nifty Indices constituents + Yahoo history
PPLPHARMA,Piramal Pharma Ltd.,PPLPHARMA.NS,2026-09-08,225.87,,231.93,220.37,214.22,5.44,231.93,132.3,-2.61,True,True,19189721,,Nifty Indices constituents + Yahoo history
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-09-08,1937.0,,1948.9,1862.7,1840.0,5.27,1949.0,823.1,-0.62,False,True,1514804,,Nifty Indices constituents + Yahoo history
NAVINFLUOR,Navin Fluorine International Ltd.,NAVINFLUOR.NS,2026-09-08,8700.0,,8754.0,8505.5,8603.5,1.12,8775.5,4498.5,-0.86,False,True,74355,,Nifty Indices constituents + Yahoo history
ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI.NS,2026-09-08,2220.3,,2235.0,2202.9,2215.9,0.2,2242.0,1353.85,-0.97,False,True,61551,,Nifty Indices constituents + Yahoo history
PTCIL,PTC Industries Ltd.,PTCIL.NS,2026-09-08,23810.0,,24085.0,23625.0,23830.0,-0.08,24125.0,13460.0,-1.31,False,True,18135,,Nifty Indices constituents + Yahoo history
DATAPATTNS,Data Patterns (India) Ltd.,DATAPATTNS.NS,2026-09-08,4933.6,,4950.0,4617.1,4585.0,7.6,5000.0,2131.0,-1.33,False,True,2392444,,Nifty Indices constituents + Yahoo history
IDEA,Vodafone Idea Ltd.,IDEA.NS,2026-09-08,15.43,,15.58,15.31,15.6,-1.09,15.68,7.16,-1.59,False,True,272676392,,Nifty Indices constituents + Yahoo history
IPCALAB,Ipca Laboratories Ltd.,IPCALAB.NS,2026-09-08,1967.1,,1996.9,1959.9,1959.1,0.41,2001.5,1251.6,-1.72,False,True,65822,,Nifty Indices constituents + Yahoo history
HAL,Hindustan Aeronautics Ltd.,HAL.NS,2026-09-08,5050.1,,5072.0,4903.7,4856.0,4.0,5149.9,3479.1,-1.94,False,True,2042161,,Nifty Indices constituents + Yahoo history
PIRAMALFIN,Piramal Finance Ltd.,PIRAMALFIN.NS,2026-09-08,2278.6,,2300.0,2236.6,2225.0,2.41,2324.0,1260.0,-1.95,False,True,221713,,Nifty Indices constituents + Yahoo history
IDFCFIRSTB,IDFC First Bank Ltd.,IDFCFIRSTB.NS,2026-09-08,86.95,,87.1,86.02,86.44,0.59,88.76,58.08,-2.04,False,True,7484488,,Nifty Indices constituents + Yahoo history
ANTHEM,Anthem Biosciences Ltd.,ANTHEM.NS,2026-09-08,951.7,,959.8,920.0,934.05,1.89,973.5,579.15,-2.24,False,True,588997,,Nifty Indices constituents + Yahoo history
CHENNPETRO,Chennai Petroleum Corporation Ltd.,CHENNPETRO.NS,2026-09-08,1455.8,,1475.0,1415.1,1430.2,1.79,1489.7,698.05,-2.28,False,True,906396,,Nifty Indices constituents + Yahoo history
HFCL,HFCL Ltd.,HFCL.NS,2026-09-08,250.7,,255.16,248.0,243.01,3.16,256.7,59.82,-2.34,False,True,12332425,,Nifty Indices constituents + Yahoo history
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,2026-09-08,1676.3,,1698.8,1655.0,1653.1,1.4,1717.0,1035.4,-2.37,False,True,844370,,Nifty Indices constituents + Yahoo history
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP.NS,2026-09-08,8835.0,,8850.0,8745.0,8650.0,2.14,9050.0,6696.5,-2.38,False,True,208537,,Nifty Indices constituents + Yahoo history
BOSCHLTD,Bosch Ltd.,BOSCHLTD.NS,2026-09-08,48730.0,,48955.0,48100.0,48025.0,1.47,50000.0,28610.0,-2.54,False,True,26584,,Nifty Indices constituents + Yahoo history
GLAND,Gland Pharma Ltd.,GLAND.NS,2026-09-08,2964.6,,2979.9,2901.9,2974.3,-0.33,3042.0,1573.6,-2.54,False,True,554685,,Nifty Indices constituents + Yahoo history
GLENMARK,Glenmark Pharmaceuticals Ltd.,GLENMARK.NS,2026-09-08,2471.8,,2492.0,2439.0,2451.9,0.81,2537.6,1792.6,-2.59,False,True,313579,,Nifty Indices constituents + Yahoo history
SHYAMMETL,Shyam Metalics and Energy Ltd.,SHYAMMETL.NS,2026-09-08,1082.1,,1099.0,1076.7,1082.3,-0.02,1111.0,746.0,-2.6,False,True,199229,,Nifty Indices constituents + Yahoo history
PNBHOUSING,PNB Housing Finance Ltd.,PNBHOUSING.NS,2026-09-08,1179.4,,1183.4,1166.5,1166.0,1.15,1211.5,729.6,-2.65,False,True,352411,,Nifty Indices constituents + Yahoo history
REDINGTON,Redington Ltd.,REDINGTON.NS,2026-09-08,370.9,,379.9,369.6,378.2,-1.93,381.6,191.31,-2.8,False,True,1846960,,Nifty Indices constituents + Yahoo history
NYKAA,FSN E-Commerce Ventures Ltd.,NYKAA.NS,2026-09-08,339.65,,341.55,333.1,332.5,2.15,349.55,227.9,-2.83,False,True,4223020,,Nifty Indices constituents + Yahoo history
WELCORP,Welspun Corp Ltd.,WELCORP.NS,2026-09-08,2596.5,,2641.7,2575.5,2597.9,-0.05,2676.0,710.0,-2.97,False,True,769643,,Nifty Indices constituents + Yahoo history
KAJARIACER,Kajaria Ceramics Ltd.,KAJARIACER.NS,2026-09-08,1250.7,,1254.6,1213.7,1220.5,2.47,1293.8,869.6,-3.33,False,False,156218,,Nifty Indices constituents + Yahoo history
CARTRADE,Cartrade Tech Ltd.,CARTRADE.NS,2026-09-08,3171.9,,3225.7,3110.0,3000.2,5.72,3290.5,1600.0,-3.6,False,False,251772,,Nifty Indices constituents + Yahoo history
