symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,2026-08-07,1656.9,,1657.9,1579.9,1588.9,4.28,1657.9,1016.1,-0.06,True,True,1413812,,Nifty Indices constituents + Yahoo history
BHARATFORG,Bharat Forge Ltd.,BHARATFORG.NS,2026-08-07,2262.3,,2265.0,2190.4,2210.0,2.37,2265.0,1100.5,-0.12,True,True,845874,,Nifty Indices constituents + Yahoo history
TVSMOTOR,TVS Motor Company Ltd.,TVSMOTOR.NS,2026-08-07,4450.7,,4458.0,4378.0,4375.0,1.73,4458.0,2931.3,-0.16,True,True,572899,,Nifty Indices constituents + Yahoo history
RKFORGE,Ramkrishna Forgings Ltd.,RKFORGE.NS,2026-08-07,722.7,,725.0,688.35,700.5,3.17,725.0,460.15,-0.32,True,True,1273307,,Nifty Indices constituents + Yahoo history
GRASIM,Grasim Industries Ltd.,GRASIM.NS,2026-08-07,3285.4,,3296.7,3183.0,3224.0,1.9,3296.7,2502.5,-0.34,True,True,556963,,Nifty Indices constituents + Yahoo history
MOTHERSON,Samvardhana Motherson International Ltd.,MOTHERSON.NS,2026-08-07,168.12,,168.95,155.17,155.0,8.46,168.95,89.7,-0.49,True,True,92252111,,Nifty Indices constituents + Yahoo history
TITAN,Titan Company Ltd.,TITAN.NS,2026-08-07,4977.2,,5003.0,4930.5,4912.4,1.32,5003.0,3303.1,-0.52,True,True,627627,,Nifty Indices constituents + Yahoo history
NEULANDLAB,Neuland Laboratories Ltd.,NEULANDLAB.NS,2026-08-07,22348.0,,22500.0,21601.0,21543.0,3.74,22500.0,11500.0,-0.68,True,True,211972,,Nifty Indices constituents + Yahoo history
EXIDEIND,Exide Industries Ltd.,EXIDEIND.NS,2026-08-07,489.45,,493.0,470.65,467.0,4.81,493.0,287.0,-0.72,True,True,6014009,,Nifty Indices constituents + Yahoo history
NESTLEIND,Nestle India Ltd.,NESTLEIND.NS,2026-08-07,1539.1,,1553.0,1520.0,1535.0,0.27,1553.0,1084.7,-0.9,True,True,1168892,,Nifty Indices constituents + Yahoo history
ASTERDM,Aster DM Quality Care Ltd.,ASTERDM.NS,2026-08-07,859.45,,868.0,836.5,842.1,2.06,868.0,519.1,-0.99,True,True,655710,,Nifty Indices constituents + Yahoo history
ATHERENERG,Ather Energy Ltd.,ATHERENERG.NS,2026-08-07,1492.0,,1508.0,1446.0,1453.2,2.67,1508.0,382.35,-1.06,True,True,3641462,,Nifty Indices constituents + Yahoo history
PPLPHARMA,Piramal Pharma Ltd.,PPLPHARMA.NS,2026-08-07,209.8,,212.24,205.51,206.78,1.46,212.24,132.3,-1.15,True,True,3675933,,Nifty Indices constituents + Yahoo history
WELCORP,Welspun Corp Ltd.,WELCORP.NS,2026-08-07,1841.0,,1865.0,1821.3,1819.6,1.18,1865.0,710.0,-1.29,True,True,561937,,Nifty Indices constituents + Yahoo history
SAILIFE,Sai Life Sciences Ltd.,SAILIFE.NS,2026-08-07,1379.9,,1398.3,1319.5,1394.3,-1.03,1398.3,778.5,-1.32,True,True,677135,,Nifty Indices constituents + Yahoo history
MEDANTA,Global Health Ltd.,MEDANTA.NS,2026-08-07,1463.1,,1483.7,1440.1,1444.3,1.3,1483.7,956.0,-1.39,True,True,167459,,Nifty Indices constituents + Yahoo history
THELEELA,Leela Palaces Hotels & Resorts Ltd.,THELEELA.NS,2026-08-07,519.3,,527.0,509.1,511.0,1.62,527.0,384.5,-1.46,True,True,347793,,Nifty Indices constituents + Yahoo history
SHRIRAMFIN,Shriram Finance Ltd.,SHRIRAMFIN.NS,2026-08-07,1113.6,,1134.0,1109.2,1122.4,-0.78,1134.0,566.5,-1.8,True,True,2216681,,Nifty Indices constituents + Yahoo history
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN.NS,2026-08-07,1876.2,,1922.0,1871.7,1880.0,-0.2,1922.0,1299.4,-2.38,True,True,985530,,Nifty Indices constituents + Yahoo history
TATATECH,Tata Technologies Ltd.,TATATECH.NS,2026-08-07,858.0,,879.45,797.3,801.55,7.04,879.45,507.4,-2.44,True,True,12054815,,Nifty Indices constituents + Yahoo history
TRAVELFOOD,Travel Food Services Ltd.,TRAVELFOOD.NS,2026-08-07,1433.0,,1470.9,1354.1,1337.2,7.16,1470.9,1035.3,-2.58,True,True,1144928,,Nifty Indices constituents + Yahoo history
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,2026-08-07,10471.0,,10762.0,10419.0,10408.5,0.6,10762.0,6277.5,-2.7,True,True,30099,,Nifty Indices constituents + Yahoo history
NAVINFLUOR,Navin Fluorine International Ltd.,NAVINFLUOR.NS,2026-08-07,8335.0,,8650.0,8290.5,7609.5,9.53,8650.0,4498.5,-3.64,True,False,466045,,Nifty Indices constituents + Yahoo history
PAYTM,One 97 Communications Ltd.,PAYTM.NS,2026-08-07,1457.0,,1457.3,1425.3,1442.0,1.04,1459.5,930.6,-0.17,False,True,2156062,,Nifty Indices constituents + Yahoo history
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-08-07,1852.3,,1856.0,1833.2,1835.0,0.94,1856.6,810.05,-0.23,False,True,1042658,,Nifty Indices constituents + Yahoo history
