symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
RBLBANK,RBL Bank Ltd.,RBLBANK.NS,2026-09-03,409.9,,410.0,395.65,389.4,5.26,410.0,261.6,-0.02,True,True,17728386,,Nifty Indices constituents + Yahoo history
CGCL,Capri Global Capital Ltd.,CGCL.NS,2026-09-03,272.1,,272.75,254.3,256.6,6.04,272.75,151.1,-0.24,True,True,12002865,,Nifty Indices constituents + Yahoo history
PTCIL,PTC Industries Ltd.,PTCIL.NS,2026-09-03,23735.0,,23900.0,22550.0,22715.0,4.49,23900.0,13400.0,-0.69,True,True,55547,,Nifty Indices constituents + Yahoo history
WELCORP,Welspun Corp Ltd.,WELCORP.NS,2026-09-03,2648.2,,2676.0,2553.6,2523.5,4.94,2676.0,710.0,-1.04,True,True,3683906,,Nifty Indices constituents + Yahoo history
WELSPUNLIV,Welspun Living Ltd.,WELSPUNLIV.NS,2026-09-03,200.62,,202.9,196.7,200.01,0.3,202.9,107.1,-1.12,True,True,2145559,,Nifty Indices constituents + Yahoo history
SOLARINDS,Solar Industries India Ltd.,SOLARINDS.NS,2026-09-03,21400.0,,21645.0,20630.0,20600.0,3.88,21645.0,11646.0,-1.13,True,True,449115,,Nifty Indices constituents + Yahoo history
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,2026-09-03,671.8,,681.65,663.5,668.9,0.43,681.65,356.1,-1.45,True,True,4194208,,Nifty Indices constituents + Yahoo history
CAPLIPOINT,Caplin Point Laboratories Ltd.,CAPLIPOINT.NS,2026-09-03,2831.7,,2877.3,2663.1,2720.5,4.09,2877.3,1500.3,-1.58,True,True,755779,,Nifty Indices constituents + Yahoo history
SAILIFE,Sai Life Sciences Ltd.,SAILIFE.NS,2026-09-03,1572.6,,1630.0,1559.9,1587.0,-0.91,1630.0,783.85,-3.52,True,False,1480221,,Nifty Indices constituents + Yahoo history
IFCI,IFCI Ltd.,IFCI.NS,2026-09-03,95.83,,101.66,94.5,98.32,-2.53,101.66,46.23,-5.73,True,False,148070299,,Nifty Indices constituents + Yahoo history
ANTHEM,Anthem Biosciences Ltd.,ANTHEM.NS,2026-09-03,946.3,,951.0,932.0,934.5,1.26,952.8,579.15,-0.68,False,True,526121,,Nifty Indices constituents + Yahoo history
IDFCFIRSTB,IDFC First Bank Ltd.,IDFCFIRSTB.NS,2026-09-03,87.74,,87.96,85.04,85.09,3.11,88.76,58.08,-1.15,False,True,38644845,,Nifty Indices constituents + Yahoo history
NAVINFLUOR,Navin Fluorine International Ltd.,NAVINFLUOR.NS,2026-09-03,8651.0,,8691.0,8500.0,8542.5,1.27,8775.5,4498.5,-1.42,False,True,110319,,Nifty Indices constituents + Yahoo history
TBOTEK,TBO Tek Ltd.,TBOTEK.NS,2026-09-03,1734.8,,1743.9,1691.3,1700.0,2.05,1764.8,1004.2,-1.7,False,True,91383,,Nifty Indices constituents + Yahoo history
ELGIEQUIP,Elgi Equipments Ltd.,ELGIEQUIP.NS,2026-09-03,632.6,,638.4,616.05,616.75,2.57,644.0,408.25,-1.77,False,True,487967,,Nifty Indices constituents + Yahoo history
KARURVYSYA,Karur Vysya Bank Ltd.,KARURVYSYA.NS,2026-09-03,351.75,,358.0,347.65,346.6,1.49,358.65,201.82,-1.92,False,True,2263586,,Nifty Indices constituents + Yahoo history
ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI.NS,2026-09-03,2197.5,,2224.2,2189.9,2198.3,-0.04,2242.0,1353.85,-1.98,False,True,100256,,Nifty Indices constituents + Yahoo history
REDINGTON,Redington Ltd.,REDINGTON.NS,2026-09-03,370.05,,376.65,364.6,363.2,1.89,378.5,191.31,-2.23,False,True,8026120,,Nifty Indices constituents + Yahoo history
ENGINERSIN,Engineers India Ltd.,ENGINERSIN.NS,2026-09-03,283.0,,285.1,272.25,276.6,2.31,289.65,163.55,-2.3,False,True,6123749,,Nifty Indices constituents + Yahoo history
INDGN,Indegene Ltd.,INDGN.NS,2026-09-03,600.95,,605.0,597.05,600.15,0.13,615.5,414.0,-2.36,False,True,333397,,Nifty Indices constituents + Yahoo history
JINDALSAW,Jindal Saw Ltd.,JINDALSAW.NS,2026-09-03,311.45,,315.3,306.9,309.15,0.74,319.5,153.0,-2.52,False,True,1709551,,Nifty Indices constituents + Yahoo history
ACMESOLAR,ACME Solar Holdings Ltd.,ACMESOLAR.NS,2026-09-03,401.15,,404.25,396.85,398.25,0.73,411.5,195.9,-2.52,False,True,645961,,Nifty Indices constituents + Yahoo history
IPCALAB,Ipca Laboratories Ltd.,IPCALAB.NS,2026-09-03,1951.1,,1978.2,1907.9,1956.5,-0.28,2001.5,1251.6,-2.52,False,True,253884,,Nifty Indices constituents + Yahoo history
PPLPHARMA,Piramal Pharma Ltd.,PPLPHARMA.NS,2026-09-03,214.47,,216.9,211.81,213.78,0.32,220.36,132.3,-2.67,False,True,2141810,,Nifty Indices constituents + Yahoo history
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,2026-09-03,9209.5,,9282.0,9184.0,9220.0,-0.11,9467.0,5636.5,-2.72,False,True,403815,,Nifty Indices constituents + Yahoo history
USHAMART,Usha Martin Ltd.,USHAMART.NS,2026-09-03,512.75,,517.5,504.05,501.6,2.22,527.5,374.0,-2.8,False,True,637729,,Nifty Indices constituents + Yahoo history
KAJARIACER,Kajaria Ceramics Ltd.,KAJARIACER.NS,2026-09-03,1257.1,,1274.5,1250.6,1261.1,-0.32,1293.8,869.6,-2.84,False,True,112208,,Nifty Indices constituents + Yahoo history
COFORGE,Coforge Ltd.,COFORGE.NS,2026-09-03,1961.3,,1975.0,1921.8,1965.7,-0.22,2021.2,1008.1,-2.96,False,True,1504235,,Nifty Indices constituents + Yahoo history
THELEELA,Leela Palaces Hotels & Resorts Ltd.,THELEELA.NS,2026-09-03,565.55,,575.3,556.6,569.9,-0.76,582.85,384.5,-2.97,False,True,445383,,Nifty Indices constituents + Yahoo history
SIEMENS,Siemens Ltd.,SIEMENS.NS,2026-09-03,4024.7,,4111.9,4008.1,4018.9,0.14,4149.4,2826.0,-3.01,False,False,331610,,Nifty Indices constituents + Yahoo history
SHYAMMETL,Shyam Metalics and Energy Ltd.,SHYAMMETL.NS,2026-09-03,1077.4,,1101.9,1069.8,1072.6,0.45,1111.0,746.0,-3.02,False,False,333284,,Nifty Indices constituents + Yahoo history
ICICIBANK,ICICI Bank Ltd.,ICICIBANK.NS,2026-09-03,1434.3,,1452.0,1434.1,1426.5,0.55,1480.0,1187.6,-3.09,False,False,8530421,,Nifty Indices constituents + Yahoo history
PVRINOX,PVR INOX Ltd.,PVRINOX.NS,2026-09-03,1244.2,,1248.0,1209.6,1210.0,2.83,1284.5,907.4,-3.14,False,False,398628,,Nifty Indices constituents + Yahoo history
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,2026-09-03,11126.0,,11315.0,11011.0,10999.0,1.15,11500.0,6324.0,-3.25,False,False,27959,,Nifty Indices constituents + Yahoo history
BHEL,Bharat Heavy Electricals Ltd.,BHEL.NS,2026-09-03,431.05,,432.7,424.05,427.5,0.83,446.5,209.6,-3.46,False,False,4929945,,Nifty Indices constituents + Yahoo history
LALPATHLAB,Dr. Lal Path Labs Ltd.,LALPATHLAB.NS,2026-09-03,1919.5,,1934.9,1902.3,1916.1,0.18,1988.9,1272.6,-3.49,False,False,121159,,Nifty Indices constituents + Yahoo history
GRASIM,Grasim Industries Ltd.,GRASIM.NS,2026-09-03,3291.7,,3317.7,3275.1,3294.9,-0.1,3411.1,2502.5,-3.5,False,False,1440323,,Nifty Indices constituents + Yahoo history
CHENNPETRO,Chennai Petroleum Corporation Ltd.,CHENNPETRO.NS,2026-09-03,1437.1,,1470.8,1411.3,1414.0,1.63,1489.7,685.1,-3.53,False,False,1610746,,Nifty Indices constituents + Yahoo history
TITAN,Titan Company Ltd.,TITAN.NS,2026-09-03,5003.0,,5072.5,4952.0,5074.0,-1.4,5186.7,3303.1,-3.54,False,False,428929,,Nifty Indices constituents + Yahoo history
PIRAMALFIN,Piramal Finance Ltd.,PIRAMALFIN.NS,2026-09-03,2241.0,,2262.0,2186.5,2186.5,2.49,2324.0,1260.0,-3.57,False,False,304154,,Nifty Indices constituents + Yahoo history
OFSS,Oracle Financial Services Software Ltd.,OFSS.NS,2026-09-03,12087.0,,12227.0,12013.0,12158.0,-0.58,12540.0,6234.5,-3.61,False,False,174238,,Nifty Indices constituents + Yahoo history
JYOTICNC,Jyoti CNC Automation Ltd.,JYOTICNC.NS,2026-09-03,1017.0,,1039.0,964.2,955.65,6.42,1055.9,580.1,-3.68,False,False,2789497,,Nifty Indices constituents + Yahoo history
CUB,City Union Bank Ltd.,CUB.NS,2026-09-03,236.32,,239.88,230.4,230.61,2.48,245.38,145.12,-3.69,False,False,2559289,,Nifty Indices constituents + Yahoo history
JSWSTEEL,JSW Steel Ltd.,JSWSTEEL.NS,2026-09-03,1301.0,,1325.0,1295.0,1306.0,-0.38,1351.0,1040.0,-3.7,False,False,1067640,,Nifty Indices constituents + Yahoo history
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP.NS,2026-09-03,8708.0,,8785.5,8655.5,8719.0,-0.13,9050.0,6696.5,-3.78,False,False,193519,,Nifty Indices constituents + Yahoo history
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,2026-09-03,11985.0,,12191.0,11946.0,12130.0,-1.2,12470.0,8491.5,-3.89,False,False,247871,,Nifty Indices constituents + Yahoo history
GLENMARK,Glenmark Pharmaceuticals Ltd.,GLENMARK.NS,2026-09-03,2436.6,,2471.8,2425.1,2460.0,-0.95,2537.6,1792.6,-3.98,False,False,384254,,Nifty Indices constituents + Yahoo history
KPIL,Kalpataru Projects International Ltd.,KPIL.NS,2026-09-03,1420.0,,1452.7,1412.3,1410.5,0.67,1479.6,1007.1,-4.03,False,False,205320,,Nifty Indices constituents + Yahoo history
NEULANDLAB,Neuland Laboratories Ltd.,NEULANDLAB.NS,2026-09-03,22880.0,,23295.0,22840.0,22960.0,-0.35,23881.0,11500.0,-4.19,False,False,24638,,Nifty Indices constituents + Yahoo history
PIDILITIND,Pidilite Industries Ltd.,PIDILITIND.NS,2026-09-03,1634.0,,1638.0,1621.2,1637.0,-0.18,1707.5,1259.0,-4.3,False,False,419608,,Nifty Indices constituents + Yahoo history
GLAND,Gland Pharma Ltd.,GLAND.NS,2026-09-03,2906.0,,2909.0,2847.6,2868.4,1.31,3039.8,1573.6,-4.4,False,False,131063,,Nifty Indices constituents + Yahoo history
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-09-03,1862.8,,1876.6,1852.6,1864.0,-0.06,1949.0,823.1,-4.42,False,False,1082176,,Nifty Indices constituents + Yahoo history
APARINDS,Apar Industries Ltd.,APARINDS.NS,2026-09-03,17646.0,,17772.0,16940.0,16813.0,4.95,18465.0,6801.0,-4.44,False,False,163026,,Nifty Indices constituents + Yahoo history
