symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,2026-08-03,8585.0,,8585.0,8105.0,8056.0,6.57,8585.0,5636.5,0.0,True,True,1797850,,Nifty Indices constituents + Yahoo history
GRASIM,Grasim Industries Ltd.,GRASIM.NS,2026-08-03,3260.0,,3260.0,3103.1,3100.8,5.13,3260.0,2502.5,0.0,True,True,393607,,Nifty Indices constituents + Yahoo history
FEDERALBNK,Federal Bank Ltd.,FEDERALBNK.NS,2026-08-03,371.7,,371.7,357.3,358.85,3.58,371.7,185.11,0.0,True,True,4304760,,Nifty Indices constituents + Yahoo history
NYKAA,FSN E-Commerce Ventures Ltd.,NYKAA.NS,2026-08-03,344.9,,344.9,332.8,333.4,3.45,344.9,200.14,0.0,True,True,6929320,,Nifty Indices constituents + Yahoo history
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,2026-08-03,11856.0,,11856.0,11456.0,11520.5,2.91,11856.0,7858.5,0.0,True,True,280803,,Nifty Indices constituents + Yahoo history
TITAN,Titan Company Ltd.,TITAN.NS,2026-08-03,5000.0,,5000.0,4851.8,4875.2,2.56,5000.0,3303.1,0.0,True,True,505314,,Nifty Indices constituents + Yahoo history
SONACOMS,Sona BLW Precision Forgings Ltd.,SONACOMS.NS,2026-08-03,785.0,,785.0,768.05,769.4,2.03,785.0,402.3,0.0,True,True,2516405,,Nifty Indices constituents + Yahoo history
PIDILITIND,Pidilite Industries Ltd.,PIDILITIND.NS,2026-08-03,1642.5,,1642.5,1622.0,1611.4,1.93,1642.5,1259.0,0.0,True,True,653337,,Nifty Indices constituents + Yahoo history
TVSMOTOR,TVS Motor Company Ltd.,TVSMOTOR.NS,2026-08-03,4389.0,,4389.0,4281.9,4313.1,1.76,4389.0,2882.6,0.0,True,True,1612586,,Nifty Indices constituents + Yahoo history
WELCORP,Welspun Corp Ltd.,WELCORP.NS,2026-08-03,1715.3,,1721.9,1659.2,1650.6,3.92,1721.9,710.0,-0.38,True,True,697929,,Nifty Indices constituents + Yahoo history
RKFORGE,Ramkrishna Forgings Ltd.,RKFORGE.NS,2026-08-03,681.15,,684.7,642.35,651.15,4.61,684.7,460.15,-0.52,True,True,3195327,,Nifty Indices constituents + Yahoo history
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,2026-08-03,10338.5,,10400.0,9922.5,9873.5,4.71,10400.0,6255.0,-0.59,True,True,85274,,Nifty Indices constituents + Yahoo history
GABRIEL,Gabriel India Ltd.,GABRIEL.NS,2026-08-03,1527.4,,1542.0,1461.0,1441.8,5.94,1542.0,795.7,-0.95,True,True,886616,,Nifty Indices constituents + Yahoo history
KARURVYSYA,Karur Vysya Bank Ltd.,KARURVYSYA.NS,2026-08-03,348.1,,351.8,342.5,342.45,1.65,351.8,201.82,-1.05,True,True,3406247,,Nifty Indices constituents + Yahoo history
MINDACORP,Minda Corporation Ltd.,MINDACORP.NS,2026-08-03,727.6,,735.9,699.5,700.95,3.8,735.9,445.05,-1.13,True,True,749699,,Nifty Indices constituents + Yahoo history
SAILIFE,Sai Life Sciences Ltd.,SAILIFE.NS,2026-08-03,1333.4,,1350.0,1315.2,1315.1,1.39,1350.0,778.5,-1.23,True,True,315922,,Nifty Indices constituents + Yahoo history
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN.NS,2026-08-03,1888.2,,1913.0,1861.1,1849.9,2.07,1913.0,1299.4,-1.3,True,True,2277169,,Nifty Indices constituents + Yahoo history
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-08-03,1811.4,,1838.3,1789.1,1816.2,-0.26,1838.3,810.05,-1.46,True,True,1918082,,Nifty Indices constituents + Yahoo history
ABCAPITAL,Aditya Birla Capital Ltd.,ABCAPITAL.NS,2026-08-03,424.35,,430.7,410.0,404.3,4.96,430.7,251.5,-1.47,True,True,14130316,,Nifty Indices constituents + Yahoo history
PAYTM,One 97 Communications Ltd.,PAYTM.NS,2026-08-03,1410.0,,1437.6,1344.4,1343.0,4.99,1437.6,930.6,-1.92,True,True,7961931,,Nifty Indices constituents + Yahoo history
BAJFINANCE,Bajaj Finance Ltd.,BAJFINANCE.NS,2026-08-03,1153.0,,1176.4,1140.2,1141.2,1.03,1176.4,787.9,-1.99,True,True,13755980,,Nifty Indices constituents + Yahoo history
MEDANTA,Global Health Ltd.,MEDANTA.NS,2026-08-03,1444.9,,1475.8,1405.0,1405.6,2.8,1475.8,956.0,-2.09,True,True,382840,,Nifty Indices constituents + Yahoo history
LALPATHLAB,Dr. Lal Path Labs Ltd.,LALPATHLAB.NS,2026-08-03,1900.4,,1941.7,1880.6,1905.2,-0.25,1941.7,1272.6,-2.13,True,True,718494,,Nifty Indices constituents + Yahoo history
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP.NS,2026-08-03,8820.0,,9049.0,8789.0,8957.0,-1.53,9049.0,6696.5,-2.53,True,True,250549,,Nifty Indices constituents + Yahoo history
REDINGTON,Redington Ltd.,REDINGTON.NS,2026-08-03,347.85,,357.8,319.5,321.65,8.15,357.8,191.31,-2.78,True,True,69113693,,Nifty Indices constituents + Yahoo history
BALRAMCHIN,Balrampur Chini Mills Ltd.,BALRAMCHIN.NS,2026-08-03,646.8,,665.5,594.0,586.2,10.34,665.5,393.55,-2.81,True,True,3161226,,Nifty Indices constituents + Yahoo history
THELEELA,Leela Palaces Hotels & Resorts Ltd.,THELEELA.NS,2026-08-03,501.8,,517.95,498.0,494.6,1.46,517.95,384.5,-3.12,True,False,2192931,,Nifty Indices constituents + Yahoo history
TORNTPHARM,Torrent Pharmaceuticals Ltd.,TORNTPHARM.NS,2026-08-03,5050.0,,5250.0,5007.5,5122.8,-1.42,5250.0,3480.6,-3.81,True,False,841574,,Nifty Indices constituents + Yahoo history
MOTHERSON,Samvardhana Motherson International Ltd.,MOTHERSON.NS,2026-08-03,155.01,,155.01,152.03,150.75,2.83,155.25,89.7,-0.15,False,True,17736990,,Nifty Indices constituents + Yahoo history
