symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
SAILIFE,Sai Life Sciences Ltd.,SAILIFE.NS,2026-09-02,1587.0,,1595.0,1509.0,1518.1,4.54,1595.0,783.85,-0.5,True,True,2747126,,Nifty Indices constituents + Yahoo history
PTCIL,PTC Industries Ltd.,PTCIL.NS,2026-09-02,22715.0,,22980.0,22335.0,22755.0,-0.18,22980.0,13400.0,-1.15,True,True,33710,,Nifty Indices constituents + Yahoo history
IFCI,IFCI Ltd.,IFCI.NS,2026-09-02,98.32,,99.49,87.01,87.26,12.67,99.49,46.23,-1.18,True,True,428006087,,Nifty Indices constituents + Yahoo history
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,2026-09-02,668.9,,678.4,663.05,663.75,0.78,678.4,356.1,-1.4,True,True,8766428,,Nifty Indices constituents + Yahoo history
ANTHEM,Anthem Biosciences Ltd.,ANTHEM.NS,2026-09-02,934.5,,952.8,915.65,924.5,1.08,952.8,579.15,-1.92,True,True,1484601,,Nifty Indices constituents + Yahoo history
IPCALAB,Ipca Laboratories Ltd.,IPCALAB.NS,2026-09-02,1956.5,,2001.5,1948.9,1987.6,-1.56,2001.5,1251.6,-2.25,True,True,161642,,Nifty Indices constituents + Yahoo history
WELCORP,Welspun Corp Ltd.,WELCORP.NS,2026-09-02,2523.5,,2592.0,2510.0,2553.6,-1.18,2592.0,710.0,-2.64,True,True,2258526,,Nifty Indices constituents + Yahoo history
SOLARINDS,Solar Industries India Ltd.,SOLARINDS.NS,2026-09-02,20600.0,,20610.0,19810.0,20060.0,2.69,20672.0,11646.0,-0.35,False,True,139007,,Nifty Indices constituents + Yahoo history
WELSPUNLIV,Welspun Living Ltd.,WELSPUNLIV.NS,2026-09-02,200.01,,200.96,195.6,198.41,0.81,201.5,107.1,-0.74,False,True,3447029,,Nifty Indices constituents + Yahoo history
CAPLIPOINT,Caplin Point Laboratories Ltd.,CAPLIPOINT.NS,2026-09-02,2720.5,,2735.8,2650.0,2711.2,0.34,2750.0,1500.3,-1.07,False,True,373588,,Nifty Indices constituents + Yahoo history
RBLBANK,RBL Bank Ltd.,RBLBANK.NS,2026-09-02,389.4,,392.7,375.0,380.5,2.34,394.5,261.6,-1.29,False,True,4296931,,Nifty Indices constituents + Yahoo history
ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI.NS,2026-09-02,2198.3,,2212.0,2182.0,2197.0,0.06,2242.0,1353.85,-1.95,False,True,183609,,Nifty Indices constituents + Yahoo history
TITAN,Titan Company Ltd.,TITAN.NS,2026-09-02,5074.0,,5092.0,4971.5,5050.0,0.48,5186.7,3303.1,-2.17,False,True,812647,,Nifty Indices constituents + Yahoo history
THELEELA,Leela Palaces Hotels & Resorts Ltd.,THELEELA.NS,2026-09-02,569.9,,575.0,560.05,575.35,-0.95,582.85,384.5,-2.22,False,True,151712,,Nifty Indices constituents + Yahoo history
INDGN,Indegene Ltd.,INDGN.NS,2026-09-02,600.15,,613.75,593.6,605.4,-0.87,615.5,414.0,-2.49,False,True,684757,,Nifty Indices constituents + Yahoo history
KAJARIACER,Kajaria Ceramics Ltd.,KAJARIACER.NS,2026-09-02,1261.1,,1269.9,1205.3,1229.0,2.61,1293.8,869.6,-2.53,False,True,725692,,Nifty Indices constituents + Yahoo history
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,2026-09-02,9220.0,,9299.0,9104.5,9165.0,0.6,9467.0,5636.5,-2.61,False,True,403502,,Nifty Indices constituents + Yahoo history
NAVINFLUOR,Navin Fluorine International Ltd.,NAVINFLUOR.NS,2026-09-02,8542.5,,8645.0,8275.5,8636.0,-1.08,8775.5,4498.5,-2.66,False,True,217818,,Nifty Indices constituents + Yahoo history
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,2026-09-02,12130.0,,12275.0,11925.0,12361.0,-1.87,12470.0,8491.5,-2.73,False,True,333604,,Nifty Indices constituents + Yahoo history
COFORGE,Coforge Ltd.,COFORGE.NS,2026-09-02,1965.7,,1975.0,1942.0,1988.9,-1.17,2021.2,1008.1,-2.75,False,True,1664705,,Nifty Indices constituents + Yahoo history
PPLPHARMA,Piramal Pharma Ltd.,PPLPHARMA.NS,2026-09-02,213.78,,217.82,211.36,213.2,0.27,220.36,132.3,-2.99,False,True,3101137,,Nifty Indices constituents + Yahoo history
CGCL,Capri Global Capital Ltd.,CGCL.NS,2026-09-02,256.6,,259.0,249.0,250.9,2.27,264.53,151.1,-3.0,False,True,3707901,,Nifty Indices constituents + Yahoo history
OFSS,Oracle Financial Services Software Ltd.,OFSS.NS,2026-09-02,12158.0,,12199.0,11951.0,12187.0,-0.24,12540.0,6234.5,-3.05,False,False,238642,,Nifty Indices constituents + Yahoo history
GLENMARK,Glenmark Pharmaceuticals Ltd.,GLENMARK.NS,2026-09-02,2460.0,,2476.9,2420.0,2470.4,-0.42,2537.6,1792.6,-3.06,False,False,515939,,Nifty Indices constituents + Yahoo history
SIEMENS,Siemens Ltd.,SIEMENS.NS,2026-09-02,4018.9,,4029.0,3966.2,4030.0,-0.28,4149.4,2826.0,-3.15,False,False,263282,,Nifty Indices constituents + Yahoo history
ACMESOLAR,ACME Solar Holdings Ltd.,ACMESOLAR.NS,2026-09-02,398.25,,411.15,391.1,403.7,-1.35,411.5,195.9,-3.22,False,False,2449125,,Nifty Indices constituents + Yahoo history
JINDALSAW,Jindal Saw Ltd.,JINDALSAW.NS,2026-09-02,309.15,,313.35,304.2,309.75,-0.19,319.5,153.0,-3.24,False,False,2081922,,Nifty Indices constituents + Yahoo history
ATHERENERG,Ather Energy Ltd.,ATHERENERG.NS,2026-09-02,1686.1,,1737.0,1641.0,1725.6,-2.29,1744.0,481.1,-3.32,False,False,6307031,,Nifty Indices constituents + Yahoo history
JSWSTEEL,JSW Steel Ltd.,JSWSTEEL.NS,2026-09-02,1306.0,,1309.8,1299.4,1313.5,-0.57,1351.0,1031.2,-3.33,False,False,1562554,,Nifty Indices constituents + Yahoo history
KARURVYSYA,Karur Vysya Bank Ltd.,KARURVYSYA.NS,2026-09-02,346.6,,349.85,345.0,347.6,-0.29,358.65,201.82,-3.36,False,False,1317008,,Nifty Indices constituents + Yahoo history
GRASIM,Grasim Industries Ltd.,GRASIM.NS,2026-09-02,3294.9,,3298.3,3235.5,3305.0,-0.31,3411.1,2502.5,-3.41,False,False,1085963,,Nifty Indices constituents + Yahoo history
SHYAMMETL,Shyam Metalics and Energy Ltd.,SHYAMMETL.NS,2026-09-02,1072.6,,1079.9,1067.1,1078.0,-0.5,1111.0,746.0,-3.46,False,False,102401,,Nifty Indices constituents + Yahoo history
NYKAA,FSN E-Commerce Ventures Ltd.,NYKAA.NS,2026-09-02,337.4,,337.4,329.75,338.5,-0.32,349.55,227.9,-3.48,False,False,3265911,,Nifty Indices constituents + Yahoo history
ICICIBANK,ICICI Bank Ltd.,ICICIBANK.NS,2026-09-02,1426.5,,1436.0,1420.7,1438.0,-0.8,1480.0,1187.6,-3.61,False,False,8515709,,Nifty Indices constituents + Yahoo history
