symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
BOSCHLTD,Bosch Ltd.,BOSCHLTD.NS,2026-08-14,47115.0,,47145.0,46480.0,46480.0,1.37,47145.0,28610.0,-0.06,True,True,24287,,Nifty Indices constituents + Yahoo history
PIDILITIND,Pidilite Industries Ltd.,PIDILITIND.NS,2026-08-14,1703.0,,1707.5,1684.4,1696.1,0.41,1707.5,1259.0,-0.26,True,True,525008,,Nifty Indices constituents + Yahoo history
WELCORP,Welspun Corp Ltd.,WELCORP.NS,2026-08-14,1887.6,,1894.0,1874.2,1867.6,1.07,1894.0,710.0,-0.34,True,True,309883,,Nifty Indices constituents + Yahoo history
HEG,H.E.G. Ltd.,HEG.NS,2026-08-14,705.4,,711.2,685.3,687.0,2.68,711.2,459.8,-0.82,True,True,3311199,,Nifty Indices constituents + Yahoo history
NEULANDLAB,Neuland Laboratories Ltd.,NEULANDLAB.NS,2026-08-14,23374.0,,23650.0,23030.0,22510.0,3.84,23650.0,11500.0,-1.17,True,True,65036,,Nifty Indices constituents + Yahoo history
AJANTPHARM,Ajanta Pharmaceuticals Ltd.,AJANTPHARM.NS,2026-08-14,3650.1,,3700.6,3603.1,3541.0,3.08,3700.6,2329.9,-1.36,True,True,70000,,Nifty Indices constituents + Yahoo history
HONASA,Honasa Consumer Ltd.,HONASA.NS,2026-08-14,502.3,,509.8,486.6,467.4,7.47,509.8,248.4,-1.47,True,True,17992360,,Nifty Indices constituents + Yahoo history
ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI.NS,2026-08-14,2177.9,,2225.0,2174.2,2189.0,-0.51,2225.0,1334.05,-2.12,True,True,110042,,Nifty Indices constituents + Yahoo history
PAYTM,One 97 Communications Ltd.,PAYTM.NS,2026-08-14,1621.4,,1657.6,1607.2,1649.5,-1.7,1657.6,930.6,-2.18,True,True,2574197,,Nifty Indices constituents + Yahoo history
GLAND,Gland Pharma Ltd.,GLAND.NS,2026-08-14,2965.1,,3039.8,2946.6,2891.2,2.56,3039.8,1573.6,-2.46,True,True,671763,,Nifty Indices constituents + Yahoo history
