symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
PAYTM,One 97 Communications Ltd.,PAYTM.NS,2026-09-09,1751.5,,1758.9,1676.1,1670.0,4.88,1758.9,930.6,-0.42,True,True,8246127,,Nifty Indices constituents + Yahoo history
PIRAMALFIN,Piramal Finance Ltd.,PIRAMALFIN.NS,2026-09-09,2310.5,,2326.4,2278.1,2298.5,0.52,2326.4,1260.0,-0.68,True,True,220414,,Nifty Indices constituents + Yahoo history
CHENNPETRO,Chennai Petroleum Corporation Ltd.,CHENNPETRO.NS,2026-09-09,1604.4,,1619.0,1466.0,1457.8,10.06,1619.0,702.9,-0.9,True,True,8400107,,Nifty Indices constituents + Yahoo history
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-09-09,1937.0,,1955.0,1917.9,1946.9,-0.51,1955.0,823.1,-0.92,True,True,1822184,,Nifty Indices constituents + Yahoo history
RBLBANK,RBL Bank Ltd.,RBLBANK.NS,2026-09-09,416.0,,420.4,414.7,418.5,-0.6,420.4,261.6,-1.05,True,True,3908502,,Nifty Indices constituents + Yahoo history
SOLARINDS,Solar Industries India Ltd.,SOLARINDS.NS,2026-09-09,22355.0,,22625.0,22230.0,22455.0,-0.45,22625.0,11646.0,-1.19,True,True,94420,,Nifty Indices constituents + Yahoo history
REDINGTON,Redington Ltd.,REDINGTON.NS,2026-09-09,378.05,,382.7,374.05,373.55,1.2,382.7,191.31,-1.22,True,True,4172278,,Nifty Indices constituents + Yahoo history
SAILIFE,Sai Life Sciences Ltd.,SAILIFE.NS,2026-09-09,1675.4,,1697.0,1642.0,1647.1,1.72,1697.0,783.85,-1.27,True,True,1332754,,Nifty Indices constituents + Yahoo history
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,2026-09-09,9488.0,,9615.0,9410.0,9575.0,-0.91,9615.0,5636.5,-1.32,True,True,385186,,Nifty Indices constituents + Yahoo history
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,2026-09-09,11806.0,,11999.0,11317.0,11406.0,3.51,11999.0,6324.0,-1.61,True,True,52885,,Nifty Indices constituents + Yahoo history
FINCABLES,Finolex Cables Ltd.,FINCABLES.NS,2026-09-09,1353.4,,1376.0,1295.4,1302.3,3.92,1376.0,700.8,-1.64,True,True,2870953,,Nifty Indices constituents + Yahoo history
IDEA,Vodafone Idea Ltd.,IDEA.NS,2026-09-09,15.52,,15.79,15.2,15.42,0.65,15.79,7.16,-1.71,True,True,538874989,,Nifty Indices constituents + Yahoo history
NAVINFLUOR,Navin Fluorine International Ltd.,NAVINFLUOR.NS,2026-09-09,8775.5,,8949.5,8700.0,8731.0,0.51,8949.5,4498.5,-1.94,True,True,294151,,Nifty Indices constituents + Yahoo history
SYRMA,Syrma SGS Technology Ltd.,SYRMA.NS,2026-09-09,1622.4,,1660.0,1616.0,1639.2,-1.02,1660.0,634.5,-2.27,True,True,1096242,,Nifty Indices constituents + Yahoo history
GRAPHITE,Graphite India Ltd.,GRAPHITE.NS,2026-09-09,844.65,,874.35,775.0,734.25,15.04,874.35,516.0,-3.4,True,False,36288867,,Nifty Indices constituents + Yahoo history
ANTHEM,Anthem Biosciences Ltd.,ANTHEM.NS,2026-09-09,942.95,,977.55,940.45,957.8,-1.55,977.55,579.15,-3.54,True,False,927982,,Nifty Indices constituents + Yahoo history
ELGIEQUIP,Elgi Equipments Ltd.,ELGIEQUIP.NS,2026-09-09,618.85,,645.9,617.5,638.2,-3.03,645.9,408.25,-4.19,True,False,367631,,Nifty Indices constituents + Yahoo history
NEULANDLAB,Neuland Laboratories Ltd.,NEULANDLAB.NS,2026-09-09,23195.0,,24225.0,23000.0,23995.0,-3.33,24225.0,11500.0,-4.25,True,False,57901,,Nifty Indices constituents + Yahoo history
VIJAYA,Vijaya Diagnostic Centre Ltd.,VIJAYA.NS,2026-09-09,1498.9,,1578.0,1476.7,1503.0,-0.27,1578.0,848.0,-5.01,True,False,569470,,Nifty Indices constituents + Yahoo history
GLAND,Gland Pharma Ltd.,GLAND.NS,2026-09-09,3026.2,,3033.9,2938.6,2959.3,2.26,3042.0,1573.6,-0.52,False,True,1560713,,Nifty Indices constituents + Yahoo history
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,2026-09-09,693.9,,697.5,681.0,695.75,-0.27,697.6,356.1,-0.53,False,True,7260581,,Nifty Indices constituents + Yahoo history
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP.NS,2026-09-09,8967.0,,8974.5,8803.5,8837.5,1.47,9050.0,6696.5,-0.92,False,True,375474,,Nifty Indices constituents + Yahoo history
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,2026-09-09,1698.9,,1704.0,1672.0,1692.0,0.41,1717.0,1036.0,-1.05,False,True,600562,,Nifty Indices constituents + Yahoo history
BOSCHLTD,Bosch Ltd.,BOSCHLTD.NS,2026-09-09,49100.0,,49100.0,48360.0,48785.0,0.65,50000.0,28610.0,-1.8,False,True,28271,,Nifty Indices constituents + Yahoo history
NYKAA,FSN E-Commerce Ventures Ltd.,NYKAA.NS,2026-09-09,343.0,,343.0,338.25,341.0,0.59,349.55,227.9,-1.87,False,True,4010750,,Nifty Indices constituents + Yahoo history
