symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
RADICO,Radico Khaitan Ltd,RADICO.NS,2026-08-18,4732.9,,4732.9,4625.5,4693.4,0.84,4732.9,2500.0,0.0,True,True,412854,,Nifty Indices constituents + Yahoo history
ACE,Action Construction Equipment Ltd.,ACE.NS,2026-08-18,1184.8,,1188.0,1117.0,1113.7,6.38,1188.0,745.1,-0.27,True,True,1694388,,Nifty Indices constituents + Yahoo history
BOSCHLTD,Bosch Ltd.,BOSCHLTD.NS,2026-08-18,48730.0,,48940.0,46775.0,46970.0,3.75,48940.0,28610.0,-0.43,True,True,93884,,Nifty Indices constituents + Yahoo history
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,2026-08-18,10890.5,,10960.0,10490.5,10480.0,3.92,10960.0,6324.0,-0.63,True,True,58181,,Nifty Indices constituents + Yahoo history
NETWEB,Netweb Technologies India Ltd.,NETWEB.NS,2026-08-18,5354.5,,5396.4,5092.8,5212.4,2.73,5396.4,2037.3,-0.78,True,True,2394997,,Nifty Indices constituents + Yahoo history
WELCORP,Welspun Corp Ltd.,WELCORP.NS,2026-08-18,1917.1,,1934.9,1882.0,1882.0,1.87,1934.9,710.0,-0.92,True,True,712582,,Nifty Indices constituents + Yahoo history
HEG,H.E.G. Ltd.,HEG.NS,2026-08-18,739.25,,749.0,696.0,698.3,5.86,749.0,459.8,-1.3,True,True,5427008,,Nifty Indices constituents + Yahoo history
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO.NS,2026-08-18,2877.4,,2919.0,2691.1,2702.9,6.46,2919.0,2088.1,-1.43,True,True,477551,,Nifty Indices constituents + Yahoo history
SOLARINDS,Solar Industries India Ltd.,SOLARINDS.NS,2026-08-18,20100.0,,20422.0,20030.0,20000.0,0.5,20422.0,11646.0,-1.58,True,True,169940,,Nifty Indices constituents + Yahoo history
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,2026-08-18,628.4,,640.0,606.85,607.6,3.42,640.0,356.1,-1.81,True,True,10855550,,Nifty Indices constituents + Yahoo history
KEI,KEI Industries Ltd.,KEI.NS,2026-08-18,5790.0,,5899.0,5722.7,5873.0,-1.41,5899.0,3728.7,-1.85,True,True,311463,,Nifty Indices constituents + Yahoo history
UNITDSPR,United Spirits Ltd.,UNITDSPR.NS,2026-08-18,1520.9,,1550.0,1520.0,1545.0,-1.56,1550.0,1210.8,-1.88,True,True,328343,,Nifty Indices constituents + Yahoo history
NEULANDLAB,Neuland Laboratories Ltd.,NEULANDLAB.NS,2026-08-18,23370.0,,23881.0,23264.0,23661.0,-1.23,23881.0,11500.0,-2.14,True,True,55362,,Nifty Indices constituents + Yahoo history
AJANTPHARM,Ajanta Pharmaceuticals Ltd.,AJANTPHARM.NS,2026-08-18,3706.4,,3796.0,3694.0,3718.2,-0.32,3796.0,2329.9,-2.36,True,True,145435,,Nifty Indices constituents + Yahoo history
BALRAMCHIN,Balrampur Chini Mills Ltd.,BALRAMCHIN.NS,2026-08-18,653.25,,669.4,650.5,655.75,-0.38,669.4,393.55,-2.41,True,True,1122189,,Nifty Indices constituents + Yahoo history
WELSPUNLIV,Welspun Living Ltd.,WELSPUNLIV.NS,2026-08-18,177.79,,182.9,167.8,168.15,5.73,182.9,107.1,-2.79,True,True,53704919,,Nifty Indices constituents + Yahoo history
RRKABEL,R R Kabel Ltd.,RRKABEL.NS,2026-08-18,2784.9,,2870.0,2740.5,2748.6,1.32,2870.0,1165.0,-2.97,True,True,698008,,Nifty Indices constituents + Yahoo history
CHENNPETRO,Chennai Petroleum Corporation Ltd.,CHENNPETRO.NS,2026-08-18,1404.0,,1454.5,1384.9,1382.4,1.56,1454.5,620.85,-3.47,True,False,3584765,,Nifty Indices constituents + Yahoo history
HFCL,HFCL Ltd.,HFCL.NS,2026-08-18,230.03,,230.47,218.01,219.5,4.8,230.95,59.82,-0.4,False,True,35737570,,Nifty Indices constituents + Yahoo history
MOTHERSON,Samvardhana Motherson International Ltd.,MOTHERSON.NS,2026-08-18,170.4,,170.9,168.1,168.06,1.39,172.0,91.1,-0.93,False,True,12693246,,Nifty Indices constituents + Yahoo history
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,2026-08-18,8588.0,,8630.0,8504.0,8481.5,1.26,8674.0,5636.5,-0.99,False,True,404163,,Nifty Indices constituents + Yahoo history
HAL,Hindustan Aeronautics Ltd.,HAL.NS,2026-08-18,5099.0,,5120.0,5039.0,5059.0,0.79,5149.9,3479.1,-0.99,False,True,1237379,,Nifty Indices constituents + Yahoo history
RKFORGE,Ramkrishna Forgings Ltd.,RKFORGE.NS,2026-08-18,754.35,,759.0,745.05,755.0,-0.09,763.5,460.15,-1.2,False,True,857902,,Nifty Indices constituents + Yahoo history
ANTHEM,Anthem Biosciences Ltd.,ANTHEM.NS,2026-08-18,891.05,,899.0,883.85,898.0,-0.77,904.0,579.15,-1.43,False,True,477452,,Nifty Indices constituents + Yahoo history
THELEELA,Leela Palaces Hotels & Resorts Ltd.,THELEELA.NS,2026-08-18,519.15,,521.95,503.3,503.0,3.21,527.0,384.5,-1.49,False,True,412303,,Nifty Indices constituents + Yahoo history
SONACOMS,Sona BLW Precision Forgings Ltd.,SONACOMS.NS,2026-08-18,824.0,,827.35,806.0,805.1,2.35,836.9,402.3,-1.54,False,True,2863731,,Nifty Indices constituents + Yahoo history
ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI.NS,2026-08-18,2194.8,,2199.0,2172.7,2176.0,0.86,2230.0,1353.85,-1.58,False,True,132268,,Nifty Indices constituents + Yahoo history
PIDILITIND,Pidilite Industries Ltd.,PIDILITIND.NS,2026-08-18,1674.0,,1674.0,1657.3,1669.0,0.3,1707.5,1259.0,-1.96,False,True,655493,,Nifty Indices constituents + Yahoo history
ENDURANCE,Endurance Technologies Ltd.,ENDURANCE.NS,2026-08-18,3018.3,,3036.3,2969.0,2978.2,1.35,3079.9,2142.8,-2.0,False,True,130409,,Nifty Indices constituents + Yahoo history
ZENTEC,Zen Technologies Ltd.,ZENTEC.NS,2026-08-18,1982.4,,2012.4,1855.2,1864.5,6.32,2024.0,1223.0,-2.06,False,True,2742382,,Nifty Indices constituents + Yahoo history
AARTIIND,Aarti Industries Ltd.,AARTIIND.NS,2026-08-18,530.1,,533.8,520.85,526.7,0.65,541.7,338.05,-2.14,False,True,830302,,Nifty Indices constituents + Yahoo history
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,2026-08-18,11607.0,,11768.0,11581.0,11663.0,-0.48,11863.0,8400.0,-2.16,False,True,237741,,Nifty Indices constituents + Yahoo history
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,2026-08-18,1645.0,,1645.9,1626.3,1627.2,1.09,1682.4,1016.1,-2.22,False,True,573959,,Nifty Indices constituents + Yahoo history
TITAN,Titan Company Ltd.,TITAN.NS,2026-08-18,5048.6,,5094.9,5042.5,5068.5,-0.39,5168.0,3303.1,-2.31,False,True,354749,,Nifty Indices constituents + Yahoo history
SAILIFE,Sai Life Sciences Ltd.,SAILIFE.NS,2026-08-18,1440.1,,1473.0,1423.5,1416.4,1.67,1475.0,783.85,-2.37,False,True,450784,,Nifty Indices constituents + Yahoo history
RBLBANK,RBL Bank Ltd.,RBLBANK.NS,2026-08-18,383.0,,384.9,376.4,381.5,0.39,392.7,243.25,-2.47,False,True,2330503,,Nifty Indices constituents + Yahoo history
PNBHOUSING,PNB Housing Finance Ltd.,PNBHOUSING.NS,2026-08-18,1145.8,,1153.9,1128.9,1150.8,-0.43,1174.8,729.6,-2.47,False,True,739024,,Nifty Indices constituents + Yahoo history
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP.NS,2026-08-18,8817.0,,8907.0,8786.5,8825.5,-0.1,9050.0,6696.5,-2.57,False,True,474992,,Nifty Indices constituents + Yahoo history
EICHERMOT,Eicher Motors Ltd.,EICHERMOT.NS,2026-08-18,8018.5,,8107.0,8016.5,8050.0,-0.39,8230.0,5825.5,-2.57,False,True,262453,,Nifty Indices constituents + Yahoo history
TVSMOTOR,TVS Motor Company Ltd.,TVSMOTOR.NS,2026-08-18,4356.8,,4407.1,4341.2,4385.9,-0.66,4475.0,3132.4,-2.64,False,True,444885,,Nifty Indices constituents + Yahoo history
AUBANK,AU Small Finance Bank Ltd.,AUBANK.NS,2026-08-18,1075.7,,1079.6,1064.5,1072.2,0.33,1105.9,682.15,-2.73,False,True,450480,,Nifty Indices constituents + Yahoo history
SYRMA,Syrma SGS Technology Ltd.,SYRMA.NS,2026-08-18,1500.1,,1521.0,1488.9,1467.9,2.19,1543.0,634.5,-2.78,False,True,2323458,,Nifty Indices constituents + Yahoo history
OFSS,Oracle Financial Services Software Ltd.,OFSS.NS,2026-08-18,11623.0,,11840.0,11614.0,11789.0,-1.41,11979.0,6234.5,-2.97,False,True,111491,,Nifty Indices constituents + Yahoo history
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-08-18,1814.0,,1824.6,1802.1,1809.7,0.24,1870.8,823.1,-3.04,False,False,1291687,,Nifty Indices constituents + Yahoo history
MINDACORP,Minda Corporation Ltd.,MINDACORP.NS,2026-08-18,745.25,,765.35,727.8,725.15,2.77,769.0,468.5,-3.09,False,False,1637214,,Nifty Indices constituents + Yahoo history
ELGIEQUIP,Elgi Equipments Ltd.,ELGIEQUIP.NS,2026-08-18,614.2,,628.0,612.0,624.2,-1.6,633.85,408.25,-3.1,False,False,608441,,Nifty Indices constituents + Yahoo history
TBOTEK,TBO Tek Ltd.,TBOTEK.NS,2026-08-18,1708.2,,1725.5,1671.5,1700.0,0.48,1764.8,1004.2,-3.21,False,False,371065,,Nifty Indices constituents + Yahoo history
MEDANTA,Global Health Ltd.,MEDANTA.NS,2026-08-18,1442.7,,1447.0,1410.9,1415.1,1.95,1491.0,956.0,-3.24,False,False,309118,,Nifty Indices constituents + Yahoo history
IPCALAB,Ipca Laboratories Ltd.,IPCALAB.NS,2026-08-18,1882.1,,1919.0,1862.3,1884.6,-0.13,1945.1,1251.6,-3.24,False,False,804457,,Nifty Indices constituents + Yahoo history
FINCABLES,Finolex Cables Ltd.,FINCABLES.NS,2026-08-18,1329.35,,1339.3,1300.3,1320.85,0.64,1374.0,700.8,-3.25,False,False,884777,,Nifty Indices constituents + Yahoo history
SIEMENS,Siemens Ltd.,SIEMENS.NS,2026-08-18,3957.0,,3988.5,3936.4,3943.0,0.36,4097.9,2826.0,-3.44,False,False,120374,,Nifty Indices constituents + Yahoo history
PVRINOX,PVR INOX Ltd.,PVRINOX.NS,2026-08-18,1205.0,,1228.8,1188.5,1192.0,1.09,1249.7,907.4,-3.58,False,False,463216,,Nifty Indices constituents + Yahoo history
PPLPHARMA,Piramal Pharma Ltd.,PPLPHARMA.NS,2026-08-18,210.53,,211.6,200.1,204.73,2.83,218.5,132.3,-3.65,False,False,5331463,,Nifty Indices constituents + Yahoo history
IKS,Inventurus Knowledge Solutions Ltd.,IKS.NS,2026-08-18,1861.6,,1875.0,1823.0,1830.2,1.72,1933.0,1262.0,-3.69,False,False,129336,,Nifty Indices constituents + Yahoo history
FEDERALBNK,Federal Bank Ltd.,FEDERALBNK.NS,2026-08-18,357.8,,358.6,352.5,354.1,1.04,371.7,188.4,-3.74,False,False,2828297,,Nifty Indices constituents + Yahoo history
GRASIM,Grasim Industries Ltd.,GRASIM.NS,2026-08-18,3278.7,,3297.7,3250.5,3250.5,0.87,3411.1,2502.5,-3.88,False,False,1498743,,Nifty Indices constituents + Yahoo history
SHRIRAMFIN,Shriram Finance Ltd.,SHRIRAMFIN.NS,2026-08-18,1108.4,,1124.9,1098.6,1122.0,-1.21,1153.7,566.5,-3.93,False,False,2672404,,Nifty Indices constituents + Yahoo history
LTF,L&T Finance Ltd.,LTF.NS,2026-08-18,325.1,,325.8,307.55,315.0,3.21,338.6,204.26,-3.99,False,False,10164077,,Nifty Indices constituents + Yahoo history
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN.NS,2026-08-18,1868.0,,1889.7,1866.6,1884.7,-0.89,1952.5,1299.4,-4.33,False,False,523184,,Nifty Indices constituents + Yahoo history
LALPATHLAB,Dr. Lal Path Labs Ltd.,LALPATHLAB.NS,2026-08-18,1901.4,,1912.0,1874.0,1877.3,1.28,1988.9,1272.6,-4.4,False,False,211640,,Nifty Indices constituents + Yahoo history
JINDALSAW,Jindal Saw Ltd.,JINDALSAW.NS,2026-08-18,268.65,,270.9,266.0,270.4,-0.65,281.0,153.0,-4.4,False,False,546269,,Nifty Indices constituents + Yahoo history
DATAPATTNS,Data Patterns (India) Ltd.,DATAPATTNS.NS,2026-08-18,4737.2,,4750.0,4525.0,4528.7,4.6,4955.9,2131.0,-4.41,False,False,1385245,,Nifty Indices constituents + Yahoo history
IDFCFIRSTB,IDFC First Bank Ltd.,IDFCFIRSTB.NS,2026-08-18,84.76,,85.47,84.6,85.05,-0.34,88.76,58.08,-4.51,False,False,8797023,,Nifty Indices constituents + Yahoo history
ICICIBANK,ICICI Bank Ltd.,ICICIBANK.NS,2026-08-18,1412.0,,1416.6,1406.3,1415.3,-0.23,1480.0,1187.6,-4.59,False,False,8294555,,Nifty Indices constituents + Yahoo history
HSCL,Himadri Speciality Chemical Ltd.,HSCL.NS,2026-08-18,781.8,,789.8,768.5,787.4,-0.71,819.5,418.5,-4.6,False,False,3303311,,Nifty Indices constituents + Yahoo history
PTCIL,PTC Industries Ltd.,PTCIL.NS,2026-08-18,19791.0,,20453.0,19549.0,20584.0,-3.85,20750.0,13251.0,-4.62,False,False,64759,,Nifty Indices constituents + Yahoo history
ABB,ABB India Ltd.,ABB.NS,2026-08-18,7546.0,,7734.0,7528.5,7660.0,-1.49,7924.5,4637.5,-4.78,False,False,126238,,Nifty Indices constituents + Yahoo history
VIJAYA,Vijaya Diagnostic Centre Ltd.,VIJAYA.NS,2026-08-18,1497.3,,1521.3,1491.0,1506.6,-0.62,1573.0,848.0,-4.81,False,False,92772,,Nifty Indices constituents + Yahoo history
BHEL,Bharat Heavy Electricals Ltd.,BHEL.NS,2026-08-18,425.0,,434.15,423.5,435.95,-2.51,446.5,205.12,-4.82,False,False,7413730,,Nifty Indices constituents + Yahoo history
INDGN,Indegene Ltd.,INDGN.NS,2026-08-18,567.7,,569.5,556.3,561.75,1.06,596.8,414.0,-4.88,False,False,161721,,Nifty Indices constituents + Yahoo history
