symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-08-28,1938.5,,1938.5,1910.1,1929.4,0.47,1938.5,823.1,0.0,True,True,2230824,,Nifty Indices constituents + Yahoo history
COFORGE,Coforge Ltd.,COFORGE.NS,2026-08-28,2014.6,,2016.5,1911.0,1901.8,5.93,2016.5,1008.1,-0.09,True,True,5515290,,Nifty Indices constituents + Yahoo history
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,2026-08-28,9239.0,,9270.0,9080.5,9060.0,1.98,9270.0,5636.5,-0.33,True,True,773191,,Nifty Indices constituents + Yahoo history
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO.NS,2026-08-28,3106.4,,3120.7,3052.7,3069.1,1.22,3120.7,2088.1,-0.46,True,True,135764,,Nifty Indices constituents + Yahoo history
PTCIL,PTC Industries Ltd.,PTCIL.NS,2026-08-28,22110.0,,22215.0,20622.0,20622.0,7.22,22215.0,13400.0,-0.47,True,True,100287,,Nifty Indices constituents + Yahoo history
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,2026-08-28,11910.0,,11974.0,11769.0,11720.0,1.62,11974.0,8491.5,-0.53,True,True,262585,,Nifty Indices constituents + Yahoo history
OFSS,Oracle Financial Services Software Ltd.,OFSS.NS,2026-08-28,12190.0,,12275.0,11876.0,11855.0,2.83,12275.0,6234.5,-0.69,True,True,428145,,Nifty Indices constituents + Yahoo history
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,2026-08-28,11118.0,,11199.5,10858.0,10898.0,2.02,11199.5,6324.0,-0.73,True,True,70817,,Nifty Indices constituents + Yahoo history
ATHERENERG,Ather Energy Ltd.,ATHERENERG.NS,2026-08-28,1616.3,,1630.0,1523.7,1495.3,8.09,1630.0,421.6,-0.84,True,True,14534560,,Nifty Indices constituents + Yahoo history
GLENMARK,Glenmark Pharmaceuticals Ltd.,GLENMARK.NS,2026-08-28,2515.0,,2537.6,2431.7,2460.0,2.24,2537.6,1792.6,-0.89,True,True,807632,,Nifty Indices constituents + Yahoo history
PIRAMALFIN,Piramal Finance Ltd.,PIRAMALFIN.NS,2026-08-28,2278.4,,2299.9,2211.3,2228.7,2.23,2299.9,1260.0,-0.93,True,True,394644,,Nifty Indices constituents + Yahoo history
SHYAMMETL,Shyam Metalics and Energy Ltd.,SHYAMMETL.NS,2026-08-28,1099.8,,1111.0,1039.6,1042.4,5.51,1111.0,746.0,-1.01,True,True,2682592,,Nifty Indices constituents + Yahoo history
ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI.NS,2026-08-28,2213.4,,2242.0,2182.0,2182.9,1.4,2242.0,1353.85,-1.28,True,True,418905,,Nifty Indices constituents + Yahoo history
SOLARINDS,Solar Industries India Ltd.,SOLARINDS.NS,2026-08-28,20400.0,,20672.0,20247.0,20580.0,-0.87,20672.0,11646.0,-1.32,True,True,128626,,Nifty Indices constituents + Yahoo history
SAILIFE,Sai Life Sciences Ltd.,SAILIFE.NS,2026-08-28,1485.0,,1506.3,1473.8,1488.2,-0.22,1506.3,783.85,-1.41,True,True,228728,,Nifty Indices constituents + Yahoo history
HFCL,HFCL Ltd.,HFCL.NS,2026-08-28,251.47,,255.1,245.55,245.84,2.29,255.1,59.82,-1.42,True,True,17020395,,Nifty Indices constituents + Yahoo history
WELSPUNLIV,Welspun Living Ltd.,WELSPUNLIV.NS,2026-08-28,190.46,,195.35,188.99,192.29,-0.95,195.35,107.1,-2.5,True,True,3067859,,Nifty Indices constituents + Yahoo history
WELCORP,Welspun Corp Ltd.,WELCORP.NS,2026-08-28,2373.8,,2443.9,2351.0,2405.8,-1.33,2443.9,710.0,-2.87,True,True,1342520,,Nifty Indices constituents + Yahoo history
REDINGTON,Redington Ltd.,REDINGTON.NS,2026-08-28,366.0,,378.5,360.0,358.4,2.12,378.5,191.31,-3.3,True,False,16021263,,Nifty Indices constituents + Yahoo history
