symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-09-18,1967.9,,1982.0,1955.3,1905.5,3.27,1982.0,823.1,-0.71,True,True,1745022,,Nifty Indices constituents + Yahoo history
WELSPUNLIV,Welspun Living Ltd.,WELSPUNLIV.NS,2026-09-18,213.93,,216.0,211.46,202.82,5.48,216.0,107.1,-0.96,True,True,2212267,,Nifty Indices constituents + Yahoo history
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,2026-09-18,696.45,,704.0,677.55,679.95,2.43,704.0,356.1,-1.07,True,True,5445689,,Nifty Indices constituents + Yahoo history
PVRINOX,PVR INOX Ltd.,PVRINOX.NS,2026-09-18,1314.1,,1330.0,1270.0,1272.7,3.25,1330.0,907.4,-1.2,True,True,773099,,Nifty Indices constituents + Yahoo history
ACMESOLAR,ACME Solar Holdings Ltd.,ACMESOLAR.NS,2026-09-18,429.15,,434.9,411.5,418.0,2.67,434.9,195.9,-1.32,True,True,4676007,,Nifty Indices constituents + Yahoo history
JYOTICNC,Jyoti CNC Automation Ltd.,JYOTICNC.NS,2026-09-18,1049.3,,1065.0,979.0,980.85,6.98,1065.0,580.1,-1.47,True,True,3185968,,Nifty Indices constituents + Yahoo history
ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI.NS,2026-09-18,2233.8,,2268.4,2201.1,2206.2,1.25,2268.4,1353.85,-1.53,True,True,417847,,Nifty Indices constituents + Yahoo history
SYRMA,Syrma SGS Technology Ltd.,SYRMA.NS,2026-09-18,1735.0,,1764.0,1612.0,1617.7,7.25,1764.0,634.5,-1.64,True,True,8772428,,Nifty Indices constituents + Yahoo history
ACE,Action Construction Equipment Ltd.,ACE.NS,2026-09-18,1218.3,,1241.5,1202.0,1205.6,1.05,1241.5,745.1,-1.87,True,True,693289,,Nifty Indices constituents + Yahoo history
REDINGTON,Redington Ltd.,REDINGTON.NS,2026-09-18,399.9,,413.2,396.25,400.1,-0.05,413.2,191.31,-3.22,True,False,8672699,,Nifty Indices constituents + Yahoo history
APARINDS,Apar Industries Ltd.,APARINDS.NS,2026-09-18,18334.0,,18420.0,17745.0,17801.0,2.99,18465.0,6801.0,-0.71,False,True,126143,,Nifty Indices constituents + Yahoo history
IPCALAB,Ipca Laboratories Ltd.,IPCALAB.NS,2026-09-18,1982.1,,2005.0,1964.0,1970.3,0.6,2014.0,1251.6,-1.58,False,True,102610,,Nifty Indices constituents + Yahoo history
AEGISVOPAK,Aegis Vopak Terminals Ltd.,AEGISVOPAK.NS,2026-09-18,310.7,,314.2,300.65,310.7,0.0,316.0,158.0,-1.68,False,True,1362808,,Nifty Indices constituents + Yahoo history
SHYAMMETL,Shyam Metalics and Energy Ltd.,SHYAMMETL.NS,2026-09-18,1092.0,,1107.8,1079.0,1048.0,4.2,1111.0,746.0,-1.71,False,True,287264,,Nifty Indices constituents + Yahoo history
VIJAYA,Vijaya Diagnostic Centre Ltd.,VIJAYA.NS,2026-09-18,1549.5,,1560.0,1491.0,1438.3,7.73,1578.0,848.0,-1.81,False,True,208126,,Nifty Indices constituents + Yahoo history
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,2026-09-18,1683.7,,1701.9,1676.1,1643.0,2.48,1717.0,1066.8,-1.94,False,True,513623,,Nifty Indices constituents + Yahoo history
IDFCFIRSTB,IDFC First Bank Ltd.,IDFCFIRSTB.NS,2026-09-18,86.77,,87.17,86.0,86.33,0.51,88.76,58.08,-2.24,False,True,19056252,,Nifty Indices constituents + Yahoo history
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP.NS,2026-09-18,8842.0,,8872.5,8798.0,8768.5,0.84,9050.0,6696.5,-2.3,False,True,165521,,Nifty Indices constituents + Yahoo history
PAYTM,One 97 Communications Ltd.,PAYTM.NS,2026-09-18,1811.3,,1813.3,1765.0,1763.0,2.74,1855.5,930.6,-2.38,False,True,2859808,,Nifty Indices constituents + Yahoo history
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,2026-09-18,9386.0,,9445.0,9328.5,9323.0,0.68,9615.0,5636.5,-2.38,False,True,423811,,Nifty Indices constituents + Yahoo history
PIRAMALFIN,Piramal Finance Ltd.,PIRAMALFIN.NS,2026-09-18,2262.9,,2299.0,2246.8,2201.1,2.81,2326.4,1260.0,-2.73,False,True,195489,,Nifty Indices constituents + Yahoo history
KPIL,Kalpataru Projects International Ltd.,KPIL.NS,2026-09-18,1438.6,,1447.9,1402.0,1390.9,3.43,1479.6,1007.1,-2.77,False,True,112725,,Nifty Indices constituents + Yahoo history
RBLBANK,RBL Bank Ltd.,RBLBANK.NS,2026-09-18,408.5,,409.7,405.0,404.15,1.08,420.4,261.6,-2.83,False,True,1515164,,Nifty Indices constituents + Yahoo history
TBOTEK,TBO Tek Ltd.,TBOTEK.NS,2026-09-18,1711.1,,1728.7,1643.7,1631.4,4.89,1764.8,1004.2,-3.04,False,False,154497,,Nifty Indices constituents + Yahoo history
GLAND,Gland Pharma Ltd.,GLAND.NS,2026-09-18,2947.0,,2978.0,2904.0,2907.8,1.35,3042.0,1573.6,-3.12,False,False,181365,,Nifty Indices constituents + Yahoo history
