symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
GRANULES,Granules India Ltd.,GRANULES.NS,2026-09-11,909.3,,914.85,881.25,899.25,1.12,914.85,510.55,-0.61,True,True,7851080,,Nifty Indices constituents + Yahoo history
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-09-11,1969.0,,1981.8,1918.1,1945.0,1.23,1981.8,823.1,-0.65,True,True,2277186,,Nifty Indices constituents + Yahoo history
PAYTM,One 97 Communications Ltd.,PAYTM.NS,2026-09-11,1807.5,,1840.0,1726.8,1739.0,3.94,1840.0,930.6,-1.77,True,True,9268399,,Nifty Indices constituents + Yahoo history
FINCABLES,Finolex Cables Ltd.,FINCABLES.NS,2026-09-11,1424.0,,1498.0,1340.1,1418.4,0.39,1498.0,700.8,-4.94,True,False,3358624,,Nifty Indices constituents + Yahoo history
CHENNPETRO,Chennai Petroleum Corporation Ltd.,CHENNPETRO.NS,2026-09-11,1572.9,,1677.5,1563.1,1626.4,-3.29,1677.5,716.8,-6.24,True,False,2916742,,Nifty Indices constituents + Yahoo history
ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI.NS,2026-09-11,2211.0,,2219.0,2180.1,2202.5,0.39,2242.0,1353.85,-1.38,False,True,175283,,Nifty Indices constituents + Yahoo history
NYKAA,FSN E-Commerce Ventures Ltd.,NYKAA.NS,2026-09-11,344.5,,344.5,339.05,341.95,0.75,349.55,227.9,-1.44,False,True,3977541,,Nifty Indices constituents + Yahoo history
SOLARINDS,Solar Industries India Ltd.,SOLARINDS.NS,2026-09-11,22290.0,,22500.0,22130.0,22370.0,-0.36,22625.0,11646.0,-1.48,False,True,148801,,Nifty Indices constituents + Yahoo history
IPCALAB,Ipca Laboratories Ltd.,IPCALAB.NS,2026-09-11,1968.5,,1995.0,1958.4,1970.9,-0.12,2001.5,1251.6,-1.65,False,True,176417,,Nifty Indices constituents + Yahoo history
RBLBANK,RBL Bank Ltd.,RBLBANK.NS,2026-09-11,412.55,,416.5,406.0,410.8,0.43,420.4,261.6,-1.87,False,True,3208165,,Nifty Indices constituents + Yahoo history
PTCIL,PTC Industries Ltd.,PTCIL.NS,2026-09-11,23630.0,,24050.0,22055.0,22385.0,5.56,24125.0,13762.0,-2.05,False,True,65880,,Nifty Indices constituents + Yahoo history
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,2026-09-11,1679.8,,1681.4,1655.5,1668.4,0.68,1717.0,1061.3,-2.17,False,True,494131,,Nifty Indices constituents + Yahoo history
APOLLOHOSP,Apollo Hospitals Enterprise Ltd.,APOLLOHOSP.NS,2026-09-11,8836.0,,8950.0,8806.0,8900.0,-0.72,9050.0,6696.5,-2.36,False,True,207702,,Nifty Indices constituents + Yahoo history
