symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
RRKABEL,R R Kabel Ltd.,RRKABEL.NS,2026-08-19,2870.4,,2875.9,2777.5,2784.9,3.07,2875.9,1165.0,-0.19,True,True,452949,,Nifty Indices constituents + Yahoo history
ELGIEQUIP,Elgi Equipments Ltd.,ELGIEQUIP.NS,2026-08-19,635.9,,637.75,608.1,614.2,3.53,637.75,408.25,-0.29,True,True,1075894,,Nifty Indices constituents + Yahoo history
WELCORP,Welspun Corp Ltd.,WELCORP.NS,2026-08-19,1972.3,,1984.0,1926.7,1917.1,2.88,1984.0,710.0,-0.59,True,True,1056866,,Nifty Indices constituents + Yahoo history
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,2026-08-19,640.9,,644.95,623.15,628.4,1.99,644.95,356.1,-0.63,True,True,7113232,,Nifty Indices constituents + Yahoo history
ACE,Action Construction Equipment Ltd.,ACE.NS,2026-08-19,1183.3,,1196.0,1160.0,1184.8,-0.13,1196.0,745.1,-1.06,True,True,533019,,Nifty Indices constituents + Yahoo history
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,GLAXO.NS,2026-08-19,3001.0,,3036.5,2851.0,2877.4,4.3,3036.5,2088.1,-1.17,True,True,1076861,,Nifty Indices constituents + Yahoo history
BOSCHLTD,Bosch Ltd.,BOSCHLTD.NS,2026-08-19,48395.0,,49130.0,48315.0,48730.0,-0.69,49130.0,28610.0,-1.5,True,True,42442,,Nifty Indices constituents + Yahoo history
THELEELA,Leela Palaces Hotels & Resorts Ltd.,THELEELA.NS,2026-08-19,532.6,,541.8,519.65,519.15,2.59,541.8,384.5,-1.7,True,True,1235688,,Nifty Indices constituents + Yahoo history
MOTHERSON,Samvardhana Motherson International Ltd.,MOTHERSON.NS,2026-08-19,170.27,,173.27,169.31,170.4,-0.08,173.27,91.1,-1.73,True,True,13207951,,Nifty Indices constituents + Yahoo history
RADICO,Radico Khaitan Ltd,RADICO.NS,2026-08-19,4665.0,,4747.0,4633.0,4732.9,-1.43,4747.0,2500.0,-1.73,True,True,213704,,Nifty Indices constituents + Yahoo history
RKFORGE,Ramkrishna Forgings Ltd.,RKFORGE.NS,2026-08-19,747.95,,772.8,747.0,754.35,-0.85,772.8,460.15,-3.22,True,False,988701,,Nifty Indices constituents + Yahoo history
CHENNPETRO,Chennai Petroleum Corporation Ltd.,CHENNPETRO.NS,2026-08-19,1441.5,,1489.7,1421.2,1404.0,2.67,1489.7,628.9,-3.24,True,False,5268093,,Nifty Indices constituents + Yahoo history
HFCL,HFCL Ltd.,HFCL.NS,2026-08-19,225.8,,234.4,224.0,230.03,-1.84,234.4,59.82,-3.67,True,False,12701497,,Nifty Indices constituents + Yahoo history
ZENTEC,Zen Technologies Ltd.,ZENTEC.NS,2026-08-19,1931.8,,2043.7,1921.9,1982.4,-2.55,2043.7,1223.0,-5.48,True,False,876596,,Nifty Indices constituents + Yahoo history
PNBHOUSING,PNB Housing Finance Ltd.,PNBHOUSING.NS,2026-08-19,1170.9,,1172.7,1138.0,1145.8,2.19,1174.8,729.6,-0.33,False,True,1014229,,Nifty Indices constituents + Yahoo history
WELSPUNLIV,Welspun Living Ltd.,WELSPUNLIV.NS,2026-08-19,180.79,,181.49,172.56,177.79,1.69,182.9,107.1,-1.15,False,True,8896044,,Nifty Indices constituents + Yahoo history
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,2026-08-19,10801.5,,10930.0,10612.5,10890.5,-0.82,10960.0,6324.0,-1.45,False,True,29827,,Nifty Indices constituents + Yahoo history
NAM-INDIA,Nippon Life India Asset Management Ltd.,NAM-INDIA.NS,2026-08-19,1214.8,,1217.0,1175.0,1170.6,3.78,1233.5,780.25,-1.52,False,True,1153786,,Nifty Indices constituents + Yahoo history
