symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
ATHERENERG,Ather Energy Ltd.,ATHERENERG.NS,2026-08-12,1572.2,,1574.0,1511.1,1525.4,3.07,1574.0,398.2,-0.11,True,True,3300387,,Nifty Indices constituents + Yahoo history
PIDILITIND,Pidilite Industries Ltd.,PIDILITIND.NS,2026-08-12,1695.0,,1697.5,1679.0,1685.8,0.55,1697.5,1259.0,-0.15,True,True,1295804,,Nifty Indices constituents + Yahoo history
APARINDS,Apar Industries Ltd.,APARINDS.NS,2026-08-12,17535.0,,17578.0,16850.0,16748.0,4.7,17578.0,6801.0,-0.24,True,True,267449,,Nifty Indices constituents + Yahoo history
HAL,Hindustan Aeronautics Ltd.,HAL.NS,2026-08-12,4960.9,,4979.0,4803.4,4909.0,1.06,4979.0,3479.1,-0.36,True,True,1307320,,Nifty Indices constituents + Yahoo history
KEI,KEI Industries Ltd.,KEI.NS,2026-08-12,5693.0,,5720.0,5593.8,5645.0,0.85,5720.0,3712.2,-0.47,True,True,351935,,Nifty Indices constituents + Yahoo history
WELCORP,Welspun Corp Ltd.,WELCORP.NS,2026-08-12,1862.0,,1873.0,1840.0,1836.9,1.37,1873.0,710.0,-0.59,True,True,465535,,Nifty Indices constituents + Yahoo history
CPPLUS,Aditya Infotech Ltd.,CPPLUS.NS,2026-08-12,3934.0,,3959.9,3770.1,3805.5,3.38,3959.9,1045.55,-0.65,True,True,228610,,Nifty Indices constituents + Yahoo history
SAILIFE,Sai Life Sciences Ltd.,SAILIFE.NS,2026-08-12,1464.4,,1474.0,1443.3,1444.4,1.38,1474.0,783.85,-0.65,True,True,329007,,Nifty Indices constituents + Yahoo history
BOSCHLTD,Bosch Ltd.,BOSCHLTD.NS,2026-08-12,46395.0,,46735.0,45040.0,45185.0,2.68,46735.0,28610.0,-0.73,True,True,75510,,Nifty Indices constituents + Yahoo history
AARTIIND,Aarti Industries Ltd.,AARTIIND.NS,2026-08-12,523.7,,527.8,503.25,505.3,3.64,527.8,338.05,-0.78,True,True,3739278,,Nifty Indices constituents + Yahoo history
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,FLUOROCHEM.NS,2026-08-12,4643.2,,4695.0,4410.0,4416.2,5.14,4695.0,2916.6,-1.1,True,True,667212,,Nifty Indices constituents + Yahoo history
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,2026-08-12,585.7,,593.35,585.25,589.2,-0.59,593.35,356.1,-1.29,True,True,4071564,,Nifty Indices constituents + Yahoo history
SIEMENS,Siemens Ltd.,SIEMENS.NS,2026-08-12,4029.1,,4097.9,3991.7,4011.0,0.45,4097.9,2826.0,-1.68,True,True,604990,,Nifty Indices constituents + Yahoo history
LALPATHLAB,Dr. Lal Path Labs Ltd.,LALPATHLAB.NS,2026-08-12,1953.6,,1988.9,1951.9,1949.9,0.19,1988.9,1272.6,-1.77,True,True,168387,,Nifty Indices constituents + Yahoo history
ANANDRATHI,Anand Rathi Wealth Ltd.,ANANDRATHI.NS,2026-08-12,2180.1,,2222.0,2160.1,2158.0,1.02,2222.0,1334.05,-1.89,True,True,487061,,Nifty Indices constituents + Yahoo history
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,2026-08-12,8487.5,,8674.0,8484.0,8578.5,-1.06,8674.0,5636.5,-2.15,True,True,435590,,Nifty Indices constituents + Yahoo history
VIJAYA,Vijaya Diagnostic Centre Ltd.,VIJAYA.NS,2026-08-12,1454.1,,1494.7,1421.1,1428.2,1.81,1494.7,848.0,-2.72,True,True,770162,,Nifty Indices constituents + Yahoo history
BELRISE,Belrise Industries Ltd.,BELRISE.NS,2026-08-12,259.53,,268.2,253.61,253.97,2.19,268.2,133.46,-3.23,True,False,8000344,,Nifty Indices constituents + Yahoo history
FINCABLES,Finolex Cables Ltd.,FINCABLES.NS,2026-08-12,1293.4,,1374.0,1233.0,1207.85,7.08,1374.0,700.8,-5.87,True,False,17722781,,Nifty Indices constituents + Yahoo history
ZYDUSLIFE,Zydus Lifesciences Ltd.,ZYDUSLIFE.NS,2026-08-12,1197.8,,1204.0,1151.0,1191.0,0.57,1205.0,835.5,-0.6,False,True,3976702,,Nifty Indices constituents + Yahoo history
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,2026-08-12,11745.0,,11819.0,11706.0,11717.0,0.24,11863.0,8180.0,-0.99,False,True,190803,,Nifty Indices constituents + Yahoo history
AUROPHARMA,Aurobindo Pharma Ltd.,AUROPHARMA.NS,2026-08-12,1654.2,,1666.1,1652.3,1658.0,-0.23,1671.9,1016.1,-1.06,False,True,561276,,Nifty Indices constituents + Yahoo history
RADICO,Radico Khaitan Ltd,RADICO.NS,2026-08-12,4539.2,,4553.0,4485.0,4545.0,-0.13,4590.3,2500.0,-1.11,False,True,160660,,Nifty Indices constituents + Yahoo history
GRASIM,Grasim Industries Ltd.,GRASIM.NS,2026-08-12,3360.4,,3385.9,3325.1,3322.2,1.15,3411.1,2502.5,-1.49,False,True,759246,,Nifty Indices constituents + Yahoo history
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-08-12,1842.7,,1862.3,1840.5,1858.0,-0.82,1870.8,810.05,-1.5,False,True,818174,,Nifty Indices constituents + Yahoo history
UNITDSPR,United Spirits Ltd.,UNITDSPR.NS,2026-08-12,1523.1,,1546.6,1518.1,1548.7,-1.65,1548.7,1210.8,-1.65,False,True,360385,,Nifty Indices constituents + Yahoo history
RRKABEL,R R Kabel Ltd.,RRKABEL.NS,2026-08-12,2797.8,,2844.9,2775.0,2812.8,-0.53,2845.0,1165.0,-1.66,False,True,188342,,Nifty Indices constituents + Yahoo history
EMCURE,Emcure Pharmaceuticals Ltd.,EMCURE.NS,2026-08-12,2013.9,,2023.0,1983.3,1998.7,0.76,2048.0,1260.0,-1.67,False,True,160065,,Nifty Indices constituents + Yahoo history
MOTHERSON,Samvardhana Motherson International Ltd.,MOTHERSON.NS,2026-08-12,169.13,,171.83,168.81,169.26,-0.08,172.0,89.86,-1.67,False,True,13000967,,Nifty Indices constituents + Yahoo history
RBLBANK,RBL Bank Ltd.,RBLBANK.NS,2026-08-12,385.85,,390.2,384.45,389.7,-0.99,392.7,243.25,-1.74,False,True,1187273,,Nifty Indices constituents + Yahoo history
MINDACORP,Minda Corporation Ltd.,MINDACORP.NS,2026-08-12,737.05,,743.9,719.3,721.45,2.16,750.8,462.0,-1.83,False,True,358258,,Nifty Indices constituents + Yahoo history
PNBHOUSING,PNB Housing Finance Ltd.,PNBHOUSING.NS,2026-08-12,1152.3,,1166.0,1140.5,1142.1,0.89,1174.8,729.6,-1.92,False,True,661163,,Nifty Indices constituents + Yahoo history
CRAFTSMAN,Craftsman Automation Ltd.,CRAFTSMAN.NS,2026-08-12,10554.5,,10723.0,10326.0,10294.0,2.53,10762.0,6324.0,-1.93,False,True,61106,,Nifty Indices constituents + Yahoo history
AJANTPHARM,Ajanta Pharmaceuticals Ltd.,AJANTPHARM.NS,2026-08-12,3518.9,,3549.0,3485.0,3507.0,0.34,3598.8,2329.9,-2.22,False,True,45045,,Nifty Indices constituents + Yahoo history
EXIDEIND,Exide Industries Ltd.,EXIDEIND.NS,2026-08-12,485.35,,495.25,482.35,483.35,0.41,496.4,287.0,-2.23,False,True,3638390,,Nifty Indices constituents + Yahoo history
TITAN,Titan Company Ltd.,TITAN.NS,2026-08-12,5052.0,,5128.0,4992.0,5128.0,-1.48,5168.0,3303.1,-2.24,False,True,706505,,Nifty Indices constituents + Yahoo history
