symbol,company,ticker,last_date,last_price,open,day_high,day_low,previous_close,change_pct,year_high,year_low,distance_from_52w_high_pct,fresh_52w_high,within_3pct_52w_high,volume,traded_value,source
PAYTM,One 97 Communications Ltd.,PAYTM.NS,2026-08-25,1718.0,,1718.0,1612.0,1623.5,5.82,1718.0,930.6,0.0,True,True,10108650,,Nifty Indices constituents + Yahoo history
DIVISLAB,Divi's Laboratories Ltd.,DIVISLAB.NS,2026-08-25,8744.5,,8744.5,8497.0,8597.0,1.72,8744.5,5636.5,0.0,True,True,562953,,Nifty Indices constituents + Yahoo history
BAJAJ-AUTO,Bajaj Auto Ltd.,BAJAJ-AUTO.NS,2026-08-25,11927.0,,11927.0,11722.0,11800.0,1.08,11927.0,8491.5,0.0,True,True,159229,,Nifty Indices constituents + Yahoo history
AUBANK,AU Small Finance Bank Ltd.,AUBANK.NS,2026-08-25,1128.6,,1144.1,1105.1,1114.0,1.31,1144.1,682.15,-1.35,True,True,5686699,,Nifty Indices constituents + Yahoo history
SIEMENS,Siemens Ltd.,SIEMENS.NS,2026-08-25,4090.5,,4149.4,4060.0,4114.0,-0.57,4149.4,2826.0,-1.42,True,True,625689,,Nifty Indices constituents + Yahoo history
IPCALAB,Ipca Laboratories Ltd.,IPCALAB.NS,2026-08-25,1928.5,,1958.6,1911.6,1920.4,0.42,1958.6,1251.6,-1.54,True,True,427716,,Nifty Indices constituents + Yahoo history
LENSKART,Lenskart Solutions Ltd.,LENSKART.NS,2026-08-25,655.95,,670.5,647.1,661.4,-0.82,670.5,356.1,-2.17,True,True,6220650,,Nifty Indices constituents + Yahoo history
AARTIIND,Aarti Industries Ltd.,AARTIIND.NS,2026-08-25,538.9,,551.75,534.2,543.15,-0.78,551.75,338.05,-2.33,True,True,1299682,,Nifty Indices constituents + Yahoo history
HFCL,HFCL Ltd.,HFCL.NS,2026-08-25,238.01,,244.3,235.65,238.42,-0.17,244.3,59.82,-2.57,True,True,16048846,,Nifty Indices constituents + Yahoo history
WELCORP,Welspun Corp Ltd.,WELCORP.NS,2026-08-25,2345.5,,2433.9,2301.0,2409.2,-2.64,2433.9,710.0,-3.63,True,False,2478500,,Nifty Indices constituents + Yahoo history
PVRINOX,PVR INOX Ltd.,PVRINOX.NS,2026-08-25,1231.0,,1284.5,1218.0,1216.8,1.17,1284.5,907.4,-4.17,True,False,1984131,,Nifty Indices constituents + Yahoo history
LAURUSLABS,Laurus Labs Ltd.,LAURUSLABS.NS,2026-08-25,1866.2,,1869.4,1796.5,1802.0,3.56,1870.8,823.1,-0.25,False,True,3550471,,Nifty Indices constituents + Yahoo history
